old_symbol	updated_symbol
Slc5a12	Slc5a12
Slc5a2	Slc5a2
Slc5a3	Slc5a3
Slc5a4a	Slc5a4a
Slc5a4b	Slc5a4b
Slc5a5	Slc5a5
Slc5a6	Slc5a6
Slc5a7	Slc5a7
Slc5a8	Slc5a8
Slc5a9	Slc5a9
Slc6a1	Slc6a1
Slc6a11	Slc6a11
Slc6a12	Slc6a12
Slc6a13	Slc6a13
Slc6a14	Slc6a14
Slc6a15	Slc6a15
Slc6a17	Slc6a17
Slc6a18	Slc6a18
Slc6a19	Slc6a19
Slc6a19os	Slc6a19os
Slc6a2	Slc6a2
Slc6a20a	Slc6a20a
Slc6a20b	Slc6a20b
Slc6a3	Slc6a3
Slc6a4	Slc6a4
Slc6a5	Slc6a5
Slc6a6	Slc6a6
Slc6a7	Slc6a7
Slc6a8	Slc6a8
Slc6a9	Slc6a9
Slc7a1	Slc7a1
Slc7a10	Slc7a10
Slc7a11	Slc7a11
Slc7a12	Slc7a12
Slc7a13	Slc7a13
Slc7a14	Slc7a14
Slc7a15	Slc7a15
Slc7a2	Slc7a2
Slc7a3	Slc7a3
Slc7a4	Slc7a4
Slc7a5	Slc7a5
Slc7a6	Slc7a6
Slc7a6os	Slc7a6os
Slc7a7	Slc7a7
Slc7a8	Slc7a8
Slc7a9	Slc7a9
Slc8a1	Slc8a1
Slc8a2	Slc8a2
Slc8a3	Slc8a3
Slc8b1	Slc8b1
Slc9a1	Slc9a1
Slc9a2	Slc9a2
Slc9a3	Slc9a3
Slc9a3r1	Nherf1
Slc9a3r2	Nherf2
Slc9a4	Slc9a4
Slc9a5	Slc9a5
Slc9a6	Slc9a6
Slc9a7	Slc9a7
Slc9a8	Slc9a8
Slc9a9	Slc9a9
Slc9b1	Slc9b1
Slc9b2	Slc9b2
Slc9c1	Slc9c1
Slco1a1	Slc23a2
Slco1a1	Slco1a1
Slco1a4	Slco1a4
Slco1a5	Slco1a5
Slco1a6	Slco1a6
Slco1b2	Slco1b2
Slco1c1	Slco1c1
Slco2a1	Slco2a1
Slco2b1	Slco2b1
Slco3a1	Slco3a1
Slco4a1	Slco4a1
Slco4c1	Slco4c1
Slco5a1	Slco5a1
Slco6b1	Slco6b1
Slco6c1	Slco6c1
Slco6d1	Slco6d1
SlcUbl4a	Gm44504
Slfn1	Slfn1
Slfn10-ps	Slfn10-ps
Slfn14	Slfn14
Slfn2	Slfn2
Slfn3	Slfn3
Slfn4	Slfn4
Slfn5	Slfn5
Slfn5os	Slfn5os
Slfn8	Slfn8
Slfn9	Slfn9
Slfnl1	Slfnl1
Slirp	Slirp
Slit1	Slit1
Slit2	Slit2
Slit3	Slit3
Slitrk1	Slitrk1
Slitrk2	Slitrk2
Slitrk3	Slitrk3
Slitrk4	Slitrk4
Slitrk5	Slitrk5
Slitrk6	Slitrk6
Slk	Slk
Slmap	Slmap
Slmo1	Prelid3a
Slmo2	Prelid3b
Sln	Sln
Slpi	Slpi
Sltm	Sltm
Slu7	Slu7
Slurp1	Slurp1
Slx	Slx
Slx1b	Slx1b
Slx4	Slx4
Slx4ip	Slx4ip
Slxl1	Slxl1
Sly	Sly
Smad1	Smad1
Smad2	Smad2
Smad3	Smad3
Smad4	Smad4
Smad5	Smad5
Smad6	Smad6
Smad7	Smad7
Smad9	Smad9
Smagp	Smagp
Smap1	Smap1
Smap2	Smap2
Smarca1	Smarca1
Smarca2	Smarca2
Smarca4	Smarca4
Smarca5	Smarca5
Smarca5-ps	Smarca5-ps
Smarcad1	Smarcad1
Smarcal1	Smarcal1
Smarcb1	Smarcb1
Smarcc1	Smarcc1
Smarcc2	Smarcc2
Smarcd1	Smarcd1
Smarcd2	Smarcd2
Smarcd3	Smarcd3
Smarce1	Smarce1
Smc1a	Smc1a
Smc1b	Smc1b
Smc2	Smc2
Smc2os	Smc2os
Smc3	Smc3
Smc4	Smc4
Smc5	Smc5
Smc6	Smc6
Smchd1	Smchd1
Smco1	Smco1
Smco2	Smco2
Smco3	Smco3
Smco4	Smco4
Smcp	Smcp
Smcr8	Smcr8
Smdt1	Smdt1
Smek1	Ppp4r3a
Smek2	Ppp4r3b
Smg1	Smg1
Smg5	Smg5
Smg6	Smg6
Smg7	Smg7
Smg8	Smg8
Smg9	Smg9
Smgc	Smgc
Smim1	Smim1
Smim10l1	Smim10l1
Smim10l2a	Smim10l2a
Smim11	Smim11
Smim12	Smim12
Smim13	Smim13
Smim14	Smim14
Smim15	Smim15
Smim18	Smim18
Smim19	Smim19
Smim20	Smim20
Smim22	Smim22
Smim23	Smim23
Smim24	Smim24
Smim3	Smim3
Smim4	Uqcc5
Smim5	Smim5
Smim6	Smim6
Smim7	Smim7
Smim8	Smim8
Smim9	Smim9
Smkr-ps	Smkr-ps
Smlr1	Smlr1
Smn1	Smn1
Smndc1	Smndc1
Smo	Smo
Smoc1	Smoc1
Smoc2	Smoc2
Smok2a	Smok2a
Smok2b	Smok2b
Smok3a	Smok3a
Smok3b	Smok3b
Smok4a	Smok4a
Smox	Smox
Smpd1	Smpd1
Smpd2	Smpd2
Smpd3	Smpd3
Smpd4	Smpd4
Smpd5	Smpd5
Smpdl3a	Smpdl3a
Smpdl3b	Smpdl3b
Smpx	Smpx
Smr2	Smr2
Smr3a	Smr3a
Sms	Sms
Smtn	Smtn
Smtnl1	Smtnl1
Smtnl2	Smtnl2
Smu1	Smu1
Smug1	Smug1
Smurf1	Smurf1
Smurf2	Smurf2
Smyd1	Smyd1
Smyd2	Smyd2
Smyd3	Smyd3
Smyd4	Smyd4
Smyd5	Smyd5
Snai1	Snai1
Snai2	Snai2
Snai3	Snai3
Snap23	Snap23
Snap25	Snap25
Snap29	Snap29
Snap47	Snap47
Snap91	Snap91
Snapc1	Snapc1
Snapc2	Snapc2
Snapc3	Snapc3
Snapc4	Snapc4
Snapc5	Snapc5
Snapin	Snapin
Snca	Snca
Sncaip	Sncaip
Sncb	Sncb
Sncg	Sncg
Snd1	Snd1
Sned1	Sned1
Snf8	Snf8
Snhg1	Snhg1
Snhg10	Snhg10
Snhg11	Snhg11
Snhg12	Snhg12
Snhg14	Snhg14
Snhg17	Snhg17
Snhg18	Snhg18
Snhg20	Snhg20
Snhg3	Snhg3
Snhg4	Snhg4
Snhg5	Snhg5
Snhg6	Snhg6
Snhg7	Snhg7
Snhg8	Snhg8
Snhg9	Snhg9
Snip1	Snip1
Snn	Snn
Snora15	Snora15
Snora16a	Snora16a
Snora17	Snora17
Snora19	Snora19
Snora20	Snora20
Snora21	Snora21
Snora23	Snora23
Snora24	Snora24
Snora26	Snora26
Snora28	Snora28
Snora2b	Snora2b
Snora3	Snora3
Snora30	Snora30
Snora31	Snora31
Snora33	Snora33
Snora34	Snora34
Snora35	Snora35
Snora36b	Snora36b
Snora41	Snora41
Snora43	Snora43
Snora44	Snora44
Snora47	Snora47
Snora52	Snora52
Snora5c	Snora5c
Snora61	Snora61
Snora62	Snora62
Snora64	Snora64
Snora65	Snora65
Snora68	Snora68
Snora69	Snora69
Snora70	Snora70
Snora74a	Snora74a
Snora75	Snora75
Snora78	Snora78
Snora7a	Snora7a
Snora81	Snora81
Snord100	Snord100
Snord104	Snord104
Snord11	Snord11
Snord110	Snord110
Snord111	Snord111
Snord116	Snord116
Snord116l1	Snord116l1
Snord116l2	Snord116l2
Snord118	Snord118
Snord12	Snord12
Snord123	Snhg18
Snord123	Snord123
Snord14a	Snord14a
Snord14c	Snord14c
Snord14d	Snord14d
Snord15a	Snord15a
Snord15b	Snord15b
Snord16a	Snord16a
Snord17	Snord17
Snord19	Snord19
Snord1a	Snord1a
Snord1b	Snord1b
Snord1c	Snord1c
Snord2	Snord2
Snord22	Snord22
Snord23	Snord23
Snord32a	Snord32a
Snord33	Snord33
Snord34	Snord34
Snord35a	Snord35a
Snord35b	Snord35b
Snord37	Snord37
Snord38a	Snord38a
Snord42a	Snord42a
Snord42b	Snord42b
Snord43	Snord43
Snord45b	Snord45b
Snord45c	Snord45c
Snord47	Snord47
Snord49a	Snord49a
Snord49b	Snord49b
Snord4a	Snord4a
Snord52	Snord52
Snord53	Snord53
Snord55	Snord55
Snord57	Snord57
Snord58b	Snord58b
Snord61	Snord61
Snord64	Snord64
Snord65	Snord65
Snord66	Snord66
Snord67	Snord67
Snord68	Snord68
Snord69	Snord69
Snord7	Snord7
Snord70	Snord70
Snord71	Snord71
Snord72	Snord72
Snord73a	Snord73a
Snord8	Snord8
Snord82	Snord82
Snord83b	Snord83b
Snord85	Snord85
Snord87	Snord87
Snord88a	Snord88a
Snord88c	Snord88c
Snord89	Snord89
Snord90	Snord90
Snord91a	Snord91a
Snord92	Snord92
Snord93	Snord93
Snord95	Snord95
Snord96a	Snord96a
Snord98	Snord98
Snord99	Snord99
Snph	Snph
Snrk	Snrk
Snrnp200	Snrnp200
Snrnp25	Snrnp25
Snrnp27	Snrnp27
Snrnp35	Snrnp35
Snrnp40	Snrnp40
Snrnp48	Snrnp48
Snrnp70	Snrnp70
Snrpa	Snrpa
Snrpa1	Snrpa1
Snrpb	Snrpb
Snrpb2	Snrpb2
Snrpc	Snrpc
Snrpd1	Snrpd1
Snrpd2	Snrpd2
Snrpd3	Snrpd3
Snrpe	Snrpe
Snrpf	Snrpf
Snrpg	Snrpg
Snrpn	Snrpn
Snta1	Snta1
Sntb1	Sntb1
Sntb2	Sntb2
Sntg1	Sntg1
Sntg2	Sntg2
Sntn	Sntn
Snupn	Snupn
Snurf	Snurf
Snw1	Snw1
Snx1	Snx1
Snx10	Snx10
Snx11	Snx11
Snx12	Snx12
Snx13	Snx13
Snx14	Snx14
Snx15	Snx15
Snx16	Snx16
Snx17	Snx17
Snx18	Snx18
Snx19	Snx19
Snx2	Snx2
Snx20	Snx20
Snx21	Snx21
Snx22	Snx22
Snx24	Snx24
Snx25	Snx25
Snx27	Snx27
Snx29	Snx29
Snx3	Snx3
Snx30	Snx30
Snx31	Snx31
Snx32	Snx32
Snx33	Snx33
Snx4	Snx4
Snx5	Snx5
Snx6	Snx6
Snx7	Snx7
Snx8	Snx8
Snx9	Snx9
Soat1	Soat1
Soat2	Soat2
Sobp	Sobp
Socs1	Socs1
Socs2	Socs2
Socs3	Socs3
Socs4	Socs4
Socs4	Socs6
Socs5	Socs5
Socs6	Socs6
Socs7	Socs4
Socs7	Socs7
Sod1	Sod1
Sod2	Sod2
Sod3	Sod3
Soga1	Soga1
Soga3	Soga3
Sohlh1	Sohlh1
Sohlh2	Sohlh2
Son	Son
Sorbs1	Sorbs1
Sorbs2	Sorbs2
Sorbs2os	Sorbs2os
Sorbs3	Sorbs3
Sorcs1	Sorcs1
Sorcs2	Sorcs2
Sorcs3	Sorcs3
Sord	Sord
Sorl1	Sorl1
Sort1	Sort1
Sos1	Sos1
Sos2	Sos2
Sost	Sost
Sostdc1	Sostdc1
Sowaha	Sowaha
Sowahb	Sowahb
Sowahc	Sowahc
Sowahd	Sowahd
Sox1	Sox1
Sox10	Sox10
Sox11	Sox11
Sox12	Sox12
Sox13	Sox13
Sox14	Sox14
Sox15	Sox15
Sox17	Sox17
Sox18	Sox18
Sox2	Sox2
Sox21	Sox10
Sox21	Sox21
Sox2ot	Sox2ot
Sox3	Sox3
Sox30	Sox30
Sox4	Sox4
Sox5	Sox5
Sox5os3	Sox5os3
Sox6	Sox6
Sox7	Sox7
Sox8	Sox8
Sox9	Sox9
Sp1	Sp1
Sp100	Sp100
Sp110	Sp110
Sp140	Sp140
Sp2	Sp2
Sp3	Sp3
Sp3os	Sp3os
Sp4	Sp4
Sp5	Sp5
Sp6	Sp6
Sp7	Sp7
Sp8	Sp8
Sp9	Sp9
Spa17	Spa17
Spaca1	Spaca1
Spaca3	Spaca3
Spaca4	Spaca4
Spaca5	Spaca5
Spaca6	Spaca6
Spaca7	Spaca7
Spag1	Spag1
Spag11a	Spag11a
Spag11b	Spag11b
Spag16	Spag16
Spag17	Spag17
Spag4	Spag4
Spag5	Spag5
Spag6	Spag6
Spag6l	Spag6
Spag6l	Spag6l
Spag7	Spag7
Spag8	Spag8
Spag9	Spag9
Spam1	Spam1
Spanxn4	Spanxn4
Sparc	Sparc
Sparcl1	Sparcl1
Spast	Spast
Spata1	Spata1
Spata13	Spata13
Spata16	Spata16
Spata17	Spata17
Spata18	Spata18
Spata19	Spata19
Spata2	Spata2
Spata20	Spata20
Spata21	Spata21
Spata22	Spata22
Spata24	Spata24
Spata25	Spata25
Spata2l	Spata2l
Spata3	Spata3
Spata31	Spata31
Spata31d1a	Spata31d1a
Spata31d1b	Spata31d1b
Spata31d1c	Spata31d1c
Spata31d1d	Spata31d1d
Spata32	Spata32
Spata33	Spata33
Spata4	Spata4
Spata45	Spata45
Spata5	Spata5
Spata5l1	Spata5l1
Spata6	Spata6
Spata7	Spata7
Spata9	Spata9
Spatc1	Spatc1
Spatc1l	Spatc1l
Spats1	Spats1
Spats2	Spats2
Spats2l	Spats2l
Spc24	Spc24
Spc25	Spc25
Spcs1	Spcs1
Spcs2	Spcs2
Spcs3	Spcs3
Spdef	Spdef
Spdl1	Spdl1
Spdya	Spdya
Spdye4a	Spdye4a
Spdye4b	Spdye4b
Specc1	Specc1
Specc1l	Specc1l
Speer1	Speer1
Speer2	Speer2
Speer3	Speer3
Speer4a	Speer4a
Speer4b	Speer4b
Speer4c	Speer4c
Speer4cos	Speer4cos
Speer4d	Speer4d
Speer4e	Speer4e
Speer4f1	Speer4f1
Speer5-ps1	Speer5-ps1
Speer6-ps1	Speer6-ps1
Speer8-ps1	Speer8-ps1
Speer9-ps1	Speer9-ps1
Spef1	Spef1
Spef2	Spef2
Speg	Speg
Spem1	Spem1
Spen	Spen
Spert	Cby2
Spesp1	Spesp1
Spg11	Spg11
Spg20	Spart
Spg21	Spg21
Spg7	Spg7
Sphk1	Sphk1
Sphk2	Sphk2
Sphkap	Sphkap
Spi1	Serpina1
Spi1	Spi1
Spib	Spib
Spic	Spic
Spice1	Spice1
Spidr	Spidr
Spin1	Spin1
Spin2c	Spin2c
Spin2d	Spin2d
Spin2-ps1	Spin2-ps1
Spin4	Spin4
Spink1	Spink1
Spink10	Spink10
Spink11	Spink11
Spink12	Spink12
Spink13	Spink13
Spink14	Spink14
Spink2	Spink2
Spink4	Spink4
Spink5	Spink5
Spink6	Spink6
Spink7	Spink7
Spink8	Spink8
Spinkl	Spinkl
Spint1	Spint1
Spint2	Spint2
Spint3	Spint3
Spint4	Spint4
Spint5	Spint5
Spire1	Spire1
Spire2	Spire2
Spn	Spn
Spn-ps	Spn-ps
Spns1	Spns1
Spns2	Spns2
Spns3	Spns3
Spo11	Spo11
Spock1	Spock1
Spock2	Spock2
Spock3	Spock3
Spon1	Spon1
Spon2	Spon2
Spop	Spop
Spopl	Spopl
Spp1	Spp1
Spp2	Spp2
Sppl2a	Sppl2a
Sppl2b	Sppl2b
Sppl2c	Sppl2c
Sppl3	Sppl3
Spr	Spr
Spred1	Spred1
Spred2	Spred2
Spred3	Spred3
Sprn	Sprn
Sprr1a	Sprr1a
Sprr1b	Sprr1b
Sprr2a1	Sprr2a1
Sprr2a2	Sprr2a2
Sprr2a3	Sprr2a3
Sprr2b	Sprr2b
Sprr2d	Sprr2d
Sprr2e	Sprr2e
Sprr2f	Sprr2f
Sprr2g	Sprr2g
Sprr2h	Sprr2h
Sprr2i	Sprr2i
Sprr2j-ps	Sprr2j-ps
Sprr2k	Sprr2k
Sprr3	Sprr3
Sprr4	Sprr4
Sprtn	Sprtn
Spry1	Spry1
Spry2	Spry2
Spry3	Spry3
Spry4	Spry4
Spryd3	Spryd3
Spryd4	Spryd4
Spryd7	Spryd7
Spsb1	Spsb1
Spsb2	Spsb2
Spsb3	Spsb3
Spsb4	Spsb4
Spt1	Mucl2
Spta1	Spta1
Sptan1	Sptan1
Sptb	Sptb
Sptbn1	Sptbn1
Sptbn2	Sptbn2
Sptbn4	Sptbn4
Sptlc1	Sptlc1
Sptlc2	Sptlc2
Sptlc3	Sptlc3
Sptssa	Sptssa
Sptssb	Sptssb
Spty2d1	Spty2d1
Spx	Spx
Spz1	Spz1
Sqle	Sqle
Sqrdl	Sqor
Sqstm1	Sqstm1
Sra1	Sra1
Srbd1	Srbd1
Src	Src
Srcap	Srcap
Srcin1	Srcin1
Srd5a1	Srd5a1
Srd5a2	Srd5a2
Srd5a3	Srd5a3
Srebf1	Srebf1
Srebf2	Srebf2
Srek1	Srek1
Srek1ip1	Srek1ip1
Srf	Srf
Srfbp1	Srfbp1
Srgap1	Srgap1
Srgap2	Srgap2
Srgap3	Srgap3
Srgn	Srgn
Sri	Sri
Srl	Srl
Srm	Srm
Srms	Srms
Srp14	Srp14
Srp19	Srp19
Srp54a	Srp54a
Srp54b	Srp54b
Srp54c	Srp54c
Srp68	Srp68
Srp72	Srp72
Srp9	Srp9
Srpk1	Srpk1
Srpk2	Srpk2
Srpk3	Srpk3
Srpr	Srpr
Srprb	Srprb
Srpx	Srpx
Srpx2	Srpx2
Srr	Srr
Srrd	Srrd
Srrm1	Srrm1
Srrm2	Srrm2
Srrm3	Srrm3
Srrm4	Srrm4
Srrm4os	Srrm4os
Srrt	Srrt
Srsf1	Srsf1
Srsf10	Srsf10
Srsf11	Srsf11
Srsf12	Srek1
Srsf12	Srsf12
Srsf2	Srsf2
Srsf3	Srsf3
Srsf4	Srsf4
Srsf5	Srsf5
Srsf6	Srsf6
Srsf7	Srsf7
Srsf9	Srsf9
Srxn1	Srxn1
Sry	Sry
Ss18	Ss18
Ss18l1	Ss18l1
Ssb	Ssb
Ssbp1	Ssbp1
Ssbp2	Ssbp2
Ssbp3	Ssbp3
Ssbp4	Ssbp4
Ssc4d	Ssc4d
Ssc5d	Ssc5d
Ssfa2	Itprid2
Ssh1	Ssh1
Ssh2	Ssh2
Ssh3	Ssh3
Ssmem1	Ssmem1
Ssna1	Ssna1
Sspn	Sspn
Sspo	Sspo
Ssr1	Ssr1
Ssr2	Ssr2
Ssr3	Ssr3
Ssr4	Ssr4
Ssrp1	Ssrp1
Sssca1	Znrd2
Sst	Lmx1a
Sst	Sst
Sstr1	Sstr1
Sstr2	Sstr2
Sstr3	Sstr3
Sstr4	Sstr4
Sstr5	Sstr5
Ssty1	Ssty1
Ssty2	Ssty2
Ssu2	Ssu2
Ssu72	Ssu72
Ssx2ip	Ssx2ip
Ssx9	Ssx9
Ssxb1	Ssxb1
Ssxb10	Ssxb10
Ssxb2	Ssxb2
Ssxb3	Ssxb3
Ssxb5	Ssxb5
Ssxb6	Ssxb6
Ssxb8	Ssxb8
Ssxb9	Ssxb9
St13	St13
St14	St14
St18	St18
St3gal1	St3gal1
St3gal2	St3gal2
St3gal3	St3gal3
St3gal4	St3gal4
St3gal5	St3gal5
St3gal6	St3gal6
St5	Dennd2b
St6gal1	St6gal1
St6gal2	St6gal2
St6galnac1	St6galnac1
St6galnac2	St6galnac2
St6galnac3	St6galnac3
St6galnac4	St6galnac4
St6galnac5	St6galnac5
St6galnac6	St6galnac6
St7	St7
St7l	St7l
St8sia1	St8sia1
St8sia2	St8sia2
St8sia3	St8sia3
St8sia3os	St8sia3os
St8sia4	St8sia4
St8sia5	St8sia5
St8sia6	St8sia6
Stab1	Stab1
Stab2	Stab2
Stac	Stac
Stac2	Stac2
Stac3	Stac3
Stag1	Stag1
Stag2	Stag2
Stag3	Stag3
Stam	Stam
Stam2	Stam2
Stambp	Stambp
Stambpl1	Stambpl1
Stamos	Stamos
Stap1	Stap1
Stap2	Stap2
Star	Star
Stard10	Stard10
Stard13	Stard13
Stard3	Stard3
Stard3nl	Stard3nl
Stard4	Stard4
Stard5	Stard5
Stard6	Stard6
Stard7	Stard7
Stard8	Stard8
Stat1	Stat1
Stat2	Stat2
Stat3	Stat3
Stat4	Stat4
Stat5a	Stat5a
Stat5b	Stat5b
Stat6	Stat6
Stau1	Stau1
Stau2	Stau2
Stbd1	Stbd1
Stc1	Stc1
Stc2	Stc2
Steap1	Steap1
Steap2	Steap2
Steap3	Steap3
Steap4	Steap4
Stfa1	Stfa1
Stfa2	Stfa2
Stfa2l1	Stfa2l1
Stfa3	Stfa3
Stil	Stil
Stim1	Stim1
Stim2	Stim2
Stip1	Stip1
Stk10	Stk10
Stk11	Stk11
Stk11ip	Stk11ip
Stk16	Stk16
Stk17b	Stk17b
Stk19	Stk19
Stk24	Stk24
Stk25	Stk25
Stk26	Stk26
Stk3	Pkn1
Stk3	Stk3
Stk31	Stk31
Stk32a	Stk32a
Stk32b	Stk32b
Stk32c	Stk32c
Stk33	Stk33
Stk35	Stk35
Stk36	Stk36
Stk38	Stk38
Stk38l	Stk38l
Stk39	Stk39
Stk4	Stk4
Stk40	Stk40
Stkld1	Stkld1
Stk-ps2	Stk-ps2
Stmn1	Stmn1
Stmn1-rs1	Stmn1-rs1
Stmn2	Stmn2
Stmn3	Stmn3
Stmn4	Stmn4
Stmnd1	Stmnd1
Stom	Stom
Stoml1	Stoml1
Stoml2	Stoml2
Stoml3	Stoml3
Ston1	Ston1
Ston2	Ston2
Stox1	Stox1
Stox2	Stox2
Stpg1	Stpg1
Stpg2	Stpg2
Stra13	Cenpx
Stra6	Stra6
Stra6l	Stra6l
Stra8	Stra8
Strada	Strada
Stradb	Stradb
Strap	Strap
Strbp	Strbp
Strc	Strc
Strip1	Strip1
Strip2	Strip2
Strn	Strn
Strn3	Strn3
Strn4	Strn4
Stt3a	Stt3a
Stt3b	Stt3b
Stub1	Stub1
Stx11	Stx11
Stx12	Stx12
Stx16	Stx16
Stx17	Stx17
Stx18	Stx18
Stx19	Stx19
Stx1a	Stx1a
Stx1b	Stx1b
Stx2	Stx2
Stx3	Stx3
Stx4a	Stx4a
Stx5a	Stx5a
Stx6	Stx6
Stx7	Stx7
Stx8	Stx8
Stxbp1	Stxbp1
Stxbp2	Stxbp2
Stxbp3	Stxbp3
Stxbp3-ps	Stxbp3-ps
Stxbp4	Stxbp4
Stxbp5	Stxbp5
Stxbp5l	Stxbp5l
Stxbp6	Stxbp6
Styk1	Styk1
Styx	Styx
Styxl1	Styxl1
Sub1	Sub1
Sucla2	Sucla2
Suclg1	Suclg1
Suclg2	Suclg2
Sucnr1	Sucnr1
Suco	Suco
Suds3	Suds3
Sufu	Sufu
Sugct	Sugct
Sugp1	Sugp1
Sugp2	Sugp2
Sugt1	Sugt1
Sulf1	Sulf1
Sulf2	Sulf2
Sult1a1	Sult1a1
Sult1b1	Sult1b1
Sult1c1	Sult1c1
Sult1c1	Sult1c2
Sult1c2	Sult1c2
Sult1d1	Sult1d1
Sult1e1	Sult1e1
Sult2a1	Sult2a1
Sult2a2	Sult2a2
Sult2a3	Sult2a3
Sult2a4	Sult2a4
Sult2a5	Sult2a5
Sult2a6	Sult2a6
Sult2a7	Sult2a7
Sult2a8	Sult2a8
Sult2b1	Sult2b1
Sult3a1	Sult3a1
Sult4a1	Sult4a1
Sult5a1	Sult5a1
Sult6b1	Sult6b1
Sumf1	Sumf1
Sumf2	Sumf2
Sumo1	Sumo1
Sumo2	Sumo2
Sumo3	Sumo3
Sun1	Sun1
Sun2	Sun2
Sun3	Sun3
Sun5	Sun5
Suox	Suox
Supt16	Supt16
Supt20	Supt20
Supt3	Supt3
Supt4a	Supt4a
Supt5	Supt5
Supt6	Supt6
Supt7l	Supt7l
Supv3l1	Supv3l1
Surf1	Surf1
Surf2	Surf2
Surf4	Surf4
Surf6	Surf6
Susd1	Susd1
Susd2	Susd2
Susd3	Susd3
Susd4	Susd4
Susd5	Susd5
Susd6	Susd6
Suv39h1	Suv39h1
Suv39h2	Suv39h2
Suv420h1	Kmt5b
Suv420h2	Kmt5c
Suz12	Suz12
Sv2a	Sv2a
Sv2b	Sv2b
Sv2c	Sv2c
Sva	Sva
Sval1	Sval1
Sval2	Sval2
Sval3	Sval3
Svep1	Svep1
Svil	Svil
Svip	Svip
Svop	Svop
Svopl	Svopl
Svs1	Aoc1l3
Svs2	Semg1
Svs3a	Svs3a
Svs3b	Svs3b
Svs4	Svs4
Svs5	Svs5
Svs6	Svs6
Swap70	Swap70
Swi5	Swi5
Swsap1	Swsap1
Swt1	Swt1
Syap1	Syap1
Sybu	Sybu
Syce1	Syce1
Syce1l	Syce1l
Syce2	Syce2
Syce3	Syce3
Sycn	Sycn
Sycp1	Sycp1
Sycp1-ps1	Sycp1-ps1
Sycp2	Sycp2
Sycp3	Sycp3
Syde1	Syde1
Syde2	Syde2
Syf2	Syf2
Syk	Syk
Sympk	Sympk
Syn1	Syn1
Syn2	Syn2
Syn3	Syn3
Syna	Syna
Synb	Synb
Sync	Sync
Syncrip	Syncrip
Syndig1	Syndig1
Syndig1l	Syndig1l
Syne1	Syne1
Syne2	Syne2
Syne3	Syne3
Syne4	Syne4
Syngap1	Syngap1
Syngr1	Syngr1
Syngr2	Syngr2
Syngr3	Syngr3
Syngr4	Syngr4
Synj1	Synj1
Synj2	Synj2
Synj2bp	Synj2bp
Synm	Synm
Synpo	Synpo
Synpo2	Synpo2
Synpo2l	Synpo2l
Synpr	Synpr
Synrg	Synrg
Syp	Syp
Sypl	Sypl
Sypl2	Sypl2
Sys1	Sys1
Syt1	Syt1
Syt10	Syt10
Syt11	Syt11
Syt12	Syt12
Syt13	Syt13
Syt14	Syt14
Syt15	Syt15
Syt16	Syt16
Syt17	Syt17
Syt2	Syt2
Syt3	Syt3
Syt4	Syt4
Syt5	Syt5
Syt6	Syt6
Syt7	Syt7
Syt8	Syt8
Syt9	Syt9
Sytl1	Sytl1
Sytl2	Sytl2
Sytl3	Sytl3
Sytl4	Sytl4
Sytl5	Sytl5
Syvn1	Syvn1
Szrd1	Szrd1
Szt2	Szt2
T	T
T	t
T2	T2
Taar1	Taar1
Taar2	Taar2
Taar3	Taar3
Taar4	Taar4
Taar5	Taar5
Taar6	Taar6
Taar7a	Taar7a
Taar7b	Taar7b
Taar7d	Taar7d
Taar7e	Taar7e
Taar7f	Taar7f
Taar8a	Taar8a
Taar8b	Taar8b
Taar8c	Taar8c
Taar9	Taar9
Tab1	Tab1
Tab2	Tab2
Tab3	Tab3
Tac1	Tac1
Tac2	Tac2
Tac4	Tac4
Tacc1	Tacc1
Tacc2	Tacc2
Tacc3	Tacc3
Taco1	Taco1
Tacr1	Tacr1
Tacr2	Tacr2
Tacr3	Tacr3
Tacstd2	Tacstd2
Tada1	Tada1
Tada2a	Tada2a
Tada2b	Tada2b
Tada3	Tada3
Taf1	Taf1
Taf10	Taf10
Taf11	Taf11
Taf12	Taf12
Taf13	Taf13
Taf15	Taf15
Taf1a	Taf1a
Taf1b	Taf1b
Taf1c	Taf1c
Taf1d	Taf1d
Taf2	Taf2
Taf3	Taf3
Taf4a	Taf4
Taf4b	Taf4b
Taf5	Taf5
Taf5l	Taf5l
Taf6	Taf6
Taf6l	Taf6l
Taf7	Taf7
Taf7l	Taf7l
Taf8	Taf8
Taf9	Taf9
Taf9b	Taf9b
Tagap	Tagap
Tagap1	Tagap1
Tagln	Tagln
Tagln2	Tagln2
Tagln3	Tagln3
Tal1	Tal1
Tal2	Tal2
Taldo1	Taldo1
Tamm41	Tamm41
Tanc1	Tanc1
Tanc2	Tanc2
Tango2	Tango2
Tango6	Tango6
Tank	Tank
Taok1	Taok1
Taok2	Taok2
Taok3	Taok3
Tap1	Tap1
Tap2	Tap2
Tapbp	Tapbp
Tapbpl	Tapbpl
Tapt1	Tapt1
Tarbp2	Tarbp2
Tardbp	Tardbp
Tarm1	Tarm1
Tars	Tars
Tars2	Tars2
Tarsl2	Tarsl2
Tas1r1	Tas1r1
Tas1r2	Tas1r2
Tas1r3	Tas1r3
Tas2r102	Tas2r102
Tas2r103	Tas2r103
Tas2r104	Tas2r104
Tas2r105	Tas2r105
Tas2r106	Tas2r106
Tas2r107	Tas2r107
Tas2r108	Tas2r108
Tas2r109	Tas2r109
