gene_symbol	dmso_24h_n_1	dmso_24h_n_2	dmso_24h_n_3	thapsigargin_6h_n_1	thapsigargin_6h_n_2	thapsigargin_6h_n_3	thapsigargin_24h_n_1	thapsigargin_24h_n_2	thapsigargin_24h_n_3
Map3k9	16.6013697422753	16.3429753545822	17.5637675767082	13.4779742209206	13.9812369976594	12.2233477125619	16.3080826328864	13.3921325936117	12.4307139552293
Pcnx	39.5698110126288	35.4754901552785	39.773212214433	43.5240285139303	38.2769599020145	35.6103367546808	47.2054600086239	41.0179886395213	38.8728733972841
Sipa1l1	40.5591584637148	36.8978027176414	39.6294604453151	52.6057839765915	47.1047546376398	54.2073175343576	83.2445844368045	74.8937319933918	66.2707767223728
Rgs6	0.120249213367968	0.0940238569953388	0.254273621755374	0.0586425504958339	4.32666366232891	3.05182352004011	0.128031540620027	0	0.123038221230995
1700085C21Rik	0	0	0	0.291695200340645	3.18834857679937	1.38001295453334	0.318422251209328	0	0
Dpf3	6.00512839929061	4.62838169221567	5.98628325364329	4.53925522725222	8.97430948659889	5.5420032437092	4.32949584128381	3.7300493530516	3.05464891197633
Dcaf4	15.1998535949247	14.1887499307694	16.5098929491556	15.3825731509915	21.1655887689433	15.0687286099595	22.473658229343	16.8113486224087	17.2534352929285
Zfyve1	30.376872051824	27.1721534652331	31.8515073500859	35.6891226314947	35.7774490950863	35.055562986076	35.4595479831847	33.5562715336153	31.1669965840619
Rbm25	109.352894933319	76.7132817595976	102.298969272664	148.771494024633	123.758484595843	124.43116806709	125.100179458267	120.975343983019	104.212497851484
Psen1	91.4360300550941	87.6315099357116	84.9937127727303	106.126973595852	101.493873362924	92.9014708327561	113.104342028564	108.524449372997	106.896974149065
Papln	0.0295854293186928	0.289163656199379	0.391000180653549	0.631228413537157	7.24456563620353	3.83959032892734	0.567002675616262	0.481428440024316	0.272444587885117
Numb	18.1884142432564	16.7084289478975	19.9274830606616	32.6913347718861	24.8049286953871	24.1254316204092	25.1678078225351	23.0902323674843	23.0142250425883
2410016O06Rik	13.1312140997821	12.7533683087722	12.7166725421423	15.3031185080673	17.9217195817055	23.0192356952758	13.6873248189904	14.8676430007509	16.1737360579355
Acot2	10.8059838375401	12.3746389496151	11.5494480113429	30.2978151174568	25.6027074267885	29.0414873605173	65.3327127556777	70.9110361500784	68.9004746653024
Acot1	0	0.0405998394054006	0	0.101288256344216	4.42848929409104	3.11477249975385	0.309593084808658	0.324454340196105	0.0850053538722997
Acot4	0	0.0544125159514961	0.0882903633733821	0.203622068882954	2.8748276334141	0.802781729465096	0.2370978930295	0	0.0284813637275361
Acot3	0	0	0	0.121717781245113	3.24291200452613	0.671822735418148	0.186018521454643	0.032491313923739	0.076613001156793
Acot5	0	0	0	0.311871745818753	2.84073876819575	1.80335026184188	0.0453930007652823	0	0
Acot6	0.816968667725977	0.555473543741946	0.713543139776647	0.736202183735707	7.21862591815011	4.57567961607849	1.28585266492741	0.832326885881776	0.799572862054595
Dnal1	21.8274751518708	22.1028402543855	24.9790580849962	22.8707932918009	20.0708702437039	20.5296300214893	21.5647183816222	18.9481973290223	20.0336567039042
Pnma1	3.15497438023894	2.44008649055485	3.07463050068815	3.64581904808977	7.31198211126944	5.01100507264669	4.3815117737409	2.35714221376891	2.13338574423723
Elmsan1	22.1905779664859	22.7276765716977	25.3099241413277	75.8082447233608	72.0853175760038	60.7038981991477	92.4304025719974	106.356018208168	93.2030108105282
Ptgr2	50.6925873366166	43.4706799645476	45.9841169906914	39.0440675242588	35.061537626365	35.9677935658974	49.3237034972036	46.3758991959594	46.7559676165135
Zfp410	31.9388157417706	24.0164333440995	28.8284224104856	41.5916353457447	32.5312332467123	26.7351153696478	34.7559711615825	34.0153650471726	31.2378440691956
Fam161b	7.30657432068178	6.29342258893867	6.88938358226316	12.0106389379463	12.8455211501971	9.11828041242303	10.2836443717638	7.17768645314776	9.23162700980996
Coq6	29.2483918124093	21.0058804558069	24.5168340490943	30.9309803137745	34.0510950961502	34.7195581310794	33.7220692426789	32.3957464635589	26.6199412666915
Entpd5	43.7956589814795	43.8270787281602	44.5787193752414	32.3635135191184	30.9655636045934	34.6622678579324	47.3359392413008	43.9341389145516	42.1240547837269
Ccdc176	9.16101335924134	3.9859031376798	8.15476404171272	9.18739985456478	9.94375311557617	8.06813966462409	10.037076473325	8.84817110090352	6.77310238780859
Rnf113a2	29.2850696301781	33.3473949963434	31.4586439764404	49.6079617962939	41.4337920334338	45.3871483232387	29.081672765851	34.2131886311697	35.0063636083351
Aldh6a1	32.5429766296233	31.3907562391881	35.7783294232488	28.7479886213078	32.0548010874994	33.3131604606777	35.8033864959229	30.9983463102704	34.3079879133758
Lin52	35.5285611235876	34.9021139952638	33.6380519223634	49.9035522829049	41.7346129151184	47.2420572792029	40.8811397414555	43.3038594490156	40.2750926068769
Vsx2	0.198460983240234	0.155178288362132	0.0629485111447756	0.314549577429586	5.81841839329441	0.534203113443501	0.401479585425413	0.413370019033451	0
Abcd4	10.2954835406116	6.73346810228817	9.99162511503876	9.86684698643359	14.0783505989313	9.84813360246061	11.6707614440867	10.6354343744984	8.07103465187519
Vrtn	0.0179373965173615	0.0525952465024508	0.0568944276172709	0.940369379923009	3.64532605955363	0.655263911661504	2.67375845971114	0.9807369828655	1.1929728640033
Syndig1l	142.669931824824	170.172204186662	168.036982399918	149.787294608857	165.224937514646	154.85431480138	104.118138379581	106.635725195862	105.5425997458
Npc2	44.8979523526031	46.1319969218296	46.3788304412552	38.411661584036	35.230298787777	38.4126873830654	46.5151068381546	44.8885530451857	44.9242871505248
Isca2	130.778334236359	111.20557947587	108.234525813976	127.354695761169	96.6279910194198	124.43116806709	137.41622304712	124.142535240141	117.256757274704
Ltbp2	0.137218502632889	0.172434029423755	0.238342530233309	0.334590254033023	6.40011603985874	3.91968543964178	0.386118927908957	0.165871528253115	0.160458387197387
D030025P21Rik	0	0	0	0.0399107494649188	3.27180686655626	0.975560498249819	0.575092812426922	0	0
Arel1	78.4288874953935	80.4856806043171	80.528189240252	86.1650602226199	80.1649892255174	75.1671440449455	97.7349656167953	91.7709118187342	84.4894701012933
Fcf1	99.4272895224923	79.5099089584536	87.5381689368212	92.788813582103	90.0391196638425	92.8020164075782	116.544500727398	122.021265577392	112.369123407575
Ylpm1	79.917777644084	62.4901715262759	68.4250316143711	83.7719255099425	70.3789193167342	67.9294406280388	99.5393389562153	87.0167874517934	70.7662078334151
Prox2	3.33001546442222	2.66508729555496	2.78088308947295	3.5597799234711	5.94902810046542	7.97992576716609	3.5198362405491	3.45544275558094	2.88875576733147
Dlst	124.66484096951	115.421836612923	123.298593288491	160.430568059272	137.767309067839	148.624868255053	126.15855069359	131.688164273005	124.612656906605
Rps6kl1	5.21014121289134	7.36388799886195	5.88660492972885	11.7701430700989	15.9964757818227	14.6331839321203	9.00081940746733	10.4730634397555	7.42156451037573
Pgf	0.384768886056126	0.752134955928825	0.488169072159604	1.17276384798075	6.79395947849052	3.62492701265601	1.47481373711126	0	0.669278181528457
Eif2b2	72.9056073722714	70.814534130041	70.4695176193778	88.0830494414532	93.6192279222106	82.2685408708032	81.1722083754783	94.9084292762495	82.2161731161579
Mlh3	24.2238411275209	20.3395996617494	22.5230845408189	23.4408050069648	23.6442457614944	25.7568232613044	39.1931906574968	34.7109294418474	31.5792347333003
Mir6938	0	0	3.25833483877958	0	0	0	0	0	0
Acyp1	43.2452914086409	50.0765185866112	46.6726295888149	30.8064792872108	45.9173858114752	38.2126580946773	43.2792840907582	46.6755273835303	46.4964855760297
Zc2hc1c	9.9488597169271	9.83677403082309	10.4118410444001	8.94310670674017	10.3428370345387	8.46753821072343	7.87152308852959	7.66934194951722	7.07697071603386
Nek9	86.9717416601425	74.4938004717591	84.7880915325498	106.459730810771	97.75801727809	103.731144563913	119.927633784954	116.582821873879	109.508754758022
Tmed10	366.613687294472	366.252095458431	361.531009352165	355.356891909035	361.514059176351	365.141604081162	484.906083235174	484.473208660885	482.990536358933
Fos	37.4895356293309	17.6714000139753	17.6454236254825	101.210572991929	78.1516537880123	63.3446156444688	30.7348334293345	23.5771186840944	25.1405160839945
Jdp2	2.23640522660905	2.0849452882531	2.47363219020587	24.1199054880293	32.2099906295599	31.1574057201485	15.4957369980853	12.2724581069463	12.8143424362647
Batf	0.286363392188675	0	0	0	4.29316073574008	0.412935292258041	0	0	0
Mfsd7c	0.20724873158109	0.423538470233807	0.338639166650454	0.229704662859227	4.45661052341487	0	0.641924426542752	0.441484595655486	0.424111136728813
0610007P14Rik	104.095147143987	101.954590806585	92.4459709827917	103.00742149177	103.530185026115	104.375173889188	122.927004128127	119.371908346114	115.003420448693
Ttll5	26.7375032574429	25.7800509693866	28.1558898937879	32.7936265243947	34.8738386226488	37.193121295823	34.5173403774259	32.4051760342746	27.4670718236676
Tgfb3	5.50629851426188	6.14793113208244	7.86331973352744	6.80645113562961	10.2551089138775	5.36689823863962	5.49624085484744	6.07296732320186	7.19901175931459
Ift43	12.959624863797	11.4937191837593	14.3785604134031	11.7038642806642	22.3874092589726	17.8417991295209	14.3094000335789	15.516992056408	14.4880014931697
Gm805	0	0	0.0216534910172061	0.0749084351507702	1.70579171286438	0.315015615359721	0.0654176346471821	0	0.0628663012656849
Gpatch2l	28.6021422126046	27.8584723000199	29.7689918097736	46.0052604278005	36.641398389649	37.0848696867468	37.7324598869622	41.2328287558463	36.514321972532
Esrrb	0.168062653022222	0.123196483043178	0.20730370971677	0.887899737717273	4.75923639809952	1.83105808884703	1.14819439243687	0.255247712196402	0.458561666593527
Vash1	41.6814433294033	36.7324045820406	37.8886061306269	38.2724934851863	37.1024167424384	36.0084378749649	45.9154493402561	43.8061764420251	43.0226668686513
Angel1	18.457273518139	16.4461829463397	18.8390996133074	17.1743315111733	21.3931978434582	19.3595505642044	23.2671552494047	19.0383064918707	20.8977382752788
Lrrc74a	0.0664116230216936	0	0.0351077637836691	0.161936483719127	7.41201070185011	6.6397339553501	0.247483851273417	0	0
Irf2bpl	85.8396553174438	85.4213314698296	87.3450853462631	101.143147122883	85.6785327030394	92.7786870850431	59.7067430207033	61.1181131818321	56.7500869233516
Cipc	31.8252758261295	27.8906597172913	29.865406130392	45.3792160868776	33.6443269626037	34.3114923983482	37.1874316688525	33.8239430639019	31.456320260891
Zdhhc22	13.9732318870246	14.2163003324032	11.7497529034779	21.419524764913	29.6738837161115	13.9827954014785	36.628368867519	33.8276422820116	30.5176733501014
Tmem63c	23.1843513956678	15.8848059337699	20.180559879066	28.455466286816	32.0862850174031	28.2984774662028	32.4995908053376	35.4390842364134	22.6094858141318
Ngb	1.27210076923126	1.01020779768671	0.588421647789432	0.436198995841094	4.63539467918428	0.458591528502788	1.18512537133142	1.13851320276021	0.244050997542462
Pomt2	45.9128990890936	39.7732205759017	40.4003892927706	42.1577980280425	42.7899823672824	32.9340450764644	54.5504711450094	49.8438784688152	46.6898165185772
Gstz1	88.6036591402146	85.5496781127106	85.8558864421308	94.1377763309979	95.0206903975937	101.823417891713	113.100925075653	106.031873336001	100.99365924709
Tmed8	75.7433765126409	69.9861943182445	74.2581726295536	66.2530449366552	56.1630555211489	45.4289025635663	54.7586030502145	49.7472701659059	49.3392316332669
Samd15	2.55298329919686	2.71358275741836	3.13783429000814	2.13988922242009	4.99692672967688	1.59527138547551	2.92207370015092	2.86649330044064	2.71015343457657
Noxred1	0.412509305744875	1.03035031533507	1.06611239059218	2.29110879559343	3.0539953612756	1.67435707739002	1.90322693435286	0.417669857669821	1.21933317091328
Vipas39	56.8110619217818	51.3108917429873	54.3397603897912	51.4435966419351	54.0427149524624	60.7183559838669	66.5084936862451	60.0136822496065	55.2602779275599
Ahsa1	130.907119783705	127.179981175948	113.523347905661	131.027716143319	125.773708961867	133.197909453635	175.816170564091	183.179874244101	174.477481498607
Ism2	0.819865420549681	1.07677974708053	1.16479665851859	0.687204329860325	5.80428382043227	0	0.791088946828684	1.83442151038561	0.760235926100207
Sptlc2	46.9956348444406	40.5071757335771	45.1306282038314	50.5075212350089	44.8569602097046	35.7648455898748	47.1369432645823	45.8280375713078	43.957957725352
Alkbh1	39.8009834231516	23.9964642184193	33.1236164334456	47.0261927692915	44.0521585510323	32.3853194096584	43.7210097021865	40.6977558321377	33.8574404434576
Mir3068	21.2996366139323	20.0172625929159	9.52753604757067	9.98779135343602	10.917066962332	29.9264834591735	43.6117564314548	17.0632864818745	10.0586082025096
Nrp	11.1182422680023	5.62262664832126	9.70816687862018	10.0484010274611	13.4527190537968	5.31757128491837	10.3654335285974	9.36110855602837	6.39552673958711
Slirp	177.009482394506	180.252822084905	149.751202840998	137.092567140528	166.211693125195	166.304186438115	170.539662154371	180.966537717971	165.626947156359
Snw1	90.0376241173111	96.1009531423584	95.0128706599199	121.658998621472	121.896767619729	100.724742604596	142.026312650519	165.513689870123	148.663065027587
Gm8300	0.0345716488432909	0	0.109655499382005	0	1.15177389159219	0	0.515326950995609	0.990117251118385	0.778216749286043
Gm2042	0	0	0	0	0.117148640318423	0	0.0748781039518593	0	0
Oog1	0	0	0	0	0	0	0	0	0
BB287469	0	0	0	0.106568816439958	0.524178458280529	0	0.130293362002131	0	0.214648851431188
Gm4027	0	0	0	0	0	0	0	0	0
Gm16381	0	0	0	0	0.157037197746582	1.63128989454306	0	0	0.0482295489195349
Gm21319	0	0	0	0.0847059062717601	0.925870413337874	0.801489005263058	0.554803342686784	0.4522274664748	0.177721875111437
Gm1995	0	0.0291428471751275	0	0.236292598939848	3.17880042395478	0.917253484945145	0.126987468623264	0.349343373894632	0
Gm2016	0	0	0.0387457710160652	0	0.73254384769895	0.211377975198907	0.0780368914628522	0.66789336243464	0.0374966991316656
Gm2022	0.0355203768576512	0	0	0.173224043231931	0.946705038445917	0	0.907660704654646	2.2195383623514	0.654195978044669
Gm10436	0	0	0	0	0.227799337037567	0	0	0	0.0699621454479889
Gm5662	0.035134705013377	0	0	0.299850630751907	1.05347918162569	0	0.785579847120341	1.50936440887102	0.718992081069723
Gm7104	0	0.0300925546116147	0.113933211536774	0.0750747399544668	2.10278186792302	1.00634151148455	0	0	0
Gm5039	0.19719112320122	0.154185374268407	0.291880086106397	0.192330412412296	1.05112527729949	0.98574356177463	1.17573680958413	1.48887832609592	0.968470503349491
Adck1	19.0996175428335	17.7612504261697	16.9075020023117	16.2268729467578	19.7908834949402	19.6622449927857	21.830200806456	18.435800545083	21.9020804605768
3200001D21Rik	0	0	0	0	0.472212160547651	0.0545033587678887	0.0301824683143664	0	0.0580106619943245
Nrxn3	4.89395704481395	3.47692346355494	3.67416765817477	4.94714071189892	7.58136073628586	5.82488628316603	4.53928084628008	3.64946415957852	3.05076670619962
Dio2	5.05279956872343	3.02403522659067	3.74190198682202	2.44241432581015	3.18875979974565	2.99576328966338	1.45752514959397	1.28946654400322	1.51455712788433
Cep128	22.1471433979579	20.8304456674207	21.5082635259652	28.1177000309223	28.3475826552587	24.8499940387781	20.985900985381	18.0873676447663	18.445489811207
5430427M07Rik	0.126649954275226	0	0	0	1.05485358368913	0	0.0674232633676111	0	0
Mir669c	0	0	0	0	12.320689857489	0	0	0	0
Tshr	0.717024792423181	0.558052039623596	0.67386161622688	0.550414599411759	2.34457116184264	1.04671273917741	0.212063731519384	0.0864279616375208	0.190206891532889
Gtf2a1	70.4587114119122	63.7448106859174	72.0902374070114	89.7211932951324	77.8743568799867	68.7307537015427	106.979653549354	102.417557302107	98.8269228083721
Ston2	12.2556355409576	12.4386978474508	13.6559657880339	13.5864644385019	13.0073168235768	11.2159056099277	8.64813726261414	10.2673274320061	9.63577261113489
Sel1l	112.229449759277	103.506532352757	103.191464344149	185.836650794927	166.87689929199	160.140938204439	256.551210633778	256.628104557406	238.325948522652
4930559C10Rik	0	0	0	0.242780159052753	1.65855440389275	0	0	0	0
Mir8099-2	0	0	0	0	0	0	0	0	0
Mir8099-1	0	0	0	0	0	0	0	0	0
Flrt2	7.55060009207867	6.64007884968896	7.60706635814271	7.71580454760439	7.13947259953833	5.82093106922275	6.02944669232278	5.23520358727302	5.04784716508216
1700019M22Rik	0	0	0	0	0	0	0	0	0
Galc	55.5161765851777	49.664575948776	42.707521038975	49.8251387580296	44.6890678247004	43.4175664844655	55.9032956879018	52.4745674859227	50.1576467829533
Gpr65	0	0.029461830364981	0	0.330755456557662	1.30552256291511	0	0	0	0.215898553640266
Kcnk10	1.89069931739573	1.44838684880759	1.02651054139207	2.55431947838763	7.49066813285948	1.62109299100433	6.03918661109241	5.78740465801043	5.3330875704581
Spata7	29.7941039768967	26.6275310371685	28.3750914800303	47.1018515027446	40.1677663065472	44.3561172330513	33.1418099971627	32.0323468323389	30.5740998464772
Ptpn21	25.87371601601	21.430262251444	24.0048080585098	38.9979910419871	34.344620820937	29.6440234833935	45.1291232934233	43.3142962988068	42.4804404362958
Zc3h14	275.717162347626	246.245245468066	257.248027555941	327.117831656773	295.332884209421	298.46826068865	250.873293364759	241.050782676372	245.235671481298
Eml5	148.182545672527	75.960376883176	127.837887103527	132.772195901857	102.488058931944	96.0977884401321	101.408778777334	79.5204745461435	64.4944408859412
Ttc8	74.1678704283466	64.4330357733045	65.6085766735716	72.8866430709065	71.279034368337	71.9199212311516	68.3393199935563	59.9751786039824	65.5879654002028
4930474N09Rik	0.0550324206076875	0	0.290922753462462	0.335474284405377	1.65009239162799	0	0.410158185486301	0	0.168926455781942
Foxn3	42.7075190315915	38.5923009656175	48.9798483673917	44.7251078147736	41.4543318261359	40.2221010527092	47.3452301187618	44.7225079003822	39.2344147916923
1700064M15Rik	1.003381808289	0.294207208342391	1.06085320332358	0.366993263684393	12.0341621863846	0	2.13663798951003	0	1.02665380878328
Efcab11	7.22565841111742	5.80877934305785	5.45680532449069	7.09331107527254	12.0884487243609	5.7133692442598	6.16129357414897	8.06258842283352	5.21688004767665
Tdp1	43.39736180172	36.3829089323854	34.928398133078	46.1518584593468	47.7389260293217	44.625679253258	48.8213982654175	43.2934188401429	40.955993147031
Kcnk13	0.0623889395578154	0.16260809715582	0.263849736302202	0.10141844690507	3.25635199478943	1.43943510617456	0.420702097709599	0.216580917748728	0.255343845757795
Psmc1	299.690038149283	293.379011107111	289.063655673848	303.556559459055	333.967493003686	329.842674065241	323.888613678949	370.541788942308	317.825389506005
Nrde2	19.9453447990785	17.4905198087041	18.6814113159236	22.0929944738005	24.3685053758524	22.1804820393416	21.9946088234254	23.0697923608968	19.732424010695
Gm10433	3.39590573663098	1.88295582130335	2.45114896297697	2.66727445175262	5.98318061949201	3.95517839971073	4.41530527019965	3.57063474690083	2.97351472720505
Calm1	692.650562514856	689.175789703381	667.83241303204	522.58565765812	519.549110480105	521.578385316962	587.626179584392	585.264649051805	567.786770528789
Gm10432	0.162099252685386	0.158433437178746	0.114255949262152	0.362320629769814	2.47519598994639	0.545409002172592	0.186972547923624	0.316530909220746	0.0691078800527254
Ttc7b	53.6622700218663	53.1286761921379	54.03231723645	57.4010730497182	49.7999993150249	53.5755348853652	77.154544065423	72.7212904356893	67.0464293355105
Rps6ka5	26.8948910276956	26.6168713838767	28.8546774261238	36.7476368752339	30.0467118744256	34.2849382735922	24.7725862587677	26.1010482548362	23.565969043374
9030617O03Rik	1.603422152608	2.03730974869491	1.67407169325962	1.80825730108972	6.27672183820669	3.93062221828528	2.26203064947044	1.40894975479399	1.64061122741459
Gpr68	0.129251608114831	0.216563365912516	0.195221202894069	0.135070273938051	5.72094800087399	1.73955127968257	0.589785236762042	0.192296666486175	0.151142186970662
Ccdc88c	15.2023825756514	12.3352403999944	12.4844145412108	14.0576734658128	15.2833732259539	11.5294613768457	10.9952640594954	8.78385011360322	7.9458795062339
Mir1190	2.02244145733251	1.97670468105044	2.1382822379491	3.28764798717269	8.98383635441906	33.7001080181702	0	3.51041570851064	0
Smek1	146.749831335013	119.11517419777	130.251828791397	224.894015206126	173.043472209367	180.281640107651	167.451677210536	167.509640826484	157.879533371878
D130020L05Rik	3.40292085207948	2.61180076567181	3.00187235469499	3.79246103294501	7.3725418340781	3.29140509080689	3.62315217785705	3.09822496080165	2.96918216859564
Kif4-ps	0	0	0.0186698585578093	0.0430578726832985	1.47075083564841	0.645072904031298	0.0188012483387991	0	0
Catsperb	0.0696642913182351	0.0510666440745001	0.0736545011995384	0.254801566282491	1.16045248926834	0	0.0741728473215269	0	0
Tc2n	8.91046671056644	6.79215521499282	7.78684071896088	13.1895759169181	10.6882796153365	11.9267028680906	9.01051065190854	7.58971301405264	7.01233971320377
Fbln5	2.75653313851939	2.01796289855752	2.42674895764527	7.56499350179224	9.11036926081933	3.73736920887068	9.40113463940363	7.87743718468432	7.46131500467847
Trip11	65.0091976136114	53.4544109530713	58.6727667177199	69.1996874719413	63.3327024389691	47.5493793606249	72.1659587572813	70.151694562011	59.1433318654617
Atxn3	20.8741107927791	15.7551117731689	17.1569055953873	21.1859832541269	18.5129536718747	19.8712246561618	19.7640990933813	19.2852001395751	17.5105838050443
Cpsf2	59.8962304639316	59.6485049041569	60.8680243598771	77.3744706339525	73.1823478458942	70.8192442903004	71.3568748240806	70.6495103495703	69.8571759035157
Slc24a4	0	0.030236400474959	0.0654159002049437	0	5.87470752048054	2.7360581888557	0.296443200982451	0	0.0633070465263111
Rin3	0	0.0947160715651822	0.239069239481207	0.393828558483377	5.1118410002684	1.42845863016874	0.584682694159658	0.42051398554657	0.247888085849219
Lgmn	143.250154365255	162.963162435202	164.380732298772	114.818562147534	125.639478749528	123.435187532935	145.46126538937	130.960609932442	134.27579964396
Golga5	53.1660971388638	45.75165403749	50.8118342966815	76.7284020934638	66.3478913673016	66.8892564385459	72.9431422800613	72.0566653771749	62.7279462998854
Chga	2758.05134357317	3525.85297106764	3303.38019257095	2084.23606018681	2426.15135996853	2383.16761582266	1479.00164912689	1765.04149485854	1661.39043598927
Itpk1	29.027983269949	32.3581572998846	31.1458477236283	32.3791885795495	42.2013825388257	42.5662644263119	31.7751958991446	37.4346011268908	31.9039141586602
Mir1936	2.08768150434324	5.44125159514961	0	3.39370114804923	2.31840938178557	0	4.44558549430313	11.7768785059712	2.13610227956521
Moap1	0.277760200148671	0.30541359878891	0.348732725502428	0.23281627376974	0.809701989024894	0	0.258769327323975	0	0.213151836909404
Gm20604	0.151880870850525	0.181434171507107	0.21410700896283	0	0.0562221831828051	0	0.0359356324180957	0.483311471732364	0.207204706127316
Tmem251	41.1940274927546	30.6561469539176	31.0609894548224	61.3548779548045	50.6375240823355	59.3758685797317	67.3054265272358	58.0311044925576	65.7795413176981
AK010878	34.6425772519332	26.2925538298758	27.3817897596236	44.3408083089246	36.9249590608481	33.0888390126771	38.0705862769453	30.6693117666093	31.0010575237415
Ubr7	103.724401295556	91.5018849339716	87.2856424227673	121.040526941353	106.57757202717	97.7591345054346	93.2902077027492	91.4632488266092	96.0555262825119
Btbd7	49.4779546867711	42.982538944755	47.2269377514889	64.3542205162127	49.8721839795711	44.8772884366443	51.8639596142742	46.7229319754207	47.3806931777874
Cox8c	0	0	0.143750066416746	0	4.98263192766099	0	0	0	0
Unc79	51.8401679525502	40.5770449070648	45.1358353974843	52.3414315847327	45.7962958964388	47.4998799408305	41.6158425187395	34.1749061173969	25.5320815873172
Prima1	0.429070452826346	0.349472650793448	0.529254388177456	1.13342118452804	8.10034305547619	0	1.67507696525676	0	0.439022125965888
Fam181a	0.138089886133657	0.134967033699034	0	0	3.68043367008918	2.12400286885502	0.147026831781718	0	0
Asb2	0	0.235147025255071	0.101747258906128	0.175993052101438	6.33210175761284	0	0.358621580767204	0	0.221551128624049
Otub2	11.567385218143	8.70069312100588	10.3696615878576	42.9668600466241	44.3992558457965	39.9586496646132	33.8504709744549	31.7042982104842	28.8048936196766
Ddx24	139.21469685646	148.809484104267	140.144521513628	171.378414302514	159.950419325051	164.633826105871	146.762056188553	162.76230907474	146.806454068731
Ifi27l2a	0.513054231531691	1.14617530769856	0.464949252192782	1.42973593100149	4.88362565132633	4.65031545437595	1.01447958901708	0.66789336243464	0.149986796526662
Ifi27	89.8555566380288	95.092072481758	102.020227573184	71.7849976458447	87.4324358595314	91.8167308529238	138.663848782183	162.899290769861	144.701150715732
Ifi27l2b	0	0.462979321453718	0	0	1.18359783626381	2.16303036896131	0	0	0
Ppp4r4	28.4141218485511	23.220242009494	27.9979697645553	37.6414717141184	30.0908512810517	31.3865205360647	30.3652922854838	24.9570254986811	22.5465218614765
Serpina10	0.0402225771501805	0.235877749385758	0.0850528671402997	0.147116628388088	2.68007548174093	0.3093378945111	0.342605718641136	0.157085103177605	1.19350898031642
Serpina6	0	0	0.0468023472054522	0	1.62225225551753	1.53198428536773	0.0471317203568389	0.230506093034898	0.18117420154999
Serpina1f	0	0	0	0	2.11652129439132	1.89129071159605	0.130918128869598	0	0
Serpina1b	0.86290835512854	1.50923136349676	0.816298622767936	1.55038557710881	4.08528137379898	0	0.435199422073885	0.118245581760358	0.511165527952095
Serpina1d	0.403927281353512	1.71076799025725	1.1388354776317	0.87549017134141	3.88759631425624	2.58872055618079	0.477854196683069	1.05166406801428	0.413295794728636
Serpina1a	0.0667541275241263	0.0652445072652029	0.282310599749855	0.122078728765567	0.555987809453475	0	0.0710743426113445	0	0
Serpina1c	0.409033103730171	0.488623629023705	0.816871866182801	0.941966558122512	3.63391133437176	1.31072157374041	0.532283937344581	0	0
Serpina1e	3.20526774301206	2.02709409389587	2.5914797115421	2.35618763246754	6.28148790986329	1.45003546181605	0.802989950901075	0.920429464722381	0.723443233793024
Serpina11	0	0.12744368662246	0	0.158972904685315	4.34409817003474	0.668535489950785	0.277662492256676	0	0.0889444871276312
Serpina9	0	0.261382437163695	0	0.186312991008606	3.30927620139167	0.440724326093589	0.203384224208083	0	0
Serpina12	0.0526163631175939	0.0171421544156136	0	0.256596916072015	2.45412115047545	0.809308410192454	0.0373477372150127	0	0
Serpina4-ps1	0	0.0935026604488014	0	0.0583174809254579	2.54973626023424	1.10360237753516	0.0509287325659265	0	0
Serpina5	0	0	0.0316489507929561	0	0.797824505110296	0	0	0	0
Serpina3a	0.0694400500371679	0	0	0	1.73507569076763	0	0.258769327323975	0	0
Serpina3b	0	0	0	0	4.16641686002044	0	0.033288200561207	0	0.0319899375200587
Serpina3c	0.842484488734965	0.711145826082053	0.202440921936009	2.10098214564882	2.67920326782675	3.31325595444914	0.530050578166912	0.398816459191741	0.744475883233081
Serpina3g	0	0	0.0677475560538328	0	0.213477299510948	1.84798764456074	0.204672995529798	0	0.0327817676566938
Serpina3f	0	0	0	0	1.22399866488155	0	0.240721659953532	0	0
Serpina3h	0	0	0.0333617901581527	0.192353855904789	2.943509522267	0.910028045346829	0	0.45185263142214	0
Serpina3i	0.206578607588912	0.0865315318654093	0	0.251858122136348	1.57309309625943	0	0.219948028331915	0.998859736484559	0.513326904391639
Serpina3j	0.161876254713958	0	0.10268889186749	0	1.29431959483376	0.809207196034101	0	0	0
Serpina3k	0	0	0	0	1.4356736062752	3.54011192442689	0	0	0.0400842437448677
Serpina3m	0	0	0	0	3.37909215500753	2.02510038445535	0	0	0
Serpina3n	4.15934243119512	6.52265141756693	5.74310816907192	3.21669155579486	5.89443075915841	2.26781025733785	3.96584605247186	4.64688122565437	4.60517014227607
Gsc	0.937144934232443	0.484915628741506	1.04910610652358	1.20976484706866	7.89720538139734	0	0.645632305603649	0.430579098829244	1.12809490062217
Dicer1	59.9025356465995	49.2500656701879	56.7557540677116	50.7895057638705	47.1015308124085	39.0181583757223	62.5971922771333	58.4045368959557	48.2040069891001
Clmn	3.74999229384055	3.22076398353995	3.24082849355552	3.34580277881221	5.95258986750068	2.47874950439483	2.23840998830778	1.9847283390819	1.86101157436083
Syne3	4.46774378173527	4.64033917916384	6.03097340652983	5.85945625399487	10.065523932781	7.69284258237415	2.9683978845793	4.05456810745064	2.96004944579981
