Geneid	KRS7_19_GLUTag_1_DMSO	KRS7_22_GLUTag_2_DMSO	KRS7_25_GLUTag_3_DMSO	KRS7_20_GLUTag_1_Tg6h	KRS7_23_GLUTag_2_Tg6h	KRS7_26_GLUTag_3_Tg6h	KRS7_21_GLUTag_1_Tg24h	KRS7_24_GLUTag_2_Tg24h	KRS7_27_GLUTag_3_Tg24h
Dyrk2	11.6591532955175	13.5682279379131	10.7888912122519	10.474883000545	12.2161385487721	13.7455300869364	9.25389631761092	8.49446796099802	9.44285448288738
Gm38403	0.0967449080466657	0.0498046656574612	0	0.0230400637518318	0	0	0.0500582839891575	0	0.0551721543365377
1700064J06Rik	0	0	0	0	0	0	0	0	0
Cand1	117.821948310239	117.514892009612	116.740701114315	98.9310247048614	129.66078692865	124.428507650425	99.4138193423127	91.5049740932255	92.7465478346938
4930477N07Rik	0	0	0	0.0164655742226467	0	0.0272536515419934	0	0	0
1700025F24Rik	0	0	0.0143115227704476	0	0.00864743174744007	0	0.041583460984083	0.0382624180918775	0.030554371750047
Grip1	27.3725966099392	25.3098296864088	31.4865012960852	32.195540638957	24.3978591895774	30.1160323118061	19.0597831431021	21.4171087286243	22.5959726643458
Grip1os2	0.300833448986323	0.282410479442096	0.0850851992814942	0.16857483879723	0.148520415627047	0.153462850384815	0.0915640603779502	0.0758262070956737	0.0874623457398907
Grip1os1	0	0	0	0	0	0	0	0	0
Helb	14.4118414647377	15.299298341149	15.0186269716006	16.2429234557797	12.6230711253337	13.6596684377598	14.5460060103377	15.8972662330908	14.0296373111032
Irak3	0.644129724036416	0.528104593254917	0.305882849753954	1.36356667408643	0.731591731177929	0.771128593300272	0.592514053301114	0.698528795872505	0.299311968712767
Tmbim4	8.73985270173811	9.84160832184181	9.60180923885728	3.70239000459642	7.38107179165518	5.56822514928856	11.4127428576633	7.8195948337059	10.0059144140196
Llph	4.62095624865011	4.37888370863485	4.51609776963836	5.49370279502558	5.77993868940217	5.023182710206	4.82008326688779	3.73181620979364	4.46505402001613
Hmga2	0	0.0270129720597833	0.0186884596409455	0.0249928632254805	0	0	0	0.0124910826706645	0.0132996363015566
9230105E05Rik	0	0	0	0	0.0176966633538521	0	0	0	0
Mir763	0	0	0	0	0	0	0	0	0
4921513I03Rik	0	0	0	0	0	0	0	0	0
Msrb3	0.080865001362075	0.235901214986445	0.12960333061651	0.282453902979993	0.20012566405126	0.191256069673885	0.209208075375595	0.192499774159781	0.220332402791208
Gm15910	0	0	0	0	0.00451654981188801	0	0	0	0
Lemd3	4.79853613713937	5.02963121817667	5.01317929868362	3.5772928890198	5.07021809291147	5.64390243073435	4.59296451461265	5.30189681721204	5.00081438161597
Wif1	0.00434399659149828	0	0	0.0124144156537003	0	0	0.00449538935775851	0	0.00330308719735313
Tbc1d30	1.05363095322911	0.995724036747556	1.2274911955341	1.05522500064835	0.965168654527361	1.30994829320235	1.034378231753	1.04756296019113	1.11208201769758
Gns	73.5514230783119	80.469025879479	67.9250107522474	56.8951745717444	70.5676177049238	72.7543223828531	93.415713567023	88.4641198469442	96.550962208615
Rassf3	6.03778320201623	4.97687266495758	5.0657859609778	3.84424193881733	4.0460733040087	4.64530141251113	5.22585542483591	4.53552368917467	4.06450113682763
Tbk1	12.7487155370183	12.9756779173003	13.6343454330112	12.6300470713623	13.6377665400373	14.8254468411432	11.0384747064168	12.5889037232344	11.8176842960863
Xpot	37.6113089470289	66.2665529877018	41.5293610594031	92.9420826321084	111.936026143583	100.843437626206	102.212824110504	111.583562517358	117.824763887237
D930020B18Rik	0	0.00931968560167973	0.00967149604167009	0	0	0	0.00936714386855148	0	0.0137654341039794
BC048403	1.84295793642764	2.2109918956618	1.93879280096011	2.73010797006223	2.72033585574951	3.10430710047134	2.23485339912222	2.69608387884644	2.78108923491405
Srgap1	0.917521242069585	0.868458848425762	0.771282726423955	1.55161123864426	1.40150745467967	1.20489129047537	1.16840219767619	1.04991061176323	1.24252658833797
Gm9079	0.0695150732170087	0.196826507699131	0.194972157474052	0.124164032322552	0.269274877545645	0.328824076241535	0.179844363227136	0.0620554427266602	0.178395265606902
Tmem5	5.06966712503517	5.44099718912701	6.23584867506774	8.97840666220161	7.92191722020597	7.81047778334111	7.19344932367795	6.46135399135224	7.25493168008223
Gm4489	0	0	0.0139937959135748	0.0374289838748387	0.00845545208509343	0	0	0	0
Avpr1a	0.00896718602464756	0.0023081716178303	0	0.00427111962487487	0.00578924303025645	0.0176737847670094	0.0139195525739367	0	0.0119323172286704
A130077B15Rik	0	0	0	0	0.0180058547999112	0	0	0	0
Ppm1h	26.3697840786615	25.2289001301302	31.1850738159624	23.7348820794566	32.7034338779186	33.8333959889545	32.6446544771571	29.617743153387	36.549852852485
Mir8104	0	0	0	0	0	0	0	0	0
Mirlet7i	0.0198043763598539	0.00509768608535591	0	0	0	0	0	0.0141433422831862	0.0150588474525561
Mon2	43.0667410092154	47.6586451810338	46.8623033323948	59.9050862951507	66.6529222517346	71.3904324147514	55.9388342656171	59.1150684681042	61.213494638587
Usp15	74.4166151664061	72.3457237126105	81.2899604619557	105.588827021314	94.9504991895564	103.557711343155	80.9550613754011	76.5737346430665	76.8385220690402
Fam19a2	3.01308389887772	2.92445670453161	2.97333525054767	3.23593947717912	3.61792888425146	3.14708360946018	1.21148835671355	1.67210014225699	1.2112121746215
4930503E24Rik	0	0.0208355088992064	0	0	0	0	0	0	0
Slc16a7	8.18753812917187	5.3210352744894	11.3747003017902	10.1965593408303	6.17313136935443	13.428546708423	9.93510547053281	11.8601760821069	11.3915938293321
Lrig3	5.3273653391322	6.11196631365157	4.57695800575849	7.14629669687223	6.5418098330658	5.1428164568425	7.11068297472908	6.95689247921803	5.17513039338442
Mir378d	0	0	0	0	0	0	0	0	0
4930484H19Rik	0	0	0	0	0.0142320850693043	0	0	0	0
Xrcc6bp1	7.29085175328466	6.80367307642105	6.75455085482957	3.35726643240977	6.86851746421383	5.86948974321195	5.51624411601948	5.03374409442493	6.58223505575727
Ctdsp2	45.1505518218572	46.1331145932086	42.6210845021428	24.7302149806256	50.4954203632104	44.7657667941669	40.5332674171494	47.2727246011159	46.1973936366009
Mir26a-2	0	0	0	0	0	0	0	0	0
Mir546	0	0	0	0	0	0	0	0	0
Avil	5.83880706331716	9.39191673311937	9.74645383870974	14.21208514412	11.1745079387605	11.9911893178103	85.7317872944384	115.804636152094	112.25674621275
Tsfm	16.2282981548601	14.7212952070748	17.0277527248785	9.27982875419933	19.2586244344886	18.899020992371	19.2095869991048	17.3762014918718	21.3000110677317
Mettl21b	0.339461437837031	0.205595418939189	0.234692123960409	0.627727299834674	0.567230798891683	0.346335954474045	0.805905221043986	0.770062838286197	0.880643393574815
Mettl1	11.35218908811	11.3165918357295	10.9508641263309	15.1131579156528	20.575608343369	22.1372971505179	20.6105827322187	17.7040463028311	22.006961268774
Cyp27b1	0.050272224355483	0.0931692319023794	0.236344273036084	0.526788563959072	0.746485780969269	0.428040862862209	0.384979548263409	0.560071638220009	0.481647388098368
March9	8.22187702333892	9.83541839614884	6.68597917542682	3.62184960133874	10.5036360372224	7.59347507761974	8.21332828737688	9.43540508627495	9.98593447952488
Cdk4	117.637346647724	116.966589730602	123.370119946653	89.7724487886192	104.565374357405	111.721945545364	128.127306512998	110.917084981597	123.60598048923
Tspan31	40.3220728580809	38.9400092786061	36.1523110690843	31.0211418354663	37.4491658519713	33.7374877417442	47.7092664471681	42.9528073681046	47.8733090297991
LOC100504703	0.939078013821207	1.23959261019679	0.771831724922632	0.493163671593112	0.715089662053614	0.379664888384469	0.859674407691349	0.653448767537148	0.997847401811574
Agap2	14.6025409000816	13.1986359429813	14.8241146205677	7.848607314126	10.6274988436089	10.6805555177513	8.65616001869777	11.0742370077348	9.58820885440567
Os9	30.0197100003666	28.9671613902217	29.8585697292823	35.9674907448173	27.0214034104435	30.5617325741466	43.1589838188986	45.4230821638273	45.9447367826025
B4galnt1	4.11344294475105	3.23055663447637	3.03792903128621	3.14923247089746	3.76896141472338	2.8516646243025	5.10990183683122	4.51757467519499	3.69704741079913
Slc26a10	0.206431891925264	0.115380989185586	0.144944216052449	0.106752462304184	0.114234058163314	0.148796289227315	0.183108219851667	0.13478749672531	0.179390443137275
Arhgef25	5.02936968735262	5.40975863784915	5.98764426954888	4.51340638855996	6.14452695652604	4.97598658393137	5.51485924623109	6.51745522578565	6.0402589685975
Dtx3	36.9413514041939	43.7530841978055	35.1633897519073	25.0280056243698	42.9537991343918	37.5342962863739	40.754677461879	49.1793491371792	48.2754956504472
F420014N23Rik	0.49146697413721	0.259847249751776	0.227078963351361	0.379602812475114	0.420198306067237	0.376988836307751	0.357391155294102	0.455328393856939	0.525202181858532
Pip4k2c	23.9958683828572	23.6808982606195	24.387729451389	13.2460713524097	21.0702704658097	19.2240739963363	23.3597754459386	21.2284123806266	20.9506215183687
Kif5a	78.3556871807359	69.9544459864676	76.1306109060877	112.114781214857	78.220975501174	87.3433348288552	76.2291526728665	92.2565478809541	78.671107541836
Dctn2	34.3847504491024	33.6758476073818	33.6481794808817	35.5917835632322	37.627361116069	39.2215358756353	33.9349180518752	31.7705322264714	31.802812810904
Mbd6	20.0989688947687	22.3853344401007	19.3348531767303	31.4231546643707	25.8484501808563	28.7851940959207	22.87247247104	28.1733603402979	25.2141632615112
Ddit3	7.49142742576462	17.6602196765985	7.08229472548965	56.6460117217859	47.5833105712049	44.3946815950812	53.3744905295929	40.2663953390782	52.7070020448523
Mars	40.1467182166651	52.8731311086174	41.1645781048936	45.9310582911892	76.2209864373171	73.3566499106175	69.9672144059053	60.3855344132058	70.9155285764685
Arhgap9	0.210772401608464	0.379772664149223	0.295581576597799	0.313725139921786	0.306169457248198	0.083083947419281	0.259015169437102	0.263416317174275	0.350584223429746
Gli1	0.0235768433597652	0	0	0.0336893373538947	0.0456638489669338	0.0371748331198347	0.0121992603466192	0	0.0179273551015335
Inhbe	0	0	0	0.167645600061966	0.0624891906366565	0.22198823824088	0.0455296649123174	0.0377041143259454	0.0267631462021595
Inhbc	0	0	0	0	0	0	0	0	0
R3hdm2	32.159404473095	41.463444981235	29.972117532111	62.3222578752238	38.6445295888505	40.3476044727323	41.4245130833972	47.3606870057627	41.1545498139821
Stac3	0.329980243687831	0.355928884507462	0.0839465695799854	0.209561853742776	0.202891681763909	0.198208374850861	0.211392626017907	0.403982010125822	0.262858416839045
Ndufa4l2	0.0339955486465265	0.0262515666462597	0.0181616944146113	0.0485767958588574	0.126198880227752	0.0938044567637046	0.202286889543407	0.218502014245943	0.0904733479818698
Shmt2	62.9689740457634	84.6753261968647	74.1971836152628	170.980338255252	175.904640542275	203.991499089192	196.793486990952	174.630803993696	191.296073744627
Nxph4	0.20092140088544	0.336164207903623	0.442776394903558	0.514387281707948	0.535076345923506	0.594006010008279	0.740728249477691	1.16584401631637	1.09808160944677
Lrp1	18.9646395946995	16.9403631464777	13.5765161802999	7.72036921618032	10.7449465628336	6.05756374018164	20.2015601516584	22.8797392906178	16.8564041439748
Stat6	14.2600408478686	18.3632251688846	12.0993154056923	10.1708661755627	14.8930477038254	9.50141088706188	11.8357478412921	13.2857835934822	11.1505637298782
Nab2	2.95541388788032	3.48327499086601	2.41840151542563	1.8769063444515	3.39721407981997	2.24283990518774	1.87483210356912	1.93558914939513	1.96222155704649
1700012D01Rik	0.219173664699798	0.568336340263486	0.338262237566303	0.0541300211507289	0.199147016264408	0.089595462293302	0.159608510033033	0.173914879720634	0.135793145641948
Tmem194	13.6575442945966	19.0927641482854	13.804190696295	14.9820769414803	22.4815114213464	16.3582397193801	16.4861849212406	20.0039007656129	15.1903652313198
Myo1a	1.36713106460149	0.747403052175723	1.78391887130803	1.06031544392291	0.976354030334014	1.65964166924694	0.575926917799465	1.07138182375321	0.579565894104993
Tac2	0	0	0.0102347847274716	0	0	0	0.00991270643060972	0	0.0072835812643364
Zbtb39	8.76297237416439	10.2632015793147	9.01329347059735	8.39022111046968	12.6499125990422	9.12534134114126	11.8858784700835	12.5161949514503	13.9259478199648
Gpr182	0	0	0	0	0	0	0	0	0
Rdh1	0	0.0660529962974842	0	0.0611133605899652	0.0517721534288225	0	0.0331946776807534	0.0458154013322364	0.0121952634289982
Rdh9	0.0277900119888272	0	0	0.0661826716066443	0.0538239530577989	0	0.0431377838984906	0.0396926057624904	0.0105654816804225
Rdh16	0.00945538212790583	0	0	0.018014600369028	0.00610442394436012	0	0	0	0.0287587257447597
Rdh18-ps	0	0.0317685246547308	0	0	0.00996003224577234	0.0243253171807445	0.0319302982580072	0	0
Rdh19	0	0	0	0	0	0	0	0	0
BC089597	0	0	0.00584108483741478	0	0	0	0	0	0.00415680614864324
Rdh7	0	0	0	0	0	0	0	0	0
Sdr9c7	0.00502071169418867	0	0	0	0.0032413869972828	0	0.0155870660413972	0	0.00763529536424238
Hsd17b6	0.0298208205572415	0	0	0	0	0	0	0.0425932192605186	0
Prim1	45.4266269918353	42.7474668038456	44.5414782680281	41.5730686954844	39.7935108157957	40.197128799695	51.4221305389296	45.1161878226736	42.8898033826
Naca	209.002098323025	224.876243893798	202.925320989951	125.191169477516	167.488300646198	125.872471862833	176.832310900823	131.538621468715	172.126977597059
Ptges3	162.471169034221	167.243627127752	189.917215061693	159.024650163797	175.673369561268	190.147300206742	157.69074088783	152.219942337114	150.02362698528
Atp5b	415.873272561252	358.981426175445	399.153462285906	243.060375669187	289.969546873783	319.111728116786	341.276016249822	275.812158795885	332.800702792212
Mir677	0.122055232565621	0.0977425897235632	0.0724516370138105	0.0645950812832464	0.0612882943739105	0.0213834247480908	0.0842059889592724	0.0193702296487116	0.0824962947400903
Baz2a	64.1694034985141	60.1151457890699	58.898345566993	59.6581894369973	58.1593387886003	50.6127189986231	51.7882139523725	62.5487097803684	53.7994441265185
Rbms2	1.51321264165928	2.33702376305318	1.29836320720271	2.20156802482187	1.67855154451129	1.23636157983761	1.72254463102467	1.82730524468622	1.0634484023604
Gls2	16.9814876981224	19.8222057975159	15.7627611374587	8.51966677719428	18.5719577656301	12.1687274323383	13.046632994207	13.1520776783339	14.3741588421822
Spryd4	11.8740067281726	9.75946975153699	12.6054011235166	7.59750969835754	13.472893534213	10.6870140441008	9.41363656572442	8.33427320347369	10.6562555371134
Mip	0	0	0	0.0629998818754392	0.0569283402772171	0.0347589219503897	0.0228129141494048	0	0.03352459093723
Timeless	33.6320711378585	39.618957353641	34.4624141801746	55.1124781003711	52.9068249469831	57.1009343007853	50.4931160182052	47.8105778112685	47.2796053463633
Apon	0.0135121726342356	0.0370993094557155	0.00962494444246535	0.042906143617519	0.0523410026498995	0.0568142511813173	0.0466102860048421	0.0128663334529699	0.027398354485464
Apof	0	0	0	0	0.0556180848263923	0	0	0	0
Stat2	41.3874716623636	38.6384596170584	39.8799536266781	36.6060532889103	41.1291275947468	31.4848173792509	45.4429102053571	55.5903009580785	42.1294570513801
Il23a	0.035879612217395	0.0369419357873545	0	0.284827584062971	0.154426590747585	0.150861993551096	0.198026953321586	0.307482120532082	0.227351098742453
Pan2	25.1839793292663	28.4957787125069	21.959996827885	23.4412672197407	33.8025676954645	21.7313780633372	21.0764589192046	28.4522120791597	23.1659518933618
Cnpy2	4.59077553969096	4.564385099618	4.66989116323583	3.19770884805696	4.56242102091499	3.98568275405295	10.0528405663298	7.28299681418138	9.26315272489976
Cs	229.550736376126	194.55605199441	228.342963465631	179.498401902655	203.542938050617	235.774134736097	195.186747512226	186.610358740167	208.283842201048
Coq10a	9.59002095265592	9.266764993101	8.34664659292882	6.55132773634333	10.5551633199616	8.85520433903561	9.49234603424089	9.93941465973391	10.4655175994882
Ankrd52	49.440811299325	42.5713390470374	46.9827596678829	48.1993028944753	51.6558590986663	43.4080880207641	38.6122131422749	51.211858271602	42.5172089266891
Mir6914	0	0	0	0	0	0	0	0	0
Mir6915	0	0.0347229711273849	0.0480449795077496	0.0107087620254992	0.0217726139854767	0	0	0	0.0170955971183637
Slc39a5	0.00959920293848239	0.00988341614214212	0.0307695208343759	0	0	0	0.0198674901435567	0.0274211740552331	0.00729903987331625
Nabp2	93.7482488312971	80.9280138098379	84.6120655308982	144.908095161728	85.0586459113448	95.0708962237224	97.763236225097	95.7146086151756	110.151804647392
Rnf41	19.3266797354801	19.1562165357554	18.7808456100841	16.2387889840408	19.5858754352665	16.6551202998058	19.4253671639979	17.9410759955741	20.5839503152732
Mir8105	0.160383845786582	0.264211985189936	0.137092884789253	0.0916700408849474	0.131156122019684	0.168590358238494	0.110648925602511	0.106902603108551	0.0813017561933217
Smarcc2	154.960442364618	153.176135285539	152.258631181548	182.604838617842	129.047522183773	137.39105684153	139.476195023135	163.149526340525	134.878423742923
Myl6	55.0379158970694	46.9655400451963	53.4732155183467	27.9912701442024	23.8150955626702	20.4080685485227	46.3144880896956	32.6164571724161	42.0304578405539
Myl6b	4.09974567387738	3.32293595860464	3.51638142547499	2.65714112714109	2.78700473489535	2.68607146509699	4.25037513214064	3.38506789329974	4.16502570517226
A430046D13Rik	0.413296252251171	0.372889854274775	0.473464451848705	0.345004063434165	0.409865726381963	0.436683174730795	0.427700053358139	0.590312994838432	0.485972343896963
Esyt1	94.4289328929238	80.5335933946094	95.8113126299902	82.8218383399127	73.878734510501	95.6459728852696	106.155043565818	93.0339857237127	102.611625141853
Mir6916	0	0	0	0	0	0	0	0	0
Zc3h10	3.17576454914973	3.41697303184295	3.10839184013296	2.76396136086218	3.87109471952259	3.61238925428692	3.80619701689312	3.1177824149766	3.95414054408177
Rpl41	62.4347171654885	60.6891111450486	62.1863717590568	16.636848974419	34.0869443846223	17.9294490551139	56.5631970097868	27.9495171953445	60.3824376971958
Pa2g4	176.816755057692	150.833675344367	180.950931545188	231.433342693972	157.060669237386	183.461325292602	163.804752539518	149.091657735058	161.647318273494
Erbb3	10.9512043817951	14.1652243208343	12.4554018115428	12.4661949000393	14.8961888357996	15.5568892536121	18.1931687573563	18.1010371395463	19.4167474781255
Mir6917	0	0	0	0	0	0	0	0	0
Rps26	181.96746322088	196.772478582437	169.929479560078	107.006954456096	143.10564234393	91.4319259982969	167.94107737157	118.244000974884	161.58198651942
Ikzf4	2.12276327307044	2.7118798393402	2.39629298619231	3.37855987701279	2.96652946580747	3.36351859785898	2.66092057999871	3.7992529423038	3.31546155361891
Suox	26.1061262933045	21.7698305447378	25.7421562355049	21.5805204906623	20.5221889144309	22.754872984452	34.1606662603995	34.0346912985066	35.0893926807333
Rab5b	98.1449353019961	97.4512595492779	97.1212088348786	96.5400028055818	97.1221522036549	98.7524181631511	112.551391764348	125.26153862873	113.643109423406
Cdk2	24.3969054861797	24.3488530957388	23.6240056267498	15.2194339878857	20.6902515442616	16.4672383785015	22.2807575225263	21.2087766227745	19.1439019376837
Pmel	0.353898626853022	0.218626114505757	0.151252713265138	0.175306400565581	0.246756291835402	0.178563309007531	0.35158306501305	0.262847044262877	0.333680728939915
Dgka	7.04284099454073	6.91145767828054	5.66733980294841	9.49755153518939	9.93209084144297	8.64093268232886	12.1395601544606	14.5545831881868	11.731309319568
Wibg	3.79609462443221	3.54404916788352	4.11084288274011	3.25946780155262	4.46437640434455	4.23029221505601	4.35308351619892	3.8173669534224	4.19318802476464
Mmp19	0.025393275146996	0.00871503974854515	0.0723522024527185	0.0483798219517565	0.0054646589894927	0.026692596956288	0.0437970950061094	0.0120897783927236	0.0643617770488617
Tmem198b	1.30719105188984	1.24101947938839	1.6415768749014	1.34227649480956	1.79745402698244	1.43207410776962	1.78316783094689	1.81857192025674	1.58775692448508
Dnajc14	47.189816454708	47.0520784294706	47.1156137765116	45.8931803692806	41.7549153557246	45.3862792816801	49.2636164845911	54.1933180293839	50.4140402911325
Ormdl2	17.8068823231758	13.9224636426974	13.7543613959339	8.41083590435291	11.6279053420536	8.92030829862171	18.8113761938202	13.9620165145365	15.4863674112152
Sarnp	70.522385806532	64.4334342062603	71.0036232417486	80.1459696852187	69.408436541387	56.6822403016659	67.6946922937595	56.5965659692095	70.2251948403907
Gdf11	0.781933750180669	0.57411816644868	0.862869222189132	0.589186779074652	0.451026675133249	0.419393402507931	0.5637763986828	0.448566756454068	0.363075516362528
Cd63	7.30840507343255	9.37515110362701	8.26756345769623	3.30032383397927	6.98725211362027	3.91989330291078	12.5535236354929	10.2960253563451	13.0957746027289
Rdh5	0.0560680717088631	0.0577281351938756	0.0532509552487179	0.06528018063019	0.172944664594464	0.0884054399192762	0.0580221018965236	0.195756714783192	0.0900030598520284
Bloc1s1	6.29358769471113	4.80866890582327	5.27399458779992	0.723939099386674	1.1051032188996	0.628212228855411	4.82552058317666	2.8137233506602	3.5400482301514
Itga7	1.4994589171485	1.64454108619574	1.82852266604043	1.36629653729781	2.29387020121823	2.90394613817721	3.1708991566177	3.18924723435967	3.37090265246084
Mettl7b	0	0	0	0.0132773248739369	0.107979640803165	0.153835454774786	0.100965013469657	0.119444775121947	0.0847843275680126
Olfr9	0	0	0	0	0	0	0	0	0
Olfr763	0	0	0	0	0	0	0	0	0
Olfr765	0	0	0	0	0	0	0	0	0
Olfr767	0	0	0	0	0	0	0	0	0
Olfr768	0	0	0	0	0	0	0	0	0
Olfr769	0	0	0	0	0	0	0	0	0
Olfr770	0	0	0	0	0	0	0	0	0
Olfr771	0	0	0	0	0	0	0	0	0
Olfr772	0	0	0	0	0	0	0	0	0
Olfr773	0	0	0	0	0	0	0	0	0
Olfr774	0	0	0	0	0	0	0	0	0
Olfr775	0	0	0	0	0	0	0	0	0
Olfr776	0	0	0	0	0	0	0	0	0
Olfr777	0	0	0	0	0	0	0	0	0
Olfr780	0	0	0	0	0	0	0	0	0
Olfr781	0	0	0	0	0	0	0	0	0
Olfr782	0	0	0	0	0	0	0	0	0
Olfr784	0	0	0	0	0	0	0	0	0
Olfr785	0	0	0	0	0	0	0	0	0
Olfr786	0	0	0	0	0	0	0	0	0
Olfr787	0	0	0	0.00694358085671642	0	0	0.00251434303141887	0	0
Olfr788	0	0	0	0	0	0	0	0	0
Olfr789	0	0	0	0	0	0	0	0	0
Olfr790	0	0	0	0	0	0	0	0	0
Olfr791	0	0	0	0	0	0	0	0	0
Olfr792	0	0	0	0	0	0	0	0	0
Olfr794	0	0	0	0	0	0	0	0	0
Olfr796	0	0	0	0	0	0	0	0	0
Olfr798	0	0	0	0	0	0	0	0	0
Olfr799	0	0	0	0	0	0	0	0	0
Olfr800	0	0	0	0	0	0	0	0	0
Mir684-1	0.0539680743263302	0.0555659610881719	0.124937648898923	0.145663299967663	0.0174209778458537	0.0709118875056838	0.0465407645308541	0.0385414281011653	0.034196860659372
Olfr801	0	0	0	0.0387570487699479	0.00656660296863326	0	0	0	0
Olfr802	0	0	0	0	0	0	0	0	0
Olfr803	0	0	0	0	0	0	0	0	0
Olfr804	0	0	0	0	0	0	0	0	0
Olfr805	0	0	0	0	0	0	0	0	0
Olfr806	0	0	0	0	0	0	0	0	0
Olfr807	0	0	0	0	0	0	0	0	0
Olfr808	0	0	0	0	0	0	0	0	0
Olfr809	0	0	0	0	0	0	0	0	0
Olfr810	0	0	0	0	0	0	0	0	0
Olfr811	0	0	0	0.00771900613005531	0	0	0	0	0
Olfr812	0	0	0	0	0	0	0	0	0
Olfr813	0	0	0	0	0	0	0	0	0
Olfr814	0	0	0	0	0	0	0	0	0
Olfr815	0	0	0	0	0	0	0	0	0.00941779357456185
Olfr816	0	0	0	0	0	0	0	0	0
Olfr818	0	0	0	0	0	0	0	0	0
Olfr819	0	0	0	0	0	0	0	0	0
Olfr247	0	0	0	0	0	0	0	0	0
Olfr820	0	0	0	0	0	0	0	0	0
Olfr821	0	0	0	0	0	0	0	0	0
Olfr822	0	0	0	0	0	0	0	0	0
Olfr823	0	0	0	0	0	0	0	0	0
Olfr824	0	0	0	0	0	0	0	0	0
Olfr825	0	0	0	0	0	0	0	0	0
Olfr826	0	0	0	0	0	0	0	0	0
Olfr827	0	0	0	0.00949355546439782	0	0	0	0	0
Neurod4	0.34058023657486	0.58861480026458	0.532855647893323	0.880624077205826	0.46331784244666	0.72880002285761	0.302099836678627	0.608065456498214	0.305215028606699
Tespa1	0.00675552569257897	0	0	0	0	0	0	0	0
Vmn2r84	0	0	0	0	0	0	0	0	0
Vmn2r85	0	0	0	0	0	0	0	0	0
Vmn2r86	0	0	0	0	0	0	0	0	0
Vmn2r87	0.0254329397442265	0	0	0.024227695903988	0	0	0	0	0
Pisd-ps1	25.748880788815	28.0360492105631	25.2515239986319	17.6419595055284	30.8351992476179	26.6053473381708	26.1656620760212	30.387293618581	26.9082748204127
Sfi1	4.29270849853131	4.59211917737726	3.70150788930981	4.47987504150787	4.61357415946586	4.34083522386244	4.96188268984479	6.25081432089381	5.14109887858987
Eif4enif1	38.098231803821	37.6841525405659	35.526757957229	58.1593566096249	43.978306566936	46.9516014553456	38.9782327859073	43.1016910521813	39.429729707276
Mir3470a	0	0	0	0	0	0.0130412169829106	0	0	0
Drg1	66.3894254284496	63.0677751027771	66.7956147934736	43.9978801103592	71.0714042591756	60.6792900856017	68.2417500263726	48.4003763612841	64.8375655600361
Patz1	6.11079618398894	7.10091196482164	6.62050743014155	4.77415264344357	6.46372021706427	6.62701277977883	6.42395384607133	7.05241809023533	6.43065326274284
Gm11944	0.0954225666878156	0.164802825154203	0.0756452289084981	0.105561961781305	0.141095561154975	0.145604240883381	0.0764501741867078	0.136292504008533	0.0912818787605191
Pik3ip1	0.184112306654707	0.223747086557243	0.106421954108173	0.100632110280773	0.183166665744575	0.133252199064179	0.256120696259507	0.370742446816615	0.325890643143681
Limk2	15.0788630687919	14.631774566366	15.6120846026307	10.2624779903616	14.4704506121655	16.0521661019478	17.3832932659802	16.972323876553	17.5696845214773
Rnf185	10.2658353550202	11.2816973271513	9.84757177326325	13.4214172809322	16.3065522531695	15.994282509712	17.9304991867998	19.3334401477961	20.4673808014543
8430429K09Rik	2.402856999309	2.04236660970766	2.16316455776923	3.04873693622863	1.54469066787994	1.8379271111477	2.33846123106998	2.35129335111476	2.12252724267866
Pla2g3	0.0126748933708967	0.0391505148535765	0.0406284144786459	0.0120742417232859	0.016365900719583	0.0399703250078745	0.0393498794739617	0	0.0385509308208596
Inpp5j	3.50451648213904	4.56969444011333	4.61902269534732	5.79834426831146	6.04332784065192	8.63398922576108	5.32068097017466	6.68500033474562	6.30251628463083
Selm	2.15672137548895	1.76813490019406	1.71966040575774	1.35341262230038	1.5002959043225	1.13070434700649	3.02978435200261	1.89833061363466	3.03796539239062
Smtn	14.4072517063095	15.7482352808892	15.7364560403249	14.7585432368734	14.4617132927679	12.2918923663762	12.1776787460424	19.2037337202311	12.3993899655934
Tug1	80.7146242707453	84.0920545229299	99.1521553633383	88.9013338804316	78.2892718892917	84.0883916068668	73.5529711964153	106.18071885837	80.5141025544152
Morc2a	73.744722115991	70.3086143921036	74.6246596077224	73.9279002800178	75.2342759366178	74.9779475543823	72.6212229004282	77.4403144696462	75.9797365756495
Osbp2	1.54305219110844	1.43597552694399	1.77553649802505	2.66424514123628	2.3994991954284	2.83071415168534	2.22634833848989	2.42646281074343	2.51019727890375
4921536K21Rik	0.647023974783346	0.651485890375203	0.940410562691352	1.12395441432849	1.03201579558649	1.11771506052218	0.950203468155339	0.978509020318787	0.944175082995578
Dusp18	12.9356614527435	12.9576294862751	12.70330404572	9.27460950293147	8.77222852137646	9.90012415251067	11.2999829910376	13.0764536926584	11.9023702821257
Slc35e4	4.43719438411967	3.67623010030197	4.69667009515952	3.0552472834701	5.54170556041282	5.12247730130082	4.5220178125237	4.52160948776322	5.7298007397491
Tcn2	1.28350423614614	1.57036129926043	0.881609142555209	0.825706068511592	0.780207624215438	0.630784760505106	2.80309478756853	3.10697650693052	1.94556401001614
