genes	logFC_TgvDMSO_6h_MGN3	FDR_TgvDMSO_6h_MGN3	logFC_TgvDMSO_24h_MGN3	FDR_TgvDMSO_24h_MGN3	logFC_Tg_24hv6h_MGN3	FDR_Tg_24hv6h_MGN3
Dtnbp1	0.104971419593284	0.823635038306723	0.0186234416623795	0.97006955336129	-0.0863479779309044	0.882157430729077
Zbtb3	0.359113436859933	0.823752040960088	-0.240626226373163	0.889344153206239	-0.599739663233097	0.733602686711689
Xrn2	0.209830156734777	0.823889969189836	0.139048322283445	0.884822614145512	-0.0707818344513325	0.953781499068032
Sox4	-0.162874490061575	0.823889969189836	-1.05780906221117	0.0726851281618358	-0.894934572149592	0.180498815325455
Mtus2	0.313849781270429	0.823908448842089	0.393096869232126	0.771799626623987	0.0792470879616967	0.962662257125593
Pcsk6	0.0934369342916239	0.823908448842089	0.921462096754728	0.0139692736897065	0.828025162463104	0.0458147502815499
Cul4a	0.0724651104248078	0.823908448842089	0.176650728708168	0.520921244625493	0.104185618283361	0.776236198497003
Mrpl23	-0.21447071735949	0.823908448842089	0.695924522774313	0.369110409870782	0.910395240133802	0.296184432666994
Dusp19	-0.142271150492156	0.823908448842089	0.0524394774952793	0.937633274013107	0.194710627987435	0.789473603835795
Mettl9	0.101353094159242	0.823908448842089	0.742721647062388	0.046237738835585	0.641368552903146	0.128881956771199
Cntd1	0.159796750806725	0.824092041655344	-0.484851068644243	0.423448887101982	-0.644647819450968	0.333489585748042
Ciz1	0.135247158196326	0.824092041655344	0.302825485345541	0.560835346156879	0.167578327149214	0.809413289954553
Espnl	0.241048424708099	0.824092041655344	0.534620079831392	0.55679143913145	0.293571655123293	0.802774389434075
Polh	-0.0717407206285174	0.824092041655344	-0.427114954608799	0.0942037712694898	-0.355374233980282	0.222249552164649
Nfatc2	0.0852955665716491	0.824092041655344	-0.905333577115033	0.010827975083344	-0.990629143686682	0.0202799501983556
Slx4	-0.108375751585287	0.824092041655344	-0.388810075746385	0.320237008943149	-0.280434324161098	0.559265488398799
Ascc2	-0.0687641162723201	0.824251021656517	1.01992350832758	0.00267878743314715	1.0886876245999	0.00786952892542015
Nr4a3	-0.119899949985609	0.824542456677578	-2.11425977267528	0.00141828154152245	-1.99435982268968	0.00776499545427429
Plscr1	0.170406983289523	0.824542456677578	-0.0555485232982991	0.944387501041964	-0.225955506587822	0.796900845572876
Fam161a	0.194701881888142	0.824542456677578	-0.284431050574266	0.727515483514537	-0.479132932462408	0.584877169944521
Snap25	-0.237282560460714	0.824542456677578	-0.150720644940159	0.890338689759242	0.0865619155205545	0.950320921890464
Shcbp1	-0.163114807685876	0.824608604236454	-0.908710751460014	0.119176216608002	-0.745595943774138	0.267317543400148
Zfp597	0.0936473605975848	0.824752592344181	0.0210671838553959	0.96206582877743	-0.0725801767421889	0.890552907787668
Arpc2	-0.139584961074853	0.824752592344181	-0.0621471550445146	0.924528979275942	0.0774378060303384	0.926125448568433
Crk	-0.0875294695320052	0.82483007918954	0.294805017895558	0.35639411158785	0.382334487427563	0.286603741600526
Nudt13	-0.118975960545203	0.825030307578507	0.144406711986695	0.775279253261271	0.263382672531899	0.630466637421268
Hmgxb4	-0.0938422240605022	0.825228074920289	0.0394225129582064	0.929221151064578	0.133264737018709	0.781915570790358
Setd1a	-0.0775359054813907	0.82544803624216	-0.175413353300484	0.558870483781412	-0.0978774478190934	0.80659970112779
Rps23	-0.208830239660699	0.82544803624216	0.351116993330126	0.679393766349402	0.559947232990824	0.545701908829649
Prkag1	0.169651394822692	0.82546398358476	-0.160423285305842	0.832184939858247	-0.330074680128534	0.68044639683979
Noc2l	0.0826204499844372	0.82546398358476	0.27504420699893	0.363772063349357	0.192423757014493	0.609326795406781
Coro6	-0.107309171313742	0.825484067881239	0.18364458331124	0.673257057088609	0.290953754624982	0.536929868967046
Relt	-0.238079166893438	0.825484067881239	-1.28240116005894	0.139590935666107	-1.04432199316551	0.298942892202785
Urm1	0.228563835249614	0.825484067881239	0.489797368511188	0.581914118723423	0.261233533261574	0.827153390725402
2810410L24Rik	-0.330898073878988	0.825484067881239	-0.404158280775374	0.777393992557267	-0.0732602068963859	0.971364495829155
Zfp825	0.188344384270175	0.825484067881239	0.292395978211949	0.707264515616187	0.104051593941774	0.926532904213969
Timm50	0.20671696438161	0.825740812135451	0.1133565269676	0.907576923506732	-0.0933604374140096	0.940249913905252
Stx1a	-0.101542568727068	0.825740812135451	0.0854864631667637	0.852027673110295	0.187029031893832	0.701613373476565
Yy1	0.158291336027662	0.825740812135451	0.011801747019138	0.989292374772763	-0.146489589008524	0.865648438925732
Trappc6a	-0.396489309241899	0.826091294719286	0.513696799225744	0.75783706429539	0.910186108467643	0.617748780632446
Commd3	0.088913594150239	0.826091294719286	0.314319967229356	0.332071442121881	0.225406373079117	0.572489166970344
Anapc7	0.072935228794831	0.826091294719286	-0.0910508283814941	0.770788726903971	-0.163986057176325	0.627589110910108
Sema6d	-0.143105661532088	0.826091294719286	-1.08191424105287	0.0456276836064168	-0.938808579520778	0.124068366795159
Slc4a2	0.189677350974188	0.826127190317175	-0.03449301312445	0.969862443089798	-0.224170364098638	0.821642851771965
Tbl1x	-0.0953372612470753	0.826127190317175	-0.37950321094971	0.266662698379041	-0.284165949702634	0.495318670765171
Snai2	0.28699717706564	0.826127190317175	0.127502460237089	0.925210839250029	-0.159494716828552	0.926416677292678
Synj2bp-cox16	0.233523565354086	0.826127190317175	-0.0472021205118932	0.968028060688551	-0.280725685865979	0.817843430995366
Fancg	0.175945213770341	0.826127190317175	-0.541339027696696	0.409367293855842	-0.717284241467037	0.328696734717237
Zbtb26	0.12414131877619	0.826127190317175	0.305666839784165	0.522581187951884	0.181525521007975	0.77468740557689
Scin	0.325521815806643	0.826127190317175	-2.59036453768007	0.11772648986293	-2.91588635348671	0.107558723082051
Lcn2	0.604975364158013	0.826127190317175	6.24003462920218	0.000240066288587509	5.63505926504416	0.000409576229551891
Triap1	0.170542294253441	0.826127190317175	0.388516872828739	0.558870483781412	0.217974578575298	0.804467656950136
Wdr11	0.0799948471031753	0.826127190317175	0.0767817206257494	0.830223023601841	-0.00321312647742586	0.9936804816404
Tmem263	0.0982862965420172	0.826127190317175	0.274567233508238	0.456529543732208	0.176280936966221	0.712880807759935
Haus5	0.171261384237291	0.826127190317175	-0.287261628046605	0.683176383305505	-0.458523012283896	0.549795344961778
Junb	0.263701497213534	0.826127190317175	-0.675491641997301	0.508909138490478	-0.939193139210835	0.404909397805898
Rpain	0.157293399067993	0.826129509118389	-0.0181351680156545	0.982312159086164	-0.175428567083648	0.834837181782543
2900008C10Rik	-0.297568901346877	0.826205382421146	-0.0699144739722979	0.960818000951942	0.227654427374579	0.892490129211537
Ftsj1	0.151093092874375	0.826205382421146	0.224837144785958	0.724066692681116	0.0737440519115825	0.936855110202247
Thtpa	0.125482507229418	0.826222927911713	0.03020980078472	0.960104402518163	-0.0952727064446977	0.894101659419834
Edem2	0.168864941625314	0.826384560545156	1.02206826966091	0.0952094914424029	0.853203328035595	0.221641667289239
Hhipl1	0.169170023593181	0.827065319022763	4.39533550577121	0.000418557004780327	4.22616548217803	0.00141061577211247
Atg4b	0.169250018627117	0.827259326993636	-0.037908703549056	0.962667935071268	-0.207158722176173	0.816718951723768
Lrrn2	-0.164999370119846	0.827300608339889	-0.740185333450063	0.220481017055075	-0.575185963330217	0.421120782845307
Hist1h2an	0.756041619234971	0.827300608339889	3.49784585598684	0.0964956332516658	2.74180423675187	0.190649834350503
Rps15	-0.313644323475336	0.827300608339889	0.0524189600768366	0.972707442579782	0.366063283552173	0.825825404706204
Nek7	-0.172167624677949	0.827505884308741	0.386495844626684	0.567170974624937	0.558663469304633	0.452789202300888
Tprgl	0.139570228286909	0.827505884308741	0.486287033584455	0.346464150722997	0.346716805297546	0.585924148329102
Dpm2	0.314250162946657	0.827699340392268	0.819477507123599	0.498140983363317	0.505227344176942	0.748665349012127
Cep170b	0.0943543960441364	0.827713995017919	0.378446741637911	0.267090487906529	0.284092345593775	0.494169077961578
Gm4737	-0.216675883992437	0.827919095343916	-0.124246351276495	0.904349818996365	0.092429532715942	0.94408011657533
Fmnl3	0.129032625867325	0.828217600346316	0.00519551902638475	0.994833568860795	-0.12383710684094	0.861284020562781
Tmc6	0.230508706327804	0.828217600346316	0.86059326577077	0.309504192654503	0.630084559442966	0.53976130482368
Mapk8	0.176684036672783	0.828217600346316	-0.00395283269458285	0.997105673270596	-0.180636869367366	0.852208689055466
Uimc1	0.179437177888674	0.82849927514899	0.199755456153272	0.800250836115986	0.0203182782645977	0.983656436895186
Ppp1r3e	-0.0967258902934502	0.82849927514899	-0.0697313189317161	0.877614492073302	0.0269945713617341	0.96137227795575
Rpa1	0.0988369557816522	0.828685116788275	-0.428521938088944	0.229438983008149	-0.527358893870596	0.200505334954296
Slitrk6	-0.269545027037484	0.828685116788275	-2.34432164423801	0.0610220328525146	-2.07477661720052	0.14927772262959
Kif15	0.178729303986213	0.828736194621421	-0.593997499337756	0.375479275179984	-0.772726803323969	0.305673271908515
R3hdm2	-0.235880209817553	0.828736194621421	0.330625328986525	0.741786527334605	0.566505538804078	0.603874100914705
Fam49b	-0.149179372988687	0.828736194621421	-0.331092766434784	0.574308100885297	-0.181913393446096	0.818909736716617
Gtpbp1	0.0832429840650333	0.828739571282556	-0.39005034869239	0.194648390322318	-0.473293332757424	0.174729677027634
Neb	-0.292011275255683	0.828739571282556	-1.29146267208357	0.241130079261866	-0.999451396827889	0.448644958452861
Dazap1	-0.0744246501789495	0.828739571282556	-0.479443686338826	0.0793585742901655	-0.405019036159876	0.193147351710013
Ift140	0.0682891206647917	0.828746495905944	-0.205651995914538	0.42490198195782	-0.27394111657933	0.343270790092282
Zfp960	0.360492141903868	0.828746495905944	-0.000209900599340932	0.999868482335817	-0.360702042503209	0.856398342800564
Mrpl20	-0.252638191127317	0.828849670695504	-0.0774654747375323	0.949494576023815	0.175172716389785	0.906183107539224
Azin1	0.0839925793515986	0.828864187945001	0.013140911329538	0.975231563866496	-0.0708516680220606	0.882769535056345
Imp3	0.268767376811562	0.828864187945001	0.45413437830277	0.685405006877945	0.185367001491208	0.906161106784889
Pias1	-0.131672970050974	0.828864187945001	-0.5877768637487	0.218656212520445	-0.456103893697726	0.422163420248842
Ppp4c	0.259519167716255	0.828864187945001	-0.0122278487932015	0.993762853935836	-0.271747016509457	0.850028932761063
E2f2	0.14170885274923	0.828864187945001	-1.2973399743473	0.0224509835598108	-1.43904882709653	0.0344004324976309
Bri3	-0.211589749215082	0.828864187945001	-0.328528032898374	0.71397007236581	-0.116938283683292	0.928833754687473
Slk	-0.254111165363438	0.829132231036277	0.471173457424155	0.650157219607012	0.725284622787593	0.528128153964519
Rbm27	0.17302381522091	0.829152544933481	0.360830275847212	0.601292556714148	0.187806460626302	0.842131940264565
Hnrnpu	-0.167262114348501	0.829272199269435	-0.262105901629266	0.711031309320301	-0.0948437872807653	0.926416677292678
Dhx15	-0.129866048977141	0.829272199269435	-0.171835335414847	0.758948098891444	-0.0419692864377054	0.957044795885032
Bend6	-0.193660887029297	0.829272199269435	-0.0969051910476297	0.917668442484627	0.0967556959816678	0.936588666133026
Ccnk	0.159249806924467	0.829272199269435	0.212627185566236	0.756557234284034	0.0533773786417692	0.955763951654211
Fam98b	-0.159825328274207	0.829451125825914	-0.031607336936298	0.96810057159198	0.128217991337909	0.889585212884218
Ankrd42	0.136931161595584	0.829451125825914	0.774985877518165	0.117860907065062	0.638054715922582	0.259337405326152
Arsk	0.154265896036636	0.829562125852881	0.631728202111605	0.26044971480044	0.477462306074969	0.481406996679696
Myo1d	-0.0830653480997607	0.829562125852881	0.981636697626775	0.00773421611510956	1.06470204572654	0.0153292699051603
Fibp	0.186154034966264	0.829788484117351	0.21571097964434	0.793328703040018	0.0295569446780763	0.979104320920013
Rexo2	-0.224381307603036	0.829940697931677	0.672462330007914	0.430305680074896	0.89684363761095	0.351793731746477
Slc30a5	0.0768023154433382	0.829940697931677	0.50690503700491	0.0747537684675802	0.430102721561571	0.183674634937005
Anapc11	-0.24881170525562	0.830266066511524	-0.254995799107608	0.820323185258891	-0.00618409385198844	0.995393996145628
Tmem208	-0.27185444886216	0.830289518844951	-0.137151782508397	0.917668442484627	0.134702666353762	0.937425996801722
Slc4a3	-0.195893818539352	0.830289518844951	-0.131239657896083	0.888219402885665	0.0646541606432689	0.956507772345114
Arhgap40	0.310536348173235	0.830490650305932	-2.95358429023124	0.0733618925987234	-3.26412063840447	0.0801166820915065
Lysmd2	0.111731326377066	0.830766197299691	-0.00765950817875108	0.990538822474858	-0.119390834555817	0.846977885496147
6030443J06Rik	-0.17385655850786	0.830925610403306	0.163183212591959	0.836596856355777	0.33703977109982	0.687940987094186
Rpl10	-0.250950383816351	0.830993176266136	0.176333099993234	0.882863788909837	0.427283483809585	0.738013418212389
Arel1	0.0745888292482033	0.831077684552137	0.652178966930141	0.0268198614702061	0.577590137681938	0.079769936703857
Sf3b5	-0.311449148064252	0.831086577543283	0.130309739886932	0.931143534991592	0.441758887951184	0.79009762218462
Strip1	-0.0674734799603073	0.831247172672066	-0.219832968945684	0.391253114793033	-0.152359488985376	0.635600736689637
Rab42	0.394109870624026	0.831247172672066	0.179490632009538	0.928961231946778	-0.214619238614488	0.928323556785703
Iglon5	-0.106598051837933	0.83140518482345	-0.599892808984004	0.128397024955456	-0.493294757146071	0.279238174623246
Tcea3	0.192753582393984	0.831429965607673	-0.860652944756852	0.255800133430583	-1.05340652715084	0.21901186483469
Tgfb1	-0.0952044010127412	0.831785196639466	-0.0243569581148711	0.958690421168631	0.07084744289787	0.900523526974023
Sar1b	-0.0963246824867017	0.832082486609863	0.12010505979645	0.777299683516514	0.216429742283152	0.637889929540076
Fam96b	0.18680932487295	0.832151462999837	0.687166423402671	0.327695517664767	0.500357098529721	0.559079259035263
Zfp637	0.17156572625385	0.83217176581489	0.371983885326323	0.590757161384529	0.200418159072472	0.830786439104272
Lrrc16a	-0.0932362221500101	0.83217176581489	-0.504364237433025	0.141742238424421	-0.411128015283015	0.302379761168289
Dctpp1	-0.320318685217346	0.83217176581489	0.0441399324181025	0.978855183835636	0.364458617635449	0.836245671951233
1810058I24Rik	-0.157122150436797	0.832190104786961	0.518088706561631	0.386544549894071	0.675210856998428	0.312930675798434
Bclaf1	0.2272324013156	0.832378493630453	0.0378373335990929	0.97336862628322	-0.189395067716507	0.886113191591409
Suv420h1	0.126852256430701	0.832401305609136	0.26799791334748	0.601685614619638	0.141145656916779	0.840270777117073
Sac3d1	-0.187367535231708	0.832413184926196	0.210816864408677	0.802458589123075	0.398184399640385	0.658771900667035
Khsrp	0.0834102689762547	0.832503079824345	-0.163596065348776	0.632848242796283	-0.247006334325031	0.515054677876652
Tmem159	-0.147742393722106	0.832503079824345	0.414033113016861	0.469056850392704	0.561775506738968	0.375150461131999
Gdpd1	-0.0870212529389782	0.832503079824345	0.211233091130329	0.54450130361796	0.298254344069307	0.435099738168099
Fxr1	-0.192307803086248	0.832503079824345	-0.318610324056363	0.697533644540443	-0.126302520970115	0.914364550555853
Eif3b	-0.0723049023830649	0.832503079824345	0.176962729031701	0.541065471987433	0.249267631414766	0.432207991441326
Ubac2	-0.165180817501653	0.832676120387458	-0.195749301359091	0.791193555934653	-0.0305684838574382	0.975667166230556
Tmem178b	-0.135063313794119	0.832676120387458	0.464752089815322	0.361892074496066	0.599815403609441	0.29471307590555
Fip1l1	0.23346776810371	0.832676120387458	0.359514053779018	0.722915980230193	0.126046285675308	0.932631118372394
Anapc15	-0.0867672491300878	0.832676120387458	0.108656548225125	0.777499807785457	0.195423797355212	0.63806833300775
Dmtf1	0.175164823721041	0.832683656607357	0.0316383608355247	0.971196803359897	-0.143526462885516	0.889080690188894
Cd164	-0.169251625069347	0.832757489844507	0.479651696807936	0.466923970594689	0.648903321877283	0.376740763969072
Ebi3	-0.380036419273624	0.832757489844507	-1.52882663964323	0.371091814469568	-1.14879022036961	0.586579050270995
Snx13	-0.16658425964143	0.832757489844507	0.117045506814718	0.88382637863865	0.283629766456148	0.740624955401934
Rbm14	-0.151836589973249	0.832757489844507	-0.602395902062326	0.29156105593025	-0.450559312089077	0.51789729551953
Rock2	-0.251964810417243	0.832757489844507	0.262235483726048	0.819923545901299	0.514200294143292	0.679322347843269
Kantr	0.310070868510045	0.832757489844507	0.525104378645459	0.691729771842905	0.215033510135414	0.907431652865005
Supt6	-0.178195889469088	0.832757489844507	-0.00780767321096326	0.994508633295327	0.170388216258125	0.86649199263763
Supt7l	-0.0740254105734313	0.833253152925718	0.000878125442160759	0.998243888720293	0.0749035360155921	0.858688946288832
Amn	-0.42503619065973	0.833253152925718	-0.402019401619704	0.841405803286175	0.0230167890400265	0.992011327189098
Msc	-0.228623885947028	0.833253152925718	-1.84265945274701	0.0639245671358314	-1.61403556679998	0.155073581397342
Qpctl	-0.154613179673581	0.833492931454068	0.714207474296075	0.21201342029362	0.868820653969656	0.189810068027148
Lyrm5	-0.126496478815792	0.833492931454068	0.249038662029255	0.633416517060511	0.375535140845048	0.516813172804272
Reep1	-0.0737126796261436	0.833547253739315	-0.257397194415075	0.362270287702794	-0.183684514788931	0.597750512417992
Ccdc33	-0.218864877937085	0.833547253739315	-1.58250254517092	0.0852865406448609	-1.36363766723383	0.189360977003063
Amotl1	0.0797783722481275	0.833870264277448	1.03400160183305	0.00585549282461784	0.954223229584924	0.0208446666513002
Tldc1	0.153101605273301	0.833870264277448	0.145088420632538	0.839767743685339	-0.00801318464076309	0.992011327189098
Chkb	0.255184233593311	0.833970211058646	0.645215403665252	0.523083452954775	0.39003117007194	0.751889317341524
Socs5	0.075792676929685	0.834042180588019	0.150521612102985	0.631167743327221	0.0747289351733001	0.861650715744197
Myl6b	-0.145110373347059	0.834085541726546	0.474484190619223	0.39565459233677	0.619594563966282	0.32175828237018
Rps10	-0.233898888483495	0.834430541225268	0.139519167701338	0.903150133648536	0.373418056184833	0.762486836539576
Pcx	-0.129139369266819	0.834430541225268	-0.418472929251019	0.404228783364645	-0.2893335599842	0.646387544926602
Fbxl15	0.26096918584983	0.834430541225268	-0.47621533798818	0.676630962094662	-0.737184523838011	0.549795344961778
Casp8	-0.129039152731555	0.834556261202443	-0.533448870306866	0.274962269193535	-0.404409717575311	0.494843628404815
Atic	-0.0779899039264226	0.834556261202443	0.114564744752183	0.737231357806768	0.192554648678606	0.604698442656845
Hddc3	-0.149201098677989	0.834556261202443	0.141419876854569	0.839714128508351	0.290620975532558	0.695701503331441
Eny2	-0.106634109806764	0.834556261202443	0.0847581676138743	0.86888010622091	0.191392277420638	0.72672039649763
Dcp1a	0.067522488165924	0.834556261202443	-0.110974573125966	0.704439105947442	-0.17849706129189	0.5748628116938
Sytl5	-0.244020221864652	0.834575363195114	-0.385804022738522	0.718076951458926	-0.14178380087387	0.92653517342089
Kras	0.213207046708933	0.834575363195114	0.30817161621961	0.742455222171337	0.0949645695106777	0.943390370331238
Ccdc88c	-0.181044858474098	0.834841245324637	-0.802280097281878	0.238920819009746	-0.62123523880778	0.447406877548997
Phtf1os	0.234965688044055	0.835183730827721	-0.0473058200960752	0.96860204740498	-0.28227150814013	0.828073404362584
Mis18a	0.106068258208274	0.835189206959537	-0.243895145846325	0.574621851641585	-0.3499634040546	0.465363178224154
Irx1	0.0922629033788097	0.835236204671997	-0.166480532649443	0.674912245976382	-0.258743436028253	0.548530586809497
Spag4	0.224597371888504	0.835460589769752	-0.275828586973475	0.791398687589188	-0.500425958861979	0.65243168399085
Ppp4r2	-0.130520928628906	0.835460589769752	0.0547356924856871	0.932784260275282	0.185256621114593	0.79504430453563
Cdc23	0.0619153603153526	0.835460589769752	-0.0179958561452611	0.953138237984216	-0.0799112164606137	0.814752807559201
Atxn3	0.107445711846654	0.835645167191915	0.408220663293545	0.320902204823835	0.300774951446891	0.549730447716258
Pcnt	0.122711025933311	0.835993739462355	-0.147203505640061	0.791803152001062	-0.269914531573371	0.655004698883104
Atp13a1	-0.11870844577761	0.836176313056107	-0.106855178054742	0.849911587421192	0.0118532677228681	0.986556055565723
Eif3c	0.160558054700968	0.836432042570293	1.03077486066987	0.0927979808258288	0.870216805968901	0.21310596829285
Slc25a44	0.117395725311548	0.836491186556526	0.483712617147942	0.277191876792327	0.366316891836394	0.498493729597365
Rasa4	0.365621672380316	0.836491186556526	0.59433963235289	0.710029885399237	0.228717959972574	0.914277110862437
H2afz	-0.172798683255234	0.836491186556526	0.142950336373165	0.864368783981408	0.315749019628398	0.723871797764564
Slc22a23	-0.0849401996527243	0.836617052432426	0.0324860383375327	0.939523333335577	0.117426237990257	0.801598702749823
Plec	-0.0872686317997596	0.836617052432426	-0.126564150090721	0.743605574873905	-0.0392955182909615	0.943390370331238
Itsn2	0.181102260285393	0.836623501631866	0.0947559518069769	0.91705261405321	-0.0863463084784159	0.940249913905252
Gm10767	-0.154154337721726	0.836623501631866	-0.0507019406333799	0.947335347031825	0.103452397088346	0.913744134576002
Srsf12	0.178765445967774	0.836623501631866	1.04158660816214	0.1210320025363	0.862821162194363	0.262668300810625
Srms	-0.204414735343182	0.836623501631866	-0.339230225361475	0.712574488291038	-0.134815490018293	0.917039990259987
Pou4f1	0.115569805759482	0.836623501631866	0.0825159715808817	0.883884992674552	-0.0330538341786003	0.962263492040459
Rtkn	0.168276116704628	0.836623501631866	-0.121144246313565	0.883830378874431	-0.289420363018193	0.743855374006718
Xrcc5	-0.0730248385770738	0.836734007549387	0.25187567262427	0.375503163319666	0.324900511201344	0.309554839949265
Parg	0.128768225387213	0.836734007549387	0.45876804761896	0.359916977741496	0.329999822231747	0.592750099122924
Csnk1g2	-0.158953556054369	0.837022288807797	-0.238781209315128	0.735439728666354	-0.079827653260759	0.938275541257966
Ccdc132	0.119161730785681	0.837022288807797	0.141957043502227	0.795000719051095	0.0227953127165461	0.975507338965268
Ffar4	-0.267862378251388	0.837164936302404	-2.45094674447652	0.0677870957791949	-2.18308436622513	0.157276351767149
Nmral1	0.140362304671942	0.837171832229107	-0.307957873074592	0.598484920495725	-0.448320177746534	0.490796695565945
Nfib	-0.155004848004078	0.837171832229107	-0.277231583349363	0.679809451895245	-0.122226735345285	0.896999186254661
Mrps35	0.100281043222367	0.837171832229107	-0.111359141500169	0.811559735533746	-0.211640184722536	0.673830770126953
Fnbp4	0.123041104415473	0.837177209222054	-0.17757945023926	0.746000547575868	-0.300620554654732	0.617605537836171
Rasd1	0.497430357930576	0.837177209222054	1.46976097564952	0.418269308986132	0.972330617718947	0.635600736689637
Maml2	-0.155052584054767	0.837177209222054	-1.71122476525951	0.013372679209166	-1.55617218120475	0.0420019241233776
5031434O11Rik	0.366627015582625	0.837177209222054	0.325335017987352	0.858524993190697	-0.0412919975952729	0.983611280975243
Lonrf2	0.187631705755557	0.837177209222054	1.17550664000676	0.0792913355169028	0.987874934251207	0.172924981191724
Naif1	0.129805490333484	0.837177209222054	0.162228870620321	0.785721022425609	0.0324233802868378	0.968329576237511
4930513O06Rik	-0.266559574716532	0.837177209222054	-1.55809053151056	0.185730632207559	-1.29153095679402	0.352675673739633
March5	0.115188553555279	0.837177209222054	0.351370482430641	0.441553028883293	0.236181928875362	0.684158664564982
Amer2	-0.302522290012794	0.837177209222054	0.0267612019895478	0.987659915169062	0.329283492002342	0.846315146731435
Lmln	0.0797137673714629	0.837177209222054	-0.314922212983646	0.307309383430084	-0.394635980355109	0.259403226854548
Pisd-ps1	0.184162242124335	0.837177209222054	-0.790576886977468	0.260995750831429	-0.974739129101803	0.227458406418206
Ehmt2	0.121110957603986	0.837191453915952	-0.310892131366783	0.531682204991754	-0.432003088970769	0.428738516047561
Mia3	-0.196194602219784	0.837575782998709	0.953514200518725	0.203111757148389	1.14970880273851	0.186743750196936
Mtif2	0.12168761637518	0.837575782998709	0.158668144434757	0.774594754234032	0.0369805280595772	0.960457435851728
Vapb	-0.0694358365295898	0.837575782998709	0.145337069368225	0.618629304289744	0.214772905897815	0.507851648934653
Twf2	-0.166655910970759	0.837575782998709	-0.0435740795379758	0.959330932920468	0.123081831432783	0.904544697821341
Hic2	-0.0863751707855696	0.837575782998709	-0.300922171343426	0.376805661666124	-0.214547000557857	0.611906596499779
Rgmb	-0.142012411410144	0.837588257023384	-0.0675429606490805	0.924923785667623	0.0744694507610637	0.936538582912785
2810025M15Rik	-0.188843306107295	0.837777276764845	0.407600016540668	0.604504728494183	0.596443322647964	0.495823052647195
Cyp2d22	0.202039555033923	0.837777276764845	-0.276460214443999	0.772335681143341	-0.478499769477922	0.635360734869309
Igbp1	-0.146130715219909	0.837862649988086	0.235949812535139	0.716743033788622	0.382080527755048	0.588505255541127
Sptb	-0.0720820120618798	0.838199731978508	-0.546541201743622	0.0538069546389343	-0.474459189681742	0.142910390889155
Arid3b	0.118888645435365	0.838324425564571	-0.0146739315875399	0.982312159086164	-0.133562577022905	0.844436827243851
Tab3	0.216436729212228	0.838324425564571	0.593626092563831	0.501113026150372	0.377189363351603	0.743176545870207
Isoc2b	0.246995150835147	0.838382559757105	0.700731973090677	0.481891939198026	0.45373682225553	0.722557050076653
AW146154	0.216795085665943	0.838461215288247	0.728778662275081	0.392276308613045	0.511983576609138	0.627396224965067
Dek	-0.269120908966134	0.838475073672218	-0.296608007899071	0.815696660737772	-0.0274870989329364	0.986441997822226
Tmem238	0.168856120447598	0.838870300127411	-0.453109808527974	0.536523727222287	-0.621965928975573	0.426747090781446
Gng12	-0.13259115787057	0.83888043849833	0.564970379697649	0.266662698379041	0.697561537568218	0.231516590750675
Mapre3	-0.0751140099787702	0.83888043849833	-0.303040001126668	0.298188193698888	-0.227925991147898	0.520886847906909
Ccdc136	0.155047739613584	0.838910130302989	0.409855018712132	0.521101432809163	0.254807279098548	0.760765596341562
1700001P01Rik	0.295169868596755	0.838928109016041	0.551985532648418	0.663118462190222	0.256815664051662	0.876912594848123
AI414108	0.087736649512766	0.838928109016041	-0.301678117584574	0.386915372669628	-0.38941476709734	0.317563551794372
Hivep3	-0.159926956040252	0.838937881416085	-0.0808817692190735	0.920739347557536	0.0790451868211789	0.939493279765187
Myef2	-0.206864060027059	0.838937881416085	-0.500105502209201	0.563112114998115	-0.293241442182141	0.799342790377966
Hmgcr	-0.067016341670796	0.839043769371323	0.133654806420454	0.641797823002572	0.20067114809125	0.528512675837608
Lsm2	-0.105748169005171	0.839098989655971	0.05086732778019	0.924633008492817	0.156615496785361	0.79040043082054
Cerk	-0.0818597961881136	0.839098989655971	-0.52348245949542	0.0971907581729559	-0.441622663307306	0.221588952494698
Gpt	-0.207397874974619	0.839134770822657	-0.0742517390592449	0.943300656815049	0.133146135915374	0.919657759723556
N4bp1	-0.0917928795129256	0.839134770822657	-0.00685342932559102	0.990348299674377	0.0849394501873346	0.878365166231142
Fam160b1	-0.0823214022597125	0.839423074415144	0.226231213917046	0.502109958387942	0.308552616176759	0.40747560890762
1810019D21Rik	0.290555718384116	0.839628218396162	-0.436749573653553	0.759645986522056	-0.727305292037669	0.627748617788039
Vangl2	0.143049348175905	0.839628218396162	-0.201077458618143	0.759345470137857	-0.344126806794048	0.631256302668616
Zfp81	0.23342822015129	0.83977514808593	0.0485980950583006	0.968241900324745	-0.184830125092989	0.898308585472589
Cops5	-0.0956217089150659	0.83977514808593	0.0956113670693641	0.836316014704511	0.19123307598443	0.699581015069337
Smim3	0.24767006549537	0.83977514808593	0.102372424812801	0.937027840150411	-0.14529764068257	0.927676962159766
Gm3604	0.304483197305125	0.83977514808593	-0.14874334786282	0.924034494112326	-0.453226545167946	0.79040043082054
Def8	-0.180945143672138	0.83977514808593	-0.441986787176932	0.561458681957357	-0.261041643504793	0.796965177896668
Ccdc18	0.303413068203034	0.83977514808593	0.724570727903004	0.569869799555887	0.42115765969997	0.80350409155965
