genes	logFC_TgvDMSO_6h_MGN3	logCPM_TgvDMSO_6h_MGN3	F_TgvDMSO_6h_MGN3	PValue_TgvDMSO_6h_MGN3	FDR_TgvDMSO_6h_MGN3	logFC_TgvDMSO_24h_MGN3	logCPM_TgvDMSO_24h_MGN3	F_TgvDMSO_24h_MGN3	PValue_TgvDMSO_24h_MGN3	FDR_TgvDMSO_24h_MGN3	logFC_Tg_24hv6h_MGN3	logCPM_Tg_24hv6h_MGN3	F_Tg_24hv6h_MGN3	PValue_Tg_24hv6h_MGN3	FDR_Tg_24hv6h_MGN3
Mrps28	0.0599597172803851	2.87056007271162	0.0219042829115552	0.885507641989905	0.952777172907371	0.525303912729249	2.87056007271162	1.68461877857709	0.225638551110115	0.466923970594689	0.465344195448864	2.87056007271162	1.34352452265979	0.275365003422909	0.591131627367315
Rasl10b	0.063310854447311	5.58933681932564	0.0217805623579841	0.885828497929905	0.953043450224785	-0.0320259325814111	5.58933681932564	0.0055627520909125	0.942128517662501	0.974620883106377	-0.095336787028722	5.58933681932564	0.0493941498155193	0.828934081116664	0.939048918058721
Nagk	0.0491969880273051	5.12716782650073	0.0217443032962322	0.885922812619227	0.953049202293459	0.614426633649238	5.12716782650073	3.37578674974893	0.0983244873409558	0.282655697561827	0.565229645621933	5.12716782650073	2.86879438142173	0.123531606695972	0.396142562733245
Cep120	0.0362332852169264	6.0851502153421	0.0217220996652502	0.885980602748016	0.953049202293459	0.176396290276786	6.0851502153421	0.514661099779155	0.490786551586611	0.718154093286041	0.140163005059859	6.0851502153421	0.325427273272867	0.581908392925632	0.819872494532024
Figf	0.154584183023751	-1.25733800608093	0.0215997029922325	0.886252774441044	0.953263025626524	1.32326481294512	-1.25733800608093	2.02344781776911	0.187126946299255	0.418602269813076	1.16868062992137	-1.25733800608093	1.77824878651025	0.213692564891221	0.525054678926822
Map4k4	0.0480177196181994	9.43471109311262	0.0214718021146985	0.886634197009293	0.953594315233248	-1.07261974776559	9.43471109311262	10.4716765263867	0.00982212572106197	0.0619270722646373	-1.12063746738379	9.43471109311262	11.4088111915679	0.00780568426061139	0.0927863073241028
Ptp4a3	-0.0673771453836285	4.45007977118807	0.0213908707146206	0.886846401500207	0.953665633523184	0.0600762485027514	4.45007977118807	0.0169841187166382	0.899091547308684	0.953568595169458	0.12745339388638	4.45007977118807	0.0766384351695963	0.787971912743497	0.923095691565312
Peo1	0.027164452610276	5.14241153506555	0.0213490984328909	0.886956037775699	0.953665633523184	0.0723741746055473	5.14241153506555	0.151397576925156	0.705979274931083	0.857645777646191	0.0452097219952714	5.14241153506555	0.0592672957824802	0.812953015846738	0.934186694363852
Pfdn4	0.0328697219415577	5.06008049669962	0.0213361530945877	0.886990047595663	0.953665633523184	0.35346464573142	5.06008049669962	2.46392498709351	0.149909682077187	0.3698643698972	0.320594923789862	5.06008049669962	2.03495465026597	0.186475470611472	0.491322615477425
Exoc1	0.0231742235034529	5.3376730698139	0.0213277698889372	0.887012075737424	0.953665633523184	0.0519691490654784	5.3376730698139	0.107195174834706	0.750623848009986	0.882271722891738	0.0287949255620255	5.3376730698139	0.0329772131020611	0.859803365498758	0.948187502476344
Cdk17	-0.0285424865942457	5.46805160297201	0.0213066322539031	0.887067640791006	0.953665633523184	-0.193306050225087	5.46805160297201	0.975243889844476	0.348417490064887	0.595192208465442	-0.164763563630841	5.46805160297201	0.709383830439312	0.42081899813288	0.716194276191165
Nfatc3	-0.0387301698316466	6.72903116157767	0.0211974508411877	0.887355099483595	0.953850610104232	0.0683539377937923	6.72903116157767	0.0660315134937266	0.802810593682742	0.908449540632853	0.107084107625439	6.72903116157767	0.162122058122747	0.696326014057954	0.880611710865113
Carm1	-0.0208180687478696	5.613719288734	0.0211855114771695	0.887386581605284	0.953850610104232	-0.344028637538712	5.613719288734	5.75822532946695	0.0391325930782931	0.155619754715515	-0.323210568790842	5.613719288734	5.09035923183337	0.0496320449286021	0.246508986436973
9030025P20Rik	0.059297525283622	-0.381948315116246	0.0211202001009739	0.887591043997911	0.953991433254293	0.0148123727494648	-0.381948315116246	0.00129729389871544	0.972038637689292	0.989213774119284	-0.0444851525341572	-0.381948315116246	0.0121637038764608	0.914552148932036	0.96949096558352
Nedd9	0.0381112948235196	7.70036936798384	0.0209800382142083	0.887929783687782	0.95427654369358	-1.04452570174108	7.70036936798384	15.4041998652422	0.00328266903287454	0.0302800473825872	-1.0826369965646	7.70036936798384	16.5287783024992	0.00264315831755956	0.0522108788521294
Med16	-0.0433228557884205	3.42915935202277	0.0209334794117943	0.88805342822146	0.954330458856555	-0.808642811111954	3.42915935202277	7.04622604159766	0.0256225338381154	0.11772648986293	-0.765319955323534	3.42915935202277	6.34825740331296	0.0320635099861597	0.19727184637624
Trappc9	-0.0586150873033572	6.07714271009939	0.0208137852214511	0.88837129786592	0.954572179698658	-0.079749952294144	6.07714271009939	0.0384906765771824	0.848689294523839	0.929956682466516	-0.0211348649907868	6.07714271009939	0.00270615820847632	0.959614525452974	0.983854867112664
4931406P16Rik	0.0283530164501178	5.14877791992067	0.0207934773379254	0.888425354804233	0.954572179698658	-0.133154820706927	5.14877791992067	0.457603484177272	0.515247151608365	0.734338857136996	-0.161507837157045	5.14877791992067	0.674504048624728	0.43207289004759	0.724753028017319
Cdkl3	-0.0540843914739134	2.09168568895487	0.0207502752684704	0.888541273500148	0.954600945030255	0.425616385239357	2.09168568895487	1.30936253025586	0.28116687877241	0.532529123296082	0.47970077671327	2.09168568895487	1.69110923050334	0.22482168749284	0.536929868967046
Xpo1	0.0469968887122336	8.83093265179127	0.0207268653459516	0.88860284586325	0.954600945030255	-0.256837460418113	8.83093265179127	0.618125843706169	0.451348158990947	0.686511386191007	-0.303834349130346	8.83093265179127	0.864711781606037	0.375973651408242	0.679914478486528
Lincpint	0.0430601276329766	0.548283258131532	0.0207034989613553	0.888672622910441	0.954600945030255	-0.422767263278886	0.548283258131532	1.84344439659979	0.20671100103572	0.443587525196994	-0.465827390911862	0.548283258131532	2.34268387837797	0.159290875724458	0.451826715501698
Gm14420	0.0954124443272188	5.48144874837877	0.0206623016262423	0.888775163192346	0.95462597579317	0.38770755743962	5.48144874837877	0.340950922082013	0.573195128844723	0.773953460176241	0.292295113112401	5.48144874837877	0.194471011257595	0.669314063846209	0.865648438925732
Tbck	-0.0289639859939983	5.81958540428855	0.020614514677932	0.888902879113873	0.95462597579317	0.30356546147371	5.81958540428855	2.26313838044001	0.165726278832627	0.391950402859215	0.332529447467708	5.81958540428855	2.71767117864097	0.132616588901944	0.410587148911656
Atp5sl	-0.031182537808406	3.70794513548398	0.0205592899201439	0.889050782214944	0.95462597579317	-0.194624425465299	3.70794513548398	0.79557345968944	0.39495463694453	0.63746375352747	-0.163441887656893	3.70794513548398	0.564568191177056	0.471046511277736	0.751775877178082
Cebpzos	-0.0275404495100488	3.6689695479616	0.0205558259294051	0.889060073639889	0.95462597579317	0.00203732555670868	3.6689695479616	0.000112204001206762	0.991772646196266	0.997105673270596	0.0295777750667575	3.6689695479616	0.0237784840925125	0.880750845929808	0.956214326417817
Fam120c	-0.0342888277440062	6.09624503709649	0.0205272693100305	0.889136444323927	0.95462597579317	0.373856561232972	6.09624503709649	2.4364924307728	0.151950782490948	0.372224964728862	0.408145388976978	6.09624503709649	2.90510481821404	0.121468967112696	0.392896453084279
Leprotl1	0.029260616761839	6.18365993791481	0.0205270886310936	0.889136928639512	0.95462597579317	0.941965645090483	6.18365993791481	20.9726607803013	0.00122636131070935	0.015642105923205	0.912705028328644	6.18365993791481	19.7313960968636	0.00150066486970396	0.0399792377835312
Slmo2	0.0308307131809244	6.57419405583432	0.0204150559114216	0.889437599263389	0.954869857764332	-0.0662106847921699	6.57419405583432	0.094106699832089	0.765790266406394	0.88963818448685	-0.0970413979730944	6.57419405583432	0.202294495789333	0.663194896577112	0.861650715744197
Rhobtb2	0.0337672436777092	4.86376864072568	0.0203717436215089	0.889554099286549	0.954915996490098	-0.945607794165171	4.86376864072568	15.5374499257546	0.00319778766639778	0.0297475547723308	-0.97937503784288	4.86376864072568	16.6912777443552	0.00256388246728471	0.0520413486132119
Fbf1	-0.0234016920857786	6.71244383053382	0.0202428751400101	0.889901343839961	0.955202467789977	-0.0401729274463486	6.71244383053382	0.0596262195038619	0.812399762155442	0.913768684589545	-0.01677123536057	6.71244383053382	0.0104011122870961	0.920937167894159	0.972440934279413
L3mbtl2	-0.0400291112449291	5.88876185913239	0.0202181690228956	0.88996805225797	0.955202467789977	-0.102216235779517	5.88876185913239	0.131638473409007	0.724863865652121	0.86835257995305	-0.0621871245345874	5.88876185913239	0.0487979871111917	0.829951032366586	0.939434181338008
Ogfrl1	0.0743777709345679	4.08502252632876	0.0201477109151694	0.890158577448819	0.955315462014944	0.621832763517498	4.08502252632876	1.41115129343997	0.264372265963764	0.514098965464497	0.54745499258293	4.08502252632876	1.10026220835037	0.320751680054254	0.635360734869309
Pdf	0.0254227506227833	4.33649200308086	0.0201248476516883	0.890220437077831	0.955315462014944	0.0623029026925605	4.33649200308086	0.120654285939923	0.736072270750789	0.87530996125232	0.0368801520697772	4.33649200308086	0.0424591403745119	0.841195845246796	0.942580591671589
Ttc16	-0.0504232748439016	-0.183305162226481	0.0200594241138894	0.890421631745344	0.955452425075061	-0.413143834142017	-0.183305162226481	1.22684449367768	0.296114737156238	0.548323097545654	-0.362720559298115	-0.183305162226481	0.980087595552396	0.347477058981278	0.656727596340053
Unc119	0.0540435042787347	4.00646696321942	0.0200084038255869	0.890536197357081	0.955496417288209	-0.126539545405367	4.00646696321942	0.109004654755996	0.748610188499745	0.881233188503096	-0.180583049684101	4.00646696321942	0.223216651925525	0.64751118878191	0.85561093830774
Ubl7	-0.0413442212544891	3.8339390329664	0.0199646627944693	0.89065503887235	0.955543949873279	-0.0210711034875113	3.8339390329664	0.00517209581319374	0.944193603108628	0.975545162382817	0.0202731177669778	3.8339390329664	0.00480862564063956	0.946186616510457	0.980146097881466
Dnajc7	0.0559161877826221	7.89498858467066	0.0199379316397477	0.890727640985201	0.955543949873279	0.00195143293021892	7.89498858467066	2.42820075293484e-05	0.996172582235799	0.998243888720293	-0.0539647548524032	7.89498858467066	0.0185766051691273	0.894497646082902	0.960457435851728
Vps13a	0.0538431182471254	6.46567594012052	0.0198829790002504	0.890877230361369	0.955555805069549	-0.171474553828222	6.46567594012052	0.201398463659204	0.66388834954302	0.833066441858509	-0.225317672075347	6.46567594012052	0.34792104226581	0.569370592413006	0.811961840127623
Rmnd5a	-0.0295260838521422	8.84226602260805	0.0198521046439065	0.890961366960388	0.955555805069549	0.183828100671873	8.84226602260805	0.769076545415918	0.402629049333326	0.644358823584154	0.213354184524016	8.84226602260805	1.03584623508079	0.334582533568564	0.64607006668903
Gcc2	-0.0910525140661061	7.17097642941604	0.0198382688462011	0.890999093387288	0.955555805069549	0.11840391485552	7.17097642941604	0.0335597724272207	0.858585564537582	0.935826561951503	0.209456428921626	7.17097642941604	0.104990052071085	0.753103873963905	0.906478659061
Dock11	0.041795620408239	7.7657158684858	0.0198258450580632	0.891032980843648	0.955555805069549	-0.267189172961035	7.7657158684858	0.808760682771913	0.391219580108669	0.633956320206038	-0.308984793369274	7.7657158684858	1.08145503318408	0.324701171251241	0.636965531140934
Nasp	-0.0492207764674698	7.09596666588037	0.0197590911338661	0.891215247396652	0.955672360732143	-0.194082343894371	7.09596666588037	0.306844051937154	0.592715314381154	0.786859385672731	-0.144861567426901	7.09596666588037	0.171096120897938	0.688533114546292	0.876612110163396
Snap29	-0.0517184761958861	6.2042486658432	0.019700566535501	0.891375303810981	0.955765082629986	0.187671225218639	6.2042486658432	0.259386913883798	0.62242829694646	0.807286757166222	0.239389701414525	6.2042486658432	0.422321172114628	0.531532945657589	0.793146817348433
Far1	0.0371479064463125	7.21055434646157	0.0196408912732226	0.891538756341856	0.955818639815468	0.0868745849679426	7.21055434646157	0.107403939744466	0.750390533093517	0.88211731046009	0.04972667852163	7.21055434646157	0.0352095088727102	0.855195216576223	0.946688056699771
Zfp458	-0.102122776063436	2.4736480394042	0.0196287790529992	0.89157243773979	0.955818639815468	-0.187813845954167	2.4736480394042	0.0661687961160949	0.802611539600797	0.908449540632853	-0.0856910698907306	2.4736480394042	0.0138710605715683	0.908755244900539	0.966390378479555
Ppp1r10	-0.0239508475852966	6.9283322647291	0.0195085251992181	0.891902220636298	0.956093268539472	0.403679315275104	6.9283322647291	5.52742946083446	0.0424173688611078	0.163525315158227	0.427630162860401	6.9283322647291	6.20510160146157	0.0336215551859279	0.20143331667524
Ccni	0.0309301274183377	7.12479264094769	0.019461855261192	0.892030671843816	0.956152048024056	-0.399468943043629	7.12479264094769	3.23282132447123	0.104709128338895	0.295002637497954	-0.430399070461967	7.12479264094769	3.7524876813725	0.0837150935939353	0.325731466626133
Rsph9	0.0656143526397473	2.91113065117556	0.019424403555583	0.892134142887846	0.956184044217473	-0.153995208611471	2.91113065117556	0.105371949893036	0.752672969581533	0.883126960569901	-0.219609561251219	2.91113065117556	0.216950777736369	0.652110373454589	0.858551396900984
Stk3	0.0767018491418052	6.28185503837039	0.0193724485163754	0.892277189730765	0.956233312855516	0.38129941667586	6.28185503837039	0.477939458380623	0.506278110519664	0.728995576433414	0.304597567534055	6.28185503837039	0.305733231334997	0.593374989469889	0.825302319513824
Eci1	-0.0522729328325898	2.95699574153786	0.0193542236410671	0.892327782725332	0.956233312855516	0.00199542508455471	2.95699574153786	2.80666623359312e-05	0.99588511622626	0.998243888720293	0.0542683579171445	2.95699574153786	0.0209591253595462	0.887985505605584	0.958702376683818
Taco1	0.0251261519420309	5.00922941302666	0.0193276312248188	0.892400984379559	0.956233312855516	0.161326408404721	5.00922941302666	0.796073249801678	0.394811244220656	0.637424392946392	0.13620025646269	5.00922941302666	0.569320976201067	0.469238451708807	0.750180823583701
B4galt3	0.0459431602801935	4.85241403950105	0.0192691429727437	0.892562758567015	0.956327760127734	0.244853256832735	4.85241403950105	0.546509370360757	0.478025017350172	0.707808384437078	0.198910096552542	4.85241403950105	0.362100268225928	0.561749935311598	0.806906042142292
Emc6	0.0778837928155208	3.47556049648279	0.0192347863666548	0.892658064573621	0.956350981001583	0.477583061772876	3.47556049648279	0.722640962738406	0.416667556700008	0.657382389800955	0.399699268957355	3.47556049648279	0.510757928969297	0.492393274460009	0.766509475403388
Bms1	-0.0587425928388505	7.45189068273599	0.0191726138737596	0.892830293905285	0.956375746550842	0.20483513888851	7.45189068273599	0.233007284971353	0.640483480896108	0.818055076357876	0.263577731727361	7.45189068273599	0.385808673743311	0.549458145038985	0.802650139215649
Bfsp1	0.0637358856321775	0.21756597212249	0.0191730619773449	0.892841853139846	0.956375746550842	0.508251584705464	0.21756597212249	1.25148531194765	0.29150306233716	0.543659071458218	0.444515699073287	0.21756597212249	1.02652636599415	0.336766214775809	0.648023437787989
Cep78	0.0494903821944158	6.29502466709903	0.0191447572441816	0.892907629761512	0.956375746550842	-0.609298925126779	6.29502466709903	2.87320485047234	0.123278649030338	0.327451173982061	-0.658789307321194	6.29502466709903	3.35896848391356	0.0990493573514877	0.355668524545514
Iqcg	0.0497633780333164	2.31650768376519	0.0191204514787439	0.89297572208362	0.956375746550842	0.200848676502813	2.31650768376519	0.31114215468775	0.590180229301273	0.785011116147062	0.151085298469497	2.31650768376519	0.179880551446425	0.681138138619781	0.87167426784843
Carhsp1	0.0533903034382564	6.41164875179803	0.0190930018101309	0.893051465128092	0.95637800371732	-0.0106958476761253	6.41164875179803	0.000765640999804617	0.978510974312135	0.992107770051991	-0.0640861511143817	6.41164875179803	0.0275132669902053	0.871815060534664	0.952564482731069
Nf1	-0.0281201164191922	8.55951996382043	0.0190346931745774	0.893213751081744	0.956392026288902	0.106870551515465	8.55951996382043	0.27488585003545	0.612361831446417	0.799653676535901	0.134990667934657	8.55951996382043	0.438594151347706	0.52390248255897	0.78847269524421
Ccs	0.0610564251047327	3.89980590242399	0.0190211086574927	0.893251694670049	0.956392026288902	0.445436045857954	3.89980590242399	1.01051525943965	0.340264774564053	0.587993466210473	0.384379620753221	3.89980590242399	0.758782502061287	0.405675661052954	0.704889063502269
Tax1bp1	0.0525898669247041	8.86812779793924	0.0189943638556638	0.89332614545344	0.956392026288902	0.2916630512141	8.86812779793924	0.583344745259346	0.46397488804165	0.696371062938146	0.239073184289396	8.86812779793924	0.392241944364807	0.546214638670146	0.800393138703515
Lin9	0.0533703112283265	5.82613652754671	0.0189825458393682	0.893359105554124	0.956392026288902	0.118239045300174	5.82613652754671	0.0931661667505121	0.766923915871359	0.890338689759242	0.064868734071848	5.82613652754671	0.0280932438987993	0.870484831791867	0.952152349276804
1700023F06Rik	-0.064776259528598	0.718107706019452	0.0187529444361563	0.894006405604794	0.957006115222539	-0.0652247652197104	0.718107706019452	0.0185784146187545	0.894497402352398	0.951238243590822	-0.000448505691112359	0.718107706019452	1.15051611341253e-06	0.999166909806359	0.99965825803462
Uchl3	0.0516988021899067	4.94871393986864	0.0186038666385501	0.894420794785625	0.957370799627138	0.354155366307689	4.94871393986864	0.872788119858882	0.373849250204076	0.618629304289744	0.302456564117782	4.94871393986864	0.639360391991575	0.443922610107159	0.732613324024369
Rbm10	0.0285590093827256	7.05561046552268	0.0185713230574041	0.894512544217738	0.9573901050103	-0.115724322198731	7.05561046552268	0.304687247425545	0.593997612742285	0.787630525196202	-0.144283331581457	7.05561046552268	0.473902496786168	0.50803556114683	0.778220411687147
Morc1	0.0409672633023781	5.89596782259421	0.0185123451124281	0.894679037131142	0.957489398010817	-0.375998012025835	5.89596782259421	1.55193032222062	0.243376684992036	0.487914359888729	-0.416965275328213	5.89596782259421	1.90993724418326	0.19931890352065	0.507756866350561
Tab2	0.0726527257599289	8.02650181002059	0.018417374147532	0.894947704443387	0.957666455130562	0.357484463305436	8.02650181002059	0.444953086423261	0.520976912237337	0.737587398862998	0.284831737545507	8.02650181002059	0.282849159299535	0.607332009076931	0.833653364393487
Ccdc30	-0.0456683215408934	4.0464028631213	0.0183564504728397	0.895120507398932	0.957666455130562	-0.582566997063348	4.0464028631213	2.93879525128966	0.119595488881044	0.321640330790639	-0.536898675522454	4.0464028631213	2.50687477745179	0.146785980250972	0.432754892547765
Nradd	-0.0884851506028607	1.71421479207031	0.0183390389081777	0.895171119052108	0.957666455130562	0.501289245377868	1.71421479207031	0.597908419599352	0.458623743997698	0.693112076686305	0.589774395980729	1.71421479207031	0.843612787370889	0.381622675357968	0.684268427879559
Vav3	0.0420146476189401	6.03902070595765	0.0183296273190841	0.895196565910903	0.957666455130562	-0.43821472316462	6.03902070595765	1.98216120852172	0.191760404965006	0.425188720092683	-0.48022937078356	6.03902070595765	2.38158012089803	0.156146691781424	0.44838231988882
Brd4	0.0742674203034383	8.34899373380207	0.0183237860666456	0.89521315304436	0.957666455130562	0.0892411664519317	8.34899373380207	0.026455807939469	0.874278156212757	0.942754401297274	0.0149737461484934	8.34899373380207	0.000745215856666603	0.978799465161894	0.991131316823781
Itfg3	0.0401705777847524	5.61410465324861	0.0182906866179347	0.895307201774113	0.9576881845365	0.00746170129937843	5.61410465324861	0.000630417018762771	0.980500254875157	0.993000543482678	-0.032708876485374	5.61410465324861	0.0121336180329005	0.914633190985544	0.969497746227066
Rpap3	0.0262474552264977	5.5178478103596	0.0182455163148467	0.895435686892421	0.957746743091392	-0.197633838362119	5.5178478103596	1.03167381476204	0.335508632960659	0.584057369616118	-0.223881293588617	5.5178478103596	1.32615900333125	0.278287491944128	0.593075916379253
Mmachc	0.0261900506256847	4.61472646555257	0.0181528260586746	0.895699866815583	0.957950417506652	0.204349692266659	4.61472646555257	1.1053547838908	0.319693903371495	0.569869799555887	0.178159641640974	4.61472646555257	0.842945376284477	0.381793185870387	0.684352922986237
Haus8	0.027392796305369	5.0279130564025	0.0181035688148389	0.895840511535041	0.957982727272663	-0.333113810370791	5.0279130564025	2.65953241450961	0.136340692162855	0.350195272540723	-0.36050660667616	5.0279130564025	3.12361071075176	0.10994570615963	0.37256721817566
Rabep1	0.0594540902440165	6.74198981231195	0.0180905928648604	0.895877595122711	0.957982727272663	0.278967175844471	6.74198981231195	0.397903639298933	0.543391173188733	0.753369401940143	0.219513085600454	6.74198981231195	0.246740008951979	0.630931624793262	0.847155995328739
Gna12	0.0191667060959023	5.52422437212274	0.0179518435417373	0.896275012096838	0.958328793703279	0.672045653125996	5.52422437212274	21.9455423214383	0.00105319074330585	0.0143486094106847	0.652878947030094	5.52422437212274	20.7628675417126	0.00126814047795843	0.0361197555432546
Eif5b	0.0812161131235448	8.24936264663061	0.0179033192053215	0.896414366221452	0.95839889598981	0.23508842177908	8.24936264663061	0.149886585867033	0.707371079239184	0.858420592709769	0.153872308655535	8.24936264663061	0.0642766975354135	0.805386256213503	0.930422138025702
Cspp1	0.0644638713066912	5.81497474805811	0.0177549445107437	0.896841681007303	0.958776833724821	-0.318036011542487	5.81497474805811	0.430510163617749	0.527666857727431	0.74250673327886	-0.382499882849178	5.81497474805811	0.623257707600588	0.449534522818876	0.737750111495016
Thrap3	-0.037627281848712	8.21070298719004	0.0176607899481412	0.897113786194479	0.958988794657934	-0.0337427565370518	8.21070298719004	0.0142014948938859	0.907680044725143	0.95837317461102	0.00388452531166016	8.21070298719004	0.000188266535555626	0.989342950303324	0.995166220456906
Slc50a1	-0.0457338625368026	4.67925361390278	0.0175957077694172	0.8973023375653	0.959111411431002	0.40945981714336	4.67925361390278	1.40909467618184	0.264697121848226	0.514235685085129	0.455193679680162	4.67925361390278	1.74487967605968	0.218158477327311	0.530175167367729
Taf1	0.0513583581793465	8.69749849174605	0.0175043343086545	0.89756758297403	0.959259835877484	0.105792900719692	8.69749849174605	0.0742611819296648	0.791196032077312	0.902754464079779	0.0544345425403454	8.69749849174605	0.01966866556655	0.891462649688129	0.959502518782582
Ncapg	0.0420530531724859	6.63865594375473	0.0174969984028612	0.897588911719977	0.959259835877484	-0.78903106668602	6.63865594375473	6.07029911249071	0.0351765964337512	0.144763509024576	-0.831084119858506	6.63865594375473	6.73014670314006	0.0283186902020173	0.185478138347857
Cyp46a1	-0.0602033266695966	2.33675894631317	0.0173934637422856	0.897890933026706	0.95950365625727	0.0415536581850317	2.33675894631317	0.00823167258341647	0.929636419953784	0.968486229434487	0.101756984854628	2.33675894631317	0.0500386781198289	0.827842769702043	0.938658878496358
Cdh22	-0.226171603307663	-0.460944914022583	0.0171926448759381	0.898135915518064	0.959686288996149	6.59492692558229	-0.460944914022583	73.3876698093971	4.36663819866356e-06	0.000912717744760233	6.82109852888996	-0.460944914022583	83.2867052442537	2.40458793954009e-06	0.00347008757319408
Yaf2	-0.0453327910900948	5.84916006195275	0.0172841917927232	0.898209618804834	0.959686288996149	-0.0781693888040677	5.84916006195275	0.0513674279851182	0.825613399736903	0.920663460071742	-0.0328365977139729	5.84916006195275	0.00907369407003334	0.926136352384356	0.97405935256037
Rragc	-0.0269891614291367	6.91912615612094	0.0171980963537159	0.898461843840751	0.959876814000467	0.694349123807908	6.91912615612094	11.2924309157238	0.00802655680582698	0.0540710164907058	0.721338285237045	6.91912615612094	12.1870698003091	0.00650509302065356	0.085102820009954
Kcnk3	-0.0385121544418379	4.25004707332341	0.0170023867805556	0.899037661393081	0.960412991131216	-0.62426273911003	4.25004707332341	4.38506302633936	0.0648215562862031	0.215320300011562	-0.585750584668192	4.25004707332341	3.87762299756386	0.0794772609276416	0.315771560835101
Rnf123	0.0334609356971282	5.14243811435279	0.0169694421106573	0.899134853943314	0.960437822437351	-0.138988556649758	5.14243811435279	0.291916874260915	0.601715845734217	0.792765815012783	-0.172449492346887	5.14243811435279	0.450359048225579	0.51851386735674	0.78481040778806
Col11a2	-0.0648231973346786	1.19516398445041	0.016925162914897	0.899268552283207	0.960501641205123	0.776283524452594	1.19516398445041	2.53833340940402	0.144584075651377	0.361892074496066	0.841106721787273	1.19516398445041	3.05706752235337	0.113334798613101	0.378281042697343
Mastl	0.0504028928135109	5.37556562106328	0.0168688378792992	0.899432428991969	0.960597680104242	-0.77640017895475	5.37556562106328	3.93364919968912	0.0776666491862789	0.240575826289385	-0.826803071768261	5.37556562106328	4.46114683916441	0.0629258472054264	0.281649890951721
Mbtd1	0.0356804448739471	6.44754985692572	0.0168320832372388	0.89954136810342	0.960635034445586	0.0187085632255526	6.44754985692572	0.00462681556261544	0.947211926215019	0.977242687446546	-0.0169718816483945	6.44754985692572	0.00381117079399017	0.952083038906611	0.98166169107794
Rcan3	-0.0225451913267648	6.52164137257948	0.0167757858311158	0.899708469499531	0.960678025642713	-0.260596191205557	6.52164137257948	2.23605471139652	0.168024375843575	0.394843602941261	-0.238050999878792	6.52164137257948	1.86742839031182	0.203954710904722	0.512554787580512
Phactr3	-0.0548497810781611	1.7337667302751	0.0167129347076984	0.899896658328076	0.960678025642713	-0.769245875454306	1.7337667302751	3.09948401980715	0.111162882932465	0.306535779942008	-0.714396094376145	1.7337667302751	2.70276384263597	0.133574501218565	0.412180000434003
9130019O22Rik	0.0323236156664679	3.01863170373018	0.0166606933091236	0.900051254884134	0.960678025642713	-0.787130150607078	3.01863170373018	9.48762368970136	0.0126734382537625	0.0734177591614041	-0.819453766273546	3.01863170373018	10.3493678875603	0.0101315031265184	0.107682457125386
Acan	-0.0366434426792439	3.02955054921984	0.016635750524519	0.900125608704095	0.960678025642713	0.403617129635304	3.02955054921984	2.02634861502433	0.187326505063461	0.418832268508217	0.440260572314548	3.02955054921984	2.43374988576856	0.152159781137565	0.442114370786286
Taz	0.0573025459570006	5.02016878682576	0.0165696787748116	0.900322687324508	0.960678025642713	0.165794391345616	5.02016878682576	0.138488367954819	0.718142856276077	0.864636833805989	0.108491845388616	5.02016878682576	0.0594853738548605	0.812616657191231	0.934171104938902
Katnbl1	0.0381569766675833	5.07648740692473	0.0165440225601759	0.900399416144616	0.960678025642713	0.0133261343920202	5.07648740692473	0.00201742095207729	0.965125977185865	0.986439637055047	-0.0248308422755631	5.07648740692473	0.00701596494636348	0.935024880294131	0.976032118050584
Sec24b	0.047212359315112	6.8807332298895	0.0165249576628084	0.900456469108979	0.960678025642713	0.0809050990838957	6.8807332298895	0.0485207843343883	0.830426121398622	0.922395832098289	0.0336927397687838	6.8807332298895	0.00842232804969158	0.928828372918939	0.97467062137344
Cd274	0.043619438396575	4.635236721371	0.0164947354386147	0.900547002944549	0.960678025642713	-0.448786399002921	4.635236721371	1.72767978384904	0.220257734689667	0.460216772546555	-0.492405837399496	4.635236721371	2.08516692443429	0.181627137889581	0.484657910404103
A330069E16Rik	0.0554389551381621	0.657562506718545	0.0164621944556233	0.900649710787289	0.960678025642713	0.0680309380269668	0.657562506718545	0.0243561334295644	0.879330052470071	0.944096777835933	0.0125919828888047	0.657562506718545	0.000874678739441811	0.977033368383934	0.990343943972224
Specc1l	0.0277489580813785	7.39651634765471	0.0164329672016295	0.900732243066151	0.960678025642713	-0.0845732425551796	7.39651634765471	0.152571723476304	0.704903305160602	0.856755018475191	-0.112322200636558	7.39651634765471	0.26924705743945	0.615980834776795	0.838260591165236
Col1a2	-0.0666824995281746	-0.35020631665518	0.0164264256297854	0.900782290840843	0.960678025642713	-1.25916620460474	-0.35020631665518	4.52497429161807	0.0617193836179385	0.209025125014286	-1.19248370507657	-0.35020631665518	4.15091905697715	0.0714623756188583	0.301250676578296
Homer3	-0.0504562900965445	2.85069629039632	0.0164118747389266	0.900795902628706	0.960678025642713	-0.602553332613511	2.85069629039632	2.27280009878267	0.164920267977777	0.391087171899831	-0.552097042516966	2.85069629039632	1.9242008939301	0.197798723152268	0.505611064023157
