genes	logFC_TgvDMSO_6h_aTC1	logCPM_TgvDMSO_6h_aTC1	F_TgvDMSO_6h_aTC1	PValue_TgvDMSO_6h_aTC1	FDR_TgvDMSO_6h_aTC1	logFC_TgvDMSO_24h_aTC1	logCPM_TgvDMSO_24h_aTC1	F_TgvDMSO_24h_aTC1	PValue_TgvDMSO_24h_aTC1	FDR_TgvDMSO_24h_aTC1	logFC_Tg_24hv6h_aTC1	logCPM_Tg_24hv6h_aTC1	F_Tg_24hv6h_aTC1	PValue_Tg_24hv6h_aTC1	FDR_Tg_24hv6h_aTC1
L1cam	2.27846078386753	4.02477572589079	156.431550103925	1.1065979529755e-07	2.79585705646718e-05	4.3112230182327	4.02477572589079	566.876922288079	1.51342762426632e-10	3.82957726044351e-07	2.03276223436517	4.02477572589079	189.824996230575	4.19194830331042e-08	6.62956624168543e-05
Gys2	1.85595419551377	3.32544311113	155.715034359327	1.13125006417701e-07	2.79585705646718e-05	-0.0575321426177842	3.32544311113	0.125476212345813	0.730113996040141	0.827872582711943	-1.91348633813156	3.32544311113	163.479554306513	8.87090911889911e-08	8.63344170556243e-05
Atf6	1.4104342559128	8.95833082443422	155.208729773549	1.14910343768806e-07	2.79585705646718e-05	1.44368310888035	8.95833082443422	162.152244560271	9.23458359091885e-08	2.12429002895101e-05	0.0332488529675565	8.95833082443422	0.0899053722162062	0.770094065204333	0.87401602807284
Hspa2	-1.46586547609087	4.69247033139676	149.345498489213	1.3922408701712e-07	3.32351537535964e-05	-0.948583288693039	4.69247033139676	62.768000505508	8.98803122971724e-06	0.0003466968631658	0.517282187397834	4.69247033139676	18.4536538432149	0.00137530963810115	0.0223082276169946
Trib3	2.83905527314937	6.72613440843162	148.386163801425	1.43756732168743e-07	3.3681669914795e-05	2.96681411846831	6.72613440843162	160.196093898308	9.81238460296112e-08	2.15429155119358e-05	0.127758845318934	6.72613440843162	0.359428998422915	0.561416545541019	0.736375741838807
Lgals3bp	-1.35722500562639	4.61004675864778	145.663408909946	1.57628873317097e-07	3.58525972475786e-05	-0.128440586349574	4.61004675864778	1.35558352955366	0.269834834697065	0.421448093007544	1.22878441927681	4.61004675864778	119.288392319387	4.22601483310458e-07	0.00020564438334015
Pak3	1.2639646844464	5.18394702744722	145.466048710115	1.58689965686406e-07	3.58525972475786e-05	0.591454818395182	5.18394702744722	31.4994945762449	0.000180366412560688	0.00252154237758876	-0.672509866051221	5.18394702744722	42.7882200037199	4.978993647286e-05	0.00401237118633519
Cdkn2c	-1.18458879865037	6.9730923457329	144.631691578196	1.6328906740101e-07	3.62444435220628e-05	-0.707539395180328	6.9730923457329	52.2897272406797	2.05839440047588e-05	0.000615669171508768	0.477049403470043	6.9730923457329	23.8269759030532	0.000540678057094605	0.0134394082089606
Ddx50	1.11629426826293	8.27781223487029	143.932995203689	1.67264023999559e-07	3.6486628131766e-05	0.475312816332263	8.27781223487029	26.4988544428642	0.000359235781507582	0.00402216912179994	-0.640981451930667	8.27781223487029	48.2983292620853	2.9305244840463e-05	0.00295617450361984
Phtf1	-1.07743300390495	5.8882492264392	142.781212061778	1.74071322053114e-07	3.66002892399279e-05	-0.840878567423484	5.8882492264392	86.602229849182	1.98954564549705e-06	0.000128070786133313	0.236554436481462	5.8882492264392	6.90618742282041	0.024147362345513	0.117504780152089
Acot2	1.74610191101233	3.90806489788561	142.171963174227	1.77858765431129e-07	3.66002892399279e-05	2.12460704206749	3.90806489788561	205.86420259819	2.77901711999921e-08	1.00457498863514e-05	0.378505131055167	3.90806489788561	8.17966045585021	0.0160515370824422	0.0921852234076529
Nupr1	1.63883636239272	7.3190328948432	141.943561851956	1.79228723600759e-07	3.66002892399279e-05	1.86165299334221	7.3190328948432	180.453975431195	5.40080238630976e-08	1.48545547373024e-05	0.222816630949486	7.3190328948432	2.79696281498189	0.123656307161637	0.308191922601369
Rassf4	1.30294237669214	4.64764737128052	141.926110739649	1.79356460075524e-07	3.66002892399279e-05	-0.459297242101398	4.64764737128052	16.4128570731951	0.00205891503177427	0.0135040917480602	-1.76223961879354	4.64764737128052	247.913878874517	1.08037911984439e-08	2.73379132485424e-05
Pnmal2	-1.85152094515087	2.85661033542771	140.051297730669	1.91707444253041e-07	3.84997235664996e-05	-1.87973294462002	2.85661033542771	129.077894764355	2.86958385373311e-07	4.17310056522199e-05	-0.0282119994691498	2.85661033542771	0.0274338663796843	0.871563002087865	0.932517133396674
Wdtc1	-1.02298944861719	6.16437984691383	138.397492096902	2.031793862882e-07	4.01660249268486e-05	-0.600308492945051	6.16437984691383	47.9324729618078	3.03064307045618e-05	0.000768738439611528	0.422680955672141	6.16437984691383	23.786192379347	0.000544200907276543	0.0135004507428683
Nmd3	1.06790944990276	6.76954660634207	133.824590862057	2.39929224113748e-07	4.6701300669033e-05	0.586035963317948	6.76954660634207	40.4924268769222	6.31410339908417e-05	0.00127004827035315	-0.481873486584809	6.76954660634207	27.8771904815419	0.000294385135258494	0.00942926767415307
Orc2	0.943817029088611	8.34902625304227	132.768939423211	2.49504163676353e-07	4.78291921035337e-05	0.761624286923433	8.34902625304227	86.7584546550247	1.97251591475932e-06	0.000127980878736076	-0.182192742165178	8.34902625304227	5.04399918430187	0.0470809790676478	0.174172089814
Trmt13	1.12930958342024	4.42912301609736	130.048480477839	2.76389410079582e-07	5.2192221139207e-05	0.189696214708909	4.42912301609736	3.50452757045612	0.0890217111304308	0.193722512766118	-0.939613368711326	4.42912301609736	91.3073897992861	1.54511555434434e-06	0.000476800048623527
Klf11	1.33737775881307	4.79992447682161	128.520545991886	2.92959139371056e-07	5.34373989474582e-05	1.18889781058225	4.79992447682161	99.9891125037408	9.97900108201956e-07	8.41695477931409e-05	-0.148479948230817	4.79992447682161	1.7151445433933	0.217987673636117	0.430396386835854
Loxl2	-1.22614585546	4.8775772429611	128.312350378015	2.95295121568446e-07	5.34373989474582e-05	-1.16308434127087	4.8775772429611	112.3371435508	5.66847664745017e-07	6.23631013422083e-05	0.0630615141891286	4.8775772429611	0.333160914090257	0.57585490750657	0.746013431567098
Egln1	-1.27761257100371	7.65300965450591	128.279807469544	2.95654278084262e-07	5.34373989474582e-05	-0.979894179085144	7.65300965450591	76.1576260240534	3.65699626036899e-06	0.00019359128320581	0.297718391918567	7.65300965450591	7.13067791517972	0.0224132990033158	0.112484355013864
Sel1l	1.10494671689276	7.90119455198247	127.113677852008	3.0925965569779e-07	5.51091994913864e-05	0.955768061577433	7.90119455198247	95.3671144866623	1.25365606028783e-06	9.73083219310526e-05	-0.14917865531533	7.90119455198247	2.38230813508966	0.152019626545146	0.34799209608272
Gatsl2	-1.33461793586449	6.93562595091856	126.674354753921	3.14577689183609e-07	5.52782906048753e-05	-1.56862023729216	6.93562595091856	171.147043507312	7.04656909144383e-08	1.81945290091729e-05	-0.234002301427677	6.93562595091856	3.9597365052999	0.0730106438573516	0.224970936698298
D6Wsu163e	0.910207352200258	6.74938979584512	122.383613060837	3.72670226857244e-07	6.37572911644042e-05	0.666693071457146	6.74938979584512	65.6119651365681	7.3278388555387e-06	0.000305979594720382	-0.243514280743113	6.74938979584512	8.95109687806924	0.0127292045315871	0.0805249478668202
Inpp4b	2.59349423552754	1.06735430890786	122.81625688692	3.7579209092638e-07	6.37572911644042e-05	1.94923342969887	1.06735430890786	55.8690487151061	1.55312007766287e-05	0.00050906930628473	-0.644260805828666	1.06735430890786	12.9368711019815	0.00446251821290968	0.0438012260897853
Serp1	1.26686878379736	8.71174471069117	122.033664195625	3.77947900516149e-07	6.37572911644042e-05	0.922004130078018	8.71174471069117	65.4239451139148	7.42564009714812e-06	0.000309043416148415	-0.344864653719344	8.71174471069117	9.32983239798075	0.0114031794812457	0.0756941378786571
Gm11974	2.46783184059362	3.10671036419376	119.817928856188	4.13841608715704e-07	6.79709534157063e-05	1.17673528352466	3.10671036419376	24.290814928686	0.000502599533759079	0.00507898506479222	-1.29109655706895	3.10671036419376	39.8613263807244	6.75587649647853e-05	0.00445184111632533
Snhg5	1.51412531958654	4.38141348664605	119.562785767094	4.17901999938099e-07	6.79709534157063e-05	0.761569533259854	4.38141348664605	29.3340273161271	0.000240420645514129	0.00305401807936221	-0.752555786326684	4.38141348664605	31.5453255562231	0.000179310709106546	0.00751321640257772
Erlin1	0.886060116737051	7.41666771432627	119.493446356462	4.19043184194206e-07	6.79709534157063e-05	1.45309417872765	7.41666771432627	313.578229426151	3.242316876512e-09	2.93012808011641e-06	0.567034061990595	7.41666771432627	49.886396270974	2.53905377389919e-05	0.0027786763278845
Pdcd2	1.29961964735736	4.34132189848515	117.710060086206	4.51138131588703e-07	7.17899113674733e-05	1.00921765893426	4.34132189848515	69.1276888244507	5.7532786862338e-06	0.000260897784724839	-0.290401988423098	4.34132189848515	6.36835824384322	0.0290073037070936	0.130373146181935
Dnajb11	1.6152987009245	7.79196408763042	117.398766065978	4.56974063988022e-07	7.17899113674733e-05	1.21248883699852	7.79196408763042	67.2174896381276	6.5521558928626e-06	0.000287780258867586	-0.402809863925974	7.79196408763042	7.69112547155317	0.0186985504892436	0.100884460891219
Calr	1.58159689519683	10.7464580031704	117.043271767545	4.63809585512954e-07	7.17899113674733e-05	1.26841782163704	10.7464580031704	76.4794640371941	3.58515232745257e-06	0.00019058549263416	-0.313179073559797	10.7464580031704	4.8069519869027	0.0516336573640047	0.183554097490696
Gnpnat1	1.18409844817298	4.8719829819554	116.898621306562	4.66642239251555e-07	7.17899113674733e-05	1.07594853035725	4.8719829819554	94.9321351193279	1.28157570340308e-06	9.88688768259498e-05	-0.108149917815725	4.8719829819554	1.04114539442282	0.330274107826732	0.546257104287849
Pcyox1	-0.86908985470243	6.56900553870832	116.678125802349	4.70958160251366e-07	7.17899113674733e-05	-0.314054143226437	6.56900553870832	15.3713192321331	0.00256211122820094	0.0157606377017356	0.555035711475993	6.56900553870832	47.8129899680693	3.06421560889574e-05	0.00298218891413454
Arid5a	1.24215426970056	3.58245821374306	115.406821015283	4.97070670704905e-07	7.38144601725803e-05	2.13612517078591	3.58245821374306	336.486248004763	2.25687223329725e-09	2.5958134086979e-06	0.893970901085352	3.58245821374306	72.6319895707976	4.56897726583877e-06	0.000988364102177389
Nacad	-1.00711120345695	4.89963875598484	115.170474624099	5.01898848310765e-07	7.38144601725803e-05	-0.787360111657506	4.89963875598484	69.3081214057838	5.68349292369178e-06	0.000259432226988772	0.21975109179944	4.89963875598484	5.42346393513238	0.040767277680476	0.160381715551425
Olfr1372-ps1	3.37623927854203	0.52237938699241	115.108519855113	5.02012659395038e-07	7.38144601725803e-05	-0.354499654454315	0.52237938699241	0.435229897208642	0.523502130095266	0.665730118601398	-3.73073893299635	0.52237938699241	133.637623051121	2.40969873432353e-07	0.000169375046592563
Pdia5	1.06242355934885	4.70826402433039	114.117625005573	5.24977587373426e-07	7.38144601725803e-05	1.51212746490379	4.70826402433039	226.046606001099	1.72886157962984e-08	7.29223999517536e-06	0.44970390555494	4.70826402433039	22.1642870635352	0.000709353389547409	0.0153940636098693
Pgm2	-1.11749050895031	7.47278258273856	114.040896388552	5.26663237117072e-07	7.38144601725803e-05	-1.17664461852771	7.47278258273856	125.435002549233	3.30175579670012e-07	4.59052904833516e-05	-0.0591541095774056	7.47278258273856	0.324735272057048	0.580649501244183	0.74909226535155
Gusb	-0.995724342247156	5.15199788984961	113.934486862142	5.29073638006452e-07	7.38144601725803e-05	-0.417420821195793	5.15199788984961	20.1429076199411	0.001006840785544	0.00841939829392113	0.578303521051363	5.15199788984961	38.4263201008858	7.89415884028416e-05	0.00484839308967355
Dnajb9	1.70431833189916	6.92994769620692	113.866447102065	5.3061727346046e-07	7.38144601725803e-05	1.39038833249734	6.92994769620692	76.5027707782969	3.58001857602559e-06	0.00019058549263416	-0.313929999401819	6.92994769620692	4.12329030012183	0.0681398811221762	0.216968441145309
1700094D03Rik	1.44526220725342	3.48231117366128	113.753416614167	5.33346748124006e-07	7.38144601725803e-05	1.23930921367051	3.48231117366128	79.9562572156845	2.90752239554013e-06	0.000165702582650332	-0.205952993582915	3.48231117366128	2.65725071564538	0.132397844043398	0.320286333238446
Scfd1	0.97650242216045	6.8202209342021	113.598973508564	5.36747576341874e-07	7.38144601725803e-05	0.545463881408112	6.8202209342021	35.5622212943805	0.000109378412943044	0.00179488415117431	-0.431038540752338	6.8202209342021	22.5802860546244	0.00066186948131816	0.0149759967359068
Snhg12	2.76926923195702	4.6514885419774	112.80128778627	5.55642953713325e-07	7.55913403266773e-05	1.20252049366513	4.6514885419774	21.2767083060772	0.000824928866616562	0.00731394535419253	-1.56674873829189	4.6514885419774	41.5570692417109	5.6485071360095e-05	0.00422869303460309
Manf	1.58616555875737	8.81548874191986	112.194834443895	5.70346182561163e-07	7.67661691677003e-05	0.953018529437948	8.81548874191986	41.6151628195917	5.61404865820755e-05	0.00116894283690632	-0.633147029319421	8.81548874191986	18.6485899866652	0.00132540238606541	0.0217382835832509
Tfap4	0.98364307470998	4.65352336330756	111.769364887704	5.81050031764099e-07	7.73836315987303e-05	0.318065346447616	4.65352336330756	11.3175046875888	0.00663906280777936	0.0307839604746259	-0.665577728262364	4.65352336330756	52.2862987895481	2.05907304199618e-05	0.00254332118594111
St7	1.15734477439436	4.84859759743449	110.023879823508	6.27386993212782e-07	8.26843774805013e-05	1.18733309847102	4.84859759743449	113.687165412398	5.3474623354968e-07	6.00827211221485e-05	0.0299883240766593	4.84859759743449	0.0791980995654486	0.783803607242429	0.883288789421147
Cyb5r1	1.82275176185009	7.67941217685927	109.626446549847	6.38509724251675e-07	8.32827322807442e-05	2.54203840092626	7.67941217685927	203.149289240138	2.9710565819176e-08	1.04416132984504e-05	0.719286639076172	7.67941217685927	18.2971593682725	0.00141697873067984	0.0227122912838281
Bace1	-1.03233383201511	4.6172290563658	107.472615555924	7.03262517619275e-07	9.07926262542762e-05	-0.567225545493526	4.6172290563658	32.3427049565443	0.000161938329373171	0.00234690004951816	0.465108286521589	4.6172290563658	21.6450136257766	0.00077440833286582	0.0160617554580093
Dag1	-0.975074046330834	7.18562076073902	106.914388535267	7.21270520686908e-07	9.21769154316238e-05	-0.38629372332191	7.18562076073902	16.994693368241	0.00182923201040143	0.0125302887902539	0.588780323008924	7.18562076073902	39.2994772234196	7.17484815791001e-05	0.00456891609084299
Syt11	-0.847410762704836	7.08900439297667	105.85260500027	7.57106837717057e-07	9.50506869405679e-05	-0.410248805649649	7.08900439297667	24.9879363754675	0.000450902989774473	0.00469146762058112	0.437161957055187	7.08900439297667	28.3564723786162	0.00027517008116789	0.00913766894208963
Mfsd9	-1.50812333844761	1.78024193973654	105.729893375595	7.6267056586e-07	9.50506869405679e-05	-1.42420778759348	1.78024193973654	81.9489189480834	2.59082011410202e-06	0.000154618189073674	0.0839155508541324	1.78024193973654	0.265315064527289	0.617062379703629	0.776388284793908
Mgea5	0.929846996033145	8.48217817871326	105.51820149674	7.68828656639803e-07	9.50506869405679e-05	0.597367924082296	8.48217817871326	43.8625644020581	4.47103031270535e-05	0.00101733490630861	-0.332479071950849	8.48217817871326	13.71633002613	0.00370067031118591	0.0393117411752943
Cdr2	1.26417214532886	5.5311794242665	105.343438887516	7.75044826049783e-07	9.50506869405679e-05	0.895098751719006	5.5311794242665	52.5199347980088	2.0183040904782e-05	0.00060944113013676	-0.369073393609855	5.5311794242665	9.42557394696865	0.0110946478480003	0.0743482439475107
Trp53inp2	-0.949046013713221	8.54195923934308	105.078378861268	7.84576203388622e-07	9.50506869405679e-05	-0.554719912050182	8.54195923934308	36.2597139899451	0.000100838481224522	0.00169655380911257	0.394326101663039	8.54195923934308	18.370287623186	0.00139731639658332	0.0225495498081277
Myc	1.95595914908199	3.12674751639724	104.98401014525	7.88833554280717e-07	9.50506869405679e-05	2.87770130358841	3.12674751639724	227.052178022007	1.69265660341013e-08	7.29223999517536e-06	0.921742154506424	3.12674751639724	33.9204892743663	0.000133186769777694	0.00631115734542094
Nova2	-1.06965605529915	5.00605951107216	104.441211685113	8.08081531463446e-07	9.55827809847424e-05	-0.779438223575225	5.00605951107216	54.9361910929918	1.64885253038329e-05	0.000532301946107095	0.290217831723925	5.00605951107216	7.63499369906453	0.0190353159746244	0.102035808496053
Chst1	-1.39662333256903	3.12998224612751	104.349916861407	8.11788865291007e-07	9.55827809847424e-05	-0.924809270354864	3.12998224612751	44.4779721731977	4.20870620245629e-05	0.000966398382458747	0.471814062214166	3.12998224612751	11.2103897450772	0.00682601389389596	0.0554673909990827
Triobp	-1.09140980726841	5.40390784346046	104.2336522468	8.15913716910542e-07	9.55827809847424e-05	-0.758904388190108	5.40390784346046	50.2718402400628	2.45363411021106e-05	0.000682272060711874	0.3325054190783	5.40390784346046	9.67512773554346	0.010336301396414	0.0710347013945843
Mcf2l	-0.868285893529382	5.75112339314049	103.68094881409	8.37220352960527e-07	9.69067624107572e-05	-0.926423824131563	5.75112339314049	115.650049817198	4.9179985843644e-07	5.92595410375033e-05	-0.0581379306021808	5.75112339314049	0.461814078800122	0.511341448224893	0.699613240977002
Rab3il1	-1.01828066311528	3.50066186236421	103.549357653444	8.42534292221253e-07	9.69067624107572e-05	-0.715155539615416	3.50066186236421	49.2337449880393	2.69220482268171e-05	0.000720122101830211	0.303125123499863	3.50066186236421	8.80406195620472	0.0132936877196388	0.0828623125998391
Ppard	-1.17391590248467	6.31038568690006	102.925315306017	8.67430703934022e-07	9.88714708664256e-05	-1.09689485281154	6.31038568690006	89.063653385765	1.74035689967713e-06	0.00012165190881058	0.0770210496731284	6.31038568690006	0.446678115787087	0.51820227517837	0.705205462574674
Jup	-1.24017606033012	3.80932863480778	101.472172758218	9.2939222232791e-07	0.000102646844795419	-1.40183108352918	3.80932863480778	120.501745786295	4.02190579717643e-07	5.19919954609922e-05	-0.161655023199054	3.80932863480778	1.60490384450464	0.232332075698805	0.445981705619978
Abat	-0.940788409645555	6.24590232422494	101.287348649595	9.37487548667347e-07	0.000102646844795419	-0.820618407208609	6.24590232422494	76.5391640441916	3.57201506916931e-06	0.00019058549263416	0.120170002436947	6.24590232422494	1.65831758181275	0.225228582251036	0.438331337123535
Dhx40	0.914958015774343	5.44098234767581	101.256826068451	9.38859008689569e-07	0.000102646844795419	0.418068746362539	5.44098234767581	20.8697045503917	0.000885297894396592	0.00771404198340612	-0.496889269411805	5.44098234767581	30.47683884165	0.000206178622793959	0.00801710859226534
Zfp623	0.942349093003575	4.91509020255836	101.252778508258	9.39046049642466e-07	0.000102646844795419	0.841702974773949	4.91509020255836	79.3104377108211	3.02047647361305e-06	0.000169844748196232	-0.100646118229625	4.91509020255836	1.20863047380513	0.295940227493536	0.514742336850182
Tars	1.16816863990282	7.79584872201926	101.082681643734	9.46705032853061e-07	0.000102646844795419	1.01554272012414	7.79584872201926	76.5987434813582	3.55895351915184e-06	0.00019058549263416	-0.15262591977868	7.79584872201926	1.77964900935211	0.210139150909044	0.421410768315299
Nptx1	-1.2905417306052	4.02168366182113	100.844158497624	9.57740712686292e-07	0.000102646844795419	-1.82717191287041	4.02168366182113	180.84056630202	5.3441260940881e-08	1.48545547373024e-05	-0.536630182265201	4.02168366182113	15.7930004339911	0.00234250980297955	0.0307442261693955
Tubb4a	-1.52168197417204	4.38776684157598	100.699463120593	9.64337327644022e-07	0.000102646844795419	-1.67392490484556	4.38776684157598	114.604094247817	5.14181892740163e-07	5.98601204858363e-05	-0.152242930673521	4.38776684157598	0.956401474862626	0.349882834675507	0.563522275465864
Tmem132b	2.69351866480149	0.871070191143884	101.881429036619	9.6545799325441e-07	0.000102646844795419	-0.482425802975906	0.871070191143884	1.41781085179312	0.259920645579091	0.410943720287993	-3.17594446777739	0.871070191143884	129.039226729472	3.06518854543732e-07	0.000187034229192927
Slc2a3	-1.62991742660329	6.97029540838358	99.8788025301941	1.00316500131354e-06	0.000105767029971824	-1.69338298598382	6.97029540838358	106.551442275026	7.3328920312842e-07	7.02846590756119e-05	-0.0634655593805347	6.97029540838358	0.156488898693945	0.700253376569091	0.831965979937284
Nrn1	-1.69796890708619	3.57054314579787	98.7087736336589	1.06224157643009e-06	0.000111070086156971	-2.16156904940889	3.57054314579787	140.65496745211	1.87591990469322e-07	3.23337980556761e-05	-0.463600142322698	3.57054314579787	6.37577389338816	0.0289331688111974	0.130224991746449
Plat	-0.875463380909569	5.50953294468375	98.4283209158455	1.07659929802372e-06	0.000111648641955706	-0.448979897362414	5.50953294468375	25.8711831975445	0.000394336166309362	0.0042680876154233	0.426483483547155	5.50953294468375	23.3453497690741	0.000584078064092279	0.0140020330254025
St7l	0.873315330743454	5.52972317087024	97.9459457534574	1.10242497455369e-06	0.00011339740469962	0.519866572426892	5.52972317087024	34.3098294204301	0.000126976655081677	0.00197845891637115	-0.353448758316563	5.52972317087024	16.427649861897	0.00205262248205568	0.0285631016977699
BC005537	-0.918254417930242	8.55286112757424	97.6658208264897	1.11775510579843e-06	0.000113921430652704	-0.546950605308895	8.55286112757424	34.9674318572262	0.000117347541490085	0.00187896447648811	0.371303812621347	8.55286112757424	16.1620217088356	0.00216838817993794	0.0294431975059334
Glce	0.910429139140986	5.69497093023968	97.260904715698	1.14037618993025e-06	0.000113921430652704	1.06932644902879	5.69497093023968	132.356893075747	2.53365476914767e-07	3.72741862084376e-05	0.158897309887804	5.69497093023968	3.07842472600962	0.108148360654904	0.285413320166825
Pfn2	-1.01682775020393	6.78086710595821	97.2607748614162	1.14038006968626e-06	0.000113921430652704	-0.977540483386671	6.78086710595821	89.2352625115589	1.72440978460405e-06	0.000121206847748947	0.0392872668172606	6.78086710595821	0.146403758720871	0.709555263163417	0.837324613131014
Nbeal2	-1.13084017876816	4.87770789803394	97.2055843664156	1.14353633361472e-06	0.000113921430652704	-0.845902234138945	4.87770789803394	53.7191025203022	1.82388251405085e-05	0.000568537268856364	0.284937944629219	4.87770789803394	6.11232104496552	0.0317332579768975	0.137697632837951
Lrrc10b	-1.19045617360071	7.10475764338422	96.915235993372	1.16011149698254e-06	0.000114669770779868	-0.886720829155344	7.10475764338422	54.1436453458851	1.76040276509932e-05	0.000558210921905681	0.303735344445367	7.10475764338422	6.41827247781933	0.0285090954497071	0.129246286605453
Farsb	0.800730385049973	7.85790043453237	96.5043359189273	1.18410613236302e-06	0.000115573961516765	0.492923206903453	7.85790043453237	36.7028747671513	9.58239647258525e-05	0.00165172316309467	-0.30780717814652	7.85790043453237	14.4457857962253	0.00313684635364306	0.0363105032628472
Cul7	-0.860503458830245	5.80037929482508	96.4465727083379	1.18752884897087e-06	0.000115573961516765	-0.479295129715838	5.80037929482508	29.9372310510906	0.000221563916129387	0.00289589531701343	0.381208329114407	5.80037929482508	18.958869223436	0.001250361725217	0.0211774786445053
Gnl3	0.919950237550101	6.18587765145367	96.2429413986628	1.19967966108784e-06	0.000115865244825064	0.787160891070851	6.18587765145367	70.0266074622135	5.41702954384313e-06	0.000251048563328583	-0.13278934647925	6.18587765145367	2.06047930480124	0.180000632255765	0.382622311710338
Apof	-1.96031648780328	2.01438799926383	95.4316853877095	1.25135759283771e-06	0.000118600337665786	-1.66576133692134	2.01438799926383	61.9639122508778	9.54633296597544e-06	0.000358398233488193	0.294555150881944	2.01438799926383	1.73712894480194	0.215274337644281	0.427574712696301
Cyp27b1	2.06593346850831	1.81994607629663	95.4309052578856	1.25344989926397e-06	0.000118600337665786	1.68244671941845	1.81994607629663	55.3361640726331	1.59924108705445e-05	0.000520143913455345	-0.383486749089863	1.81994607629663	4.72796042114418	0.0532786577626384	0.1878187734781
Cth	2.05950691012409	5.83458601645981	95.2042596495672	1.26404431406238e-06	0.000118600337665786	2.3399547766118	5.83458601645981	120.466190971596	4.02720167181255e-07	5.19919954609922e-05	0.28044786648771	5.83458601645981	2.00831510193248	0.185148619028512	0.389119655805437
Lrrc59	0.992771566617609	8.07281676401016	95.181005532899	1.26549522485624e-06	0.000118600337665786	0.782864133453547	8.07281676401016	59.4383831850757	1.15350399440361e-05	0.000411102324991394	-0.209907433164062	8.07281676401016	4.34876268539206	0.0620626273311659	0.205257066571224
Syvn1	0.857630915009467	6.48662207526969	94.888335118472	1.28438456581979e-06	0.000118935516316232	0.60524865770899	6.48662207526969	47.1455772184109	3.26010124803854e-05	0.000810349724758028	-0.252382257300477	6.48662207526969	8.38616876476098	0.0150689144763226	0.0885847672905753
C2cd4c	-2.34290496821612	0.530173890812662	95.231029793909	1.28787272647201e-06	0.000118935516316232	-2.13028064356309	0.530173890812662	64.997412553529	7.77674675817314e-06	0.000320035372272261	0.212624324653024	0.530173890812662	0.489520387125575	0.49924231828682	0.689414299384943
St3gal2	-0.904492402444399	5.13363648047541	94.5375013660477	1.30747626132733e-06	0.000119870939552996	-0.675977859963681	5.13363648047541	52.2055940751189	2.07329233986545e-05	0.000616352901899973	0.228514542480718	5.13363648047541	5.99773910000299	0.0330532168482424	0.141041922281269
Prkab2	-0.973960003257173	4.69959459561228	93.609801785179	1.37096993296902e-06	0.000124787853179309	-0.649909407135215	4.69959459561228	41.1421979712573	5.89718242199222e-05	0.00121122000004944	0.324050596121958	4.69959459561228	10.2448332631031	0.00882575886085859	0.064732464410193
Sdf2l1	2.46771378133481	6.68348574729995	93.4448644278933	1.38259607599541e-06	0.000124947182524957	0.864209691338392	6.68348574729995	12.2479069358864	0.00525035331077522	0.0262559170308016	-1.60350408999642	6.68348574729995	42.3532050690506	5.20398944475679e-05	0.00411505465344143
Xbp1	1.40939846508233	7.45018201905635	92.6035290597251	1.44395253248045e-06	0.000129566577595338	0.895878069518602	7.45018201905635	38.019125956475	8.25874554963602e-05	0.00150344818264741	-0.513520395563725	7.45018201905635	12.7818348746088	0.00461050469573854	0.0444943595808421
Pcyox1l	-1.10116706431264	4.1618197003447	92.3445624854099	1.46359995288842e-06	0.000129587953924803	-0.564576374731964	4.1618197003447	24.2123119903831	0.000508715172877689	0.00510814632321311	0.536590689580679	4.1618197003447	21.6355852784626	0.000775666502121696	0.0160617554580093
Sema6a	1.74164721906855	5.42431306074674	92.3294623026992	1.46467573595059e-06	0.000129587953924803	1.52257220337957	5.42431306074674	70.1182539895647	5.38424220052914e-06	0.000251048563328583	-0.219075015688976	5.42431306074674	1.60400008366583	0.232454439831828	0.446148903633538
Prrt3	-1.10625264548903	5.40433950705477	91.6170358696587	1.52007664235436e-06	0.000132769579152442	-0.59938017322306	5.40433950705477	27.072446081726	0.000330369474527517	0.00378265573911507	0.506872472265974	5.40433950705477	19.2866629927972	0.0011765177959689	0.0204452421135966
Tnfsf10	-2.21584790737106	2.33150676972771	91.6175801118487	1.52162416828201e-06	0.000132769579152442	-1.71831747321208	2.33150676972771	51.4048837460141	2.22322711660314e-05	0.000646626884580757	0.497530434158982	2.33150676972771	3.75950018323411	0.079576733547436	0.237329248497134
Wars	0.96396417540722	8.05465509462453	91.1512324605761	1.55766598673549e-06	0.000134983493590256	1.30092650509228	8.05465509462453	163.537607932561	8.84982048582049e-08	2.11260242993586e-05	0.336962329685056	8.05465509462453	11.3835727529535	0.00652693233505787	0.0538674154619388
Prkcz	-0.862023956573633	5.44278950448779	90.99322234057	1.5706765516012e-06	0.00013518503218271	-1.06037787367976	5.44278950448779	133.401091226423	2.4371827699852e-07	3.71508872359672e-05	-0.198353917106124	5.44278950448779	4.74724046614118	0.052864128005986	0.18687816360205
Elmsan1	0.909878405780107	6.95418125745593	90.6506931455249	1.59930444617519e-06	0.000135898005599443	1.22702801327059	6.95418125745593	162.404839166951	9.16297667303396e-08	2.12429002895101e-05	0.317149607490479	6.95418125745593	11.2980117532308	0.0066725075134427	0.0546057988745647
Tex10	0.803017476532406	5.60810093407174	90.6372844926692	1.6004428417892e-06	0.000135898005599443	0.164107542361857	5.60810093407174	3.73098165210664	0.0805659778332229	0.180117741768032	-0.638909934170549	5.60810093407174	57.7712022064586	1.31299334315731e-05	0.00187584826414167
