genes	logFC_TgvDMSO_6h_GLUTag	logCPM_TgvDMSO_6h_GLUTag	F_TgvDMSO_6h_GLUTag	PValue_TgvDMSO_6h_GLUTag	FDR_TgvDMSO_6h_GLUTag	logFC_TgvDMSO_24h_GLUTag	logCPM_TgvDMSO_24h_GLUTag	F_TgvDMSO_24h_GLUTag	PValue_TgvDMSO_24h_GLUTag	FDR_TgvDMSO_24h_GLUTag	logFC_Tg_24hv6h_GLUTag	logCPM_Tg_24hv6h_GLUTag	F_Tg_24hv6h_GLUTag	PValue_Tg_24hv6h_GLUTag	FDR_Tg_24hv6h_GLUTag
Snrpn	-0.402242616942454	-0.92203138190456	1.22972478276847	0.289937352983765	0.429470670007822	-0.988050424524568	-0.92203138190456	6.09800189442617	0.03015303394831	0.13323667839893	-0.585807807582114	-0.92203138190456	1.96828793289021	0.186842484505348	0.331237804777536
Trim11	-0.149036304434823	4.29931775773987	1.22849703827821	0.289942341688214	0.429470670007822	0.0815755806722623	4.29931775773987	0.373428890944419	0.552817028147977	0.744035101657376	0.230611885107086	4.29931775773987	2.95486019774774	0.11191115664317	0.234202258472856
Trip12	0.109430533431618	8.61444105238176	1.22835554494404	0.289968634127629	0.429470670007822	-0.298816334979409	8.61444105238176	9.13314896131594	0.0108856688862281	0.0708019126270767	-0.408246868411027	8.61444105238176	17.024634109793	0.00147755246418647	0.0147338447416056
Rer1	-0.141856398827922	6.67287880485408	1.22761528057502	0.29010705963013	0.429630689481572	-0.00751973574017893	6.67287880485408	0.00346094704186744	0.95407951925261	0.977656670934989	0.134336663087743	6.67287880485408	1.10126796119917	0.315161128491348	0.477793326564561
P4ha2	-0.287878673682467	5.92845214705178	1.22714731664901	0.290194617393326	0.429715351339578	-0.520862113591282	5.92845214705178	3.97472147320985	0.0700041434581299	0.219870854841839	-0.232983439908815	5.92845214705178	0.795004051360834	0.390542139916181	0.55239230353254
Garnl3	0.160746595221559	4.06698305481427	1.22672851303756	0.290273390248575	0.429786988284277	-0.428444837096142	4.06698305481427	8.33510567178822	0.0139539300647965	0.0825213597307498	-0.5891914323177	4.06698305481427	15.8925728118504	0.00189104591454262	0.0169312190692326
Zmym1	0.124493490316405	5.29166279753854	1.22592734459277	0.29042304842528	0.429963554050199	-0.0788119064780685	5.29166279753854	0.488187816179859	0.498377023400304	0.703438921030175	-0.203305396794474	5.29166279753854	3.25647594968954	0.0968976946918593	0.212178936313826
Gramd2	0.213852060232952	2.01769838092792	1.22559800312376	0.290487595058012	0.430014090674235	0.496981225434464	2.01769838092792	6.93280389948068	0.0222392389183764	0.110648430086503	0.283129165201512	2.01769838092792	2.36228793371595	0.150868900574807	0.287209611426268
Ica1l	0.164643446167601	3.34303834454232	1.2250879279951	0.29058109857836	0.430107477640324	0.640721393780389	3.34303834454232	19.4848089716781	0.000894364444258417	0.0153474675264733	0.476077947612787	3.34303834454232	10.9422546518994	0.00644281894398066	0.0361370328710379
Polr2h	-0.232678189073047	4.66501167310615	1.22442851928039	0.290704134090359	0.430234895066745	-0.25580248199325	4.66501167310615	1.47856759673062	0.247939713216213	0.470839047122919	-0.0231242929202022	4.66501167310615	0.0119884472912046	0.914666131541708	0.950564390709962
Senp8	0.163866409805123	2.97564437935865	1.22430573677398	0.290728035527775	0.430234895066745	0.359767721309226	2.97564437935865	6.0480958426742	0.0305205134578444	0.134279338851583	0.195901311504103	2.97564437935865	1.83216952550121	0.201419103989474	0.349070490306552
Fzd3	-0.131462968685228	6.9311434016015	1.22400104359447	0.290784214784295	0.430273000947042	-0.435797042812714	6.9311434016015	13.3676896380542	0.00341826169286329	0.0351521602451541	-0.304334074127486	6.9311434016015	6.51551558409651	0.0257570753246201	0.0880147523175756
Slc31a2	-0.186491584774552	3.0726220504289	1.2236707370856	0.290847169072014	0.430321122808232	0.366282444556088	3.0726220504289	5.02453571911415	0.0451869299182343	0.168943201756698	0.55277402933064	3.0726220504289	11.235713053905	0.00594397980204744	0.0342865425480465
Etv5	0.124615013794931	7.93326309278886	1.2230076185979	0.290970725506398	0.430458888748741	-0.562184362329387	7.93326309278886	24.6597632068528	0.000352196631841937	0.0087369480249912	-0.686799376124318	7.93326309278886	36.7072298588632	6.29980544788297e-05	0.00279245294774499
Selenbp1	-0.692674304037817	2.46573932888438	1.22150365951175	0.291258340489765	0.43083930688621	-2.42978484690467	2.46573932888438	10.4825755265202	0.00732901488950006	0.0559215320982908	-1.73711054286686	2.46573932888438	5.05427854347344	0.0446587310472924	0.127544830743025
Zfp597	0.116995225664357	5.67668486055794	1.22101446156346	0.291345446789952	0.430914722582262	-0.170603953153659	5.67668486055794	2.57983113982038	0.13484100154146	0.328449915899439	-0.287599178818016	5.67668486055794	7.3382617850069	0.01935201692792	0.0727372459757546
Txn2	-0.167701409990635	5.94538913590815	1.2208825157281	0.291370273168954	0.430914722582262	0.0629330231565646	5.94538913590815	0.173223261185234	0.684788269054472	0.83206464183062	0.2306344331472	5.94538913590815	2.31391686896696	0.154750528305253	0.292106857593949
Fgd6	-0.110446554400715	6.87410500656186	1.22060631256955	0.291422253302296	0.430946523917012	-0.0249092994145127	6.87410500656186	0.0622020281489396	0.80736913044395	0.906335305214152	0.0855372549862018	6.87410500656186	0.731931519265019	0.409419425486665	0.569634032901844
Hist2h2bb	1.06265487221122	0.266808338361101	1.22064892594389	0.291500566368797	0.431013551937184	-0.727790596037614	0.266808338361101	0.3582442135234	0.560925428577189	0.749596971938518	-1.79044546824884	0.266808338361101	2.8834175354128	0.115984603065561	0.24012039346223
Klhl9	-0.141731780246234	6.23079604737319	1.22004180832959	0.291528543898672	0.431013551937184	-0.428157542063938	6.23079604737319	11.043307880305	0.00626535846530977	0.0507400737110425	-0.286425761817704	6.23079604737319	4.93724570183725	0.0467922236376605	0.131799309286649
Scnn1b	0.750658251507501	-1.40217929549131	1.21982722687337	0.291775485675816	0.43133354599645	0.247002758766368	-1.40217929549131	0.110779254841911	0.7451960925129	0.869538929537251	-0.503655492741134	-1.40217929549131	0.612033257213509	0.449697102278012	0.605822887405781
Irf2bpl	-0.199159993430184	5.51735438597543	1.21814636438046	0.291885831613942	0.431451190760335	-0.395065115793963	5.51735438597543	4.76507893171259	0.0501664571271339	0.179356183003204	-0.195905122363779	5.51735438597543	1.16616372134375	0.301927923624551	0.463979601393899
Cdadc1	0.153183786870514	4.98989644849781	1.21798604287473	0.291916092079499	0.431451190760335	0.100862092244321	4.98989644849781	0.527264879286084	0.482018985277254	0.69062465644607	-0.0523216946261935	4.98989644849781	0.142840210992303	0.712234239341186	0.815134936809743
Samd5	0.28941977706816	3.82221203539094	1.21766701374657	0.291976699118044	0.43148574058003	0.424862621005532	3.82221203539094	2.6367097115766	0.131009326681374	0.322940042959572	0.135442843937372	3.82221203539094	0.27566184315302	0.609354532501434	0.738073761313198
Card9	0.606050296712866	-1.38270829692813	1.2188902274124	0.292000498699456	0.43148574058003	0.284239002280761	-1.38270829692813	0.238948940015716	0.634096347284028	0.798796571962462	-0.321811294432104	-1.38270829692813	0.387697815722548	0.545583150229248	0.687159838496482
Rps6kb1	0.16871149425212	6.52063179259748	1.2161184121494	0.292268755467163	0.431837011735182	-0.0599713710252482	6.52063179259748	0.153194238202871	0.702528892561743	0.843416415420533	-0.228682865277368	6.52063179259748	2.23047565827009	0.161755862384098	0.300871861893074
Decr2	-0.146198144921032	4.88364213779543	1.21581641346582	0.292325911248936	0.431865369870252	0.0759792439752709	4.88364213779543	0.331875261458675	0.575460442706705	0.760171269811531	0.222177388896303	4.88364213779543	2.81574389265804	0.119803241382962	0.245723503503784
Tln2	0.169716779700777	4.45117763456383	1.21569495244306	0.292349032559976	0.431865369870252	0.784007351337453	4.45117763456383	26.756574918615	0.00025104115911952	0.00717115553525256	0.614290571636676	4.45117763456383	16.5728058244239	0.00162840663850702	0.0156424387693541
Prim1	-0.108183430295262	7.46966496986876	1.21506914082811	0.292467160109274	0.431971908519203	0.0179663981551624	7.46966496986876	0.0335661992515022	0.85776599559224	0.933353914421467	0.126149828450425	7.46966496986876	1.65225510350157	0.223488708322436	0.37616121124619
Aox1	0.307204734522174	0.853924994000845	1.21506017900644	0.292482252628207	0.431971908519203	0.676859944029619	0.853924994000845	6.37319189578108	0.0271176837198402	0.125145745356498	0.369655209507445	0.853924994000845	2.10308904439885	0.173266043865734	0.314422723339512
Zfp931	-0.239644410893598	2.69888964031702	1.2145208537885	0.292572295011379	0.432059765165629	0.273547552756233	2.69888964031702	1.68784193133955	0.218880966561511	0.439568964219876	0.513191963649831	2.69888964031702	5.76379756450694	0.0339332301097043	0.106153954369739
Slc37a3	-0.117928083404211	6.4048811023115	1.21363736022953	0.292738202430575	0.432259626396025	0.477609026570352	6.4048811023115	20.0396023936157	0.000803209852399995	0.0144996427684727	0.595537109974563	6.4048811023115	31.0003335540139	0.000133672801487948	0.00389982567801523
Aunip	0.158287079128284	5.19341122306882	1.21331698177014	0.292798914305231	0.432304129505687	-0.115479883164504	5.19341122306882	0.639866757209189	0.439682912942281	0.656357238618499	-0.273766962292789	5.19341122306882	3.61617347556023	0.0820972377448098	0.189961535217086
3830403N18Rik	-0.37865577807414	1.25917139607552	1.21295544422699	0.292875122602326	0.432371500688754	-0.525452468063024	1.25917139607552	2.26626283103995	0.158712233515413	0.360454703165425	-0.146796689988884	1.25917139607552	0.164456428875946	0.692399146195235	0.801516490151505
Adamts17	0.226261501739625	3.34783507875398	1.21189533827465	0.293069163916252	0.432603936965337	-0.465829992552412	3.34783507875398	4.81878446789887	0.0490840921099036	0.177460767689603	-0.692091494292037	3.34783507875398	10.7804973825193	0.00673888845495536	0.037179092408333
1700109H08Rik	0.336535020510051	0.342609169821102	1.21167740306438	0.293140803185197	0.432603936965337	-0.294769742437445	0.342609169821102	0.783444957108218	0.393924310698811	0.61651084149069	-0.631304762947496	0.342609169821102	4.00500701683724	0.0691202047005924	0.169533338155486
Bambi-ps1	0.309173719727609	0.977096432714679	1.21149582011886	0.293155061652165	0.432603936965337	0.477071487432681	0.977096432714679	3.00514244252143	0.109231038175176	0.289508318612368	0.167897767705072	0.977096432714679	0.406814963147326	0.535867897694642	0.679665321410614
Cyp2j6	0.221647516859218	5.39875824591126	1.21130543111928	0.293180403819736	0.432603936965337	0.0347351516013726	5.39875824591126	0.0296503696675326	0.866225559206587	0.935776424490798	-0.186912365257845	5.39875824591126	0.862135882749768	0.371882980103845	0.533687743699215
Pole4	-0.175054786561773	5.36675037528122	1.21127838273831	0.293185539458191	0.432603936965337	0.14457760958119	5.36675037528122	0.835285975902695	0.379179628301411	0.603579865381285	0.319632396142963	5.36675037528122	4.05394205397124	0.0676318161088613	0.167187741220157
Ski	-0.120863584490142	6.53517334292152	1.21106597938196	0.29322585095245	0.432618273421081	0.00946164423798846	6.53517334292152	0.00744220049590382	0.932710517610582	0.966829903893675	0.13032522872813	6.53517334292152	1.40800114240657	0.25890127791465	0.417954568981979
Atxn1	-0.239496314513352	2.84666564413998	1.21046859827105	0.293340430325906	0.432742168472437	-0.0993055286357811	2.84666564413998	0.212331793436168	0.653385402400782	0.812447306157234	0.140190785877571	2.84666564413998	0.413187055728985	0.532739541878039	0.676996236375975
Rnf215	0.141589667769123	3.95186044186149	1.20919856562868	0.293581073892543	0.433051990907631	0.554286923850115	3.95186044186149	19.0620749695268	0.000971931128227938	0.0162833011293164	0.412697256080992	3.95186044186149	10.6892481889798	0.00691284553724217	0.0377549771713419
Idua	0.181465848995148	3.19718894900522	1.20889785126225	0.293638812778884	0.433091980045208	0.914251798110744	3.19718894900522	32.8510838223048	0.000103624561607301	0.00427186968258671	0.732785949115596	3.19718894900522	21.7346668135341	0.000585475114066569	0.0086596423775118
Osgep	-0.154724435285742	4.77362742036341	1.20868173819616	0.293679099776968	0.433106223492524	-0.0387003746792323	4.77362742036341	0.0761951886374189	0.787331690400347	0.89534135189009	0.11602406060651	4.77362742036341	0.678958737710333	0.426407810675902	0.585133928743479
Myo5b	0.649297131079532	-1.40434667323134	1.20645503964744	0.294034605311534	0.433585287215048	1.19074564912067	-1.40434667323134	4.75690492613401	0.0502633006732865	0.179520856660841	0.541448518041139	-1.40434667323134	1.26413497252188	0.283316320878471	0.444177582450746
Clcn2	-0.199313214581586	3.23305282868468	1.20611117676417	0.294169489136901	0.433738954785795	-0.0322123158730557	3.23305282868468	0.032044787189519	0.860988903660252	0.934763918448469	0.16710089870853	3.23305282868468	0.847486341492636	0.37583812507373	0.537499127318509
Mpp6	0.141763261630662	6.33067252433202	1.20509557523421	0.294362495623796	0.433921608037447	0.0426461545685226	6.33067252433202	0.108993728529834	0.747123066856644	0.870494410460856	-0.0991171070621391	6.33067252433202	0.589651564603302	0.457757120742295	0.613113606945996
Tirap	0.183428218142131	3.32894827262328	1.20501821169334	0.294377942059328	0.433921608037447	-0.00700266242278849	3.32894827262328	0.00172173354377242	0.967601254382233	0.983954098307427	-0.19043088056492	3.32894827262328	1.29770069603875	0.277398573179427	0.438160838333009
Zfp108	0.25631541440791	1.79940039818351	1.20499499631943	0.29438543040334	0.433921608037447	0.462467657645539	1.79940039818351	4.02238556952346	0.0685690926910564	0.217357059202545	0.206152243237629	1.79940039818351	0.852759847867505	0.374409812033632	0.536334185204696
BC025920	-0.218169641479979	2.05484068059181	1.20350686232414	0.294668778132861	0.434254720009099	0.259767834682645	2.05484068059181	1.84477133107745	0.19998447323779	0.415178454203839	0.477937476162624	2.05484068059181	6.05229958729006	0.0304747605522521	0.0985339323837352
Spata24	0.156574485121566	5.01943456593166	1.20347111994638	0.29467284572046	0.434254720009099	0.235682291536766	5.01943456593166	2.73425712031906	0.12474861124887	0.313367447692133	0.0791078064151999	5.01943456593166	0.310210695152118	0.588036640352482	0.719996433828811
Mfsd12	0.210414206060944	4.19129043285892	1.20264441914063	0.294831214348306	0.434411672211833	-0.149183580638553	4.19129043285892	0.592197704151326	0.456811314016631	0.670192153994102	-0.359597786699497	4.19129043285892	3.4828284873503	0.0872372907416211	0.197492041480391
Pcdh20	-0.27478054579633	2.26992403865676	1.20260499005599	0.294840793367536	0.434411672211833	-0.735071710515255	2.26992403865676	8.00432412179077	0.0155207195343072	0.0878906584762128	-0.460291164718925	2.26992403865676	3.02159209873288	0.108357290525623	0.229123659067596
Alad	0.185345782694252	6.59675831268165	1.20189560714016	0.294974240578073	0.434563009145026	0.153425305236184	6.59675831268165	0.823899057119777	0.382339845758239	0.605882037321696	-0.0319204774580684	6.59675831268165	0.0357652764994941	0.853238700615095	0.910825549350554
Slc38a9	0.133037836828763	4.14664666773762	1.20157081206162	0.295036765654208	0.434609841269976	0.444497178521101	4.14664666773762	13.656022635348	0.00318464869483055	0.0338324061193869	0.311459341692338	4.14664666773762	6.78167724451437	0.0234417760919932	0.0825451491458646
Tap1	-0.177031503962169	3.83267750856229	1.20109011200851	0.295128961581932	0.434640792027354	0.334934418546484	3.83267750856229	4.4687783152792	0.0566882637771063	0.192917460844352	0.511965922508654	3.83267750856229	10.2931034798962	0.00773299796545166	0.0401117355948226
AW046200	0.493156536299691	-1.29585537839615	1.20271196779527	0.295130402319058	0.434640792027354	0.1415240515908	-1.29585537839615	0.0875417455242985	0.772580486780491	0.886567771715317	-0.351632484708891	-1.29585537839615	0.65795321702198	0.433689019976704	0.591641364444823
Ctu1	-0.279724187846468	3.9614974080507	1.20089148794397	0.295166966137291	0.434640792027354	-0.135647288488518	3.9614974080507	0.285488936540517	0.603121154333923	0.778618821828955	0.144076899357949	3.9614974080507	0.317043733035789	0.584008540043779	0.717237022156989
Ubqln2	0.499063252967236	0.795629479685165	1.20089101476106	0.295180730257333	0.434640792027354	0.346667777763486	0.795629479685165	0.562248338208002	0.468160910924131	0.679929671370913	-0.15239547520375	0.795629479685165	0.123535866220384	0.731476911883848	0.828842153321251
Puf60	-0.129269043399623	7.04151358131175	1.20018760320419	0.29530149115155	0.434733997674022	-0.0915234005485289	7.04151358131175	0.602478118094837	0.453024555511883	0.66753913604294	0.0377456428510936	7.04151358131175	0.102282703410334	0.754740387111581	0.84544316515549
Tspan15	0.138543541338688	4.58816870410279	1.19999892545847	0.295337759962417	0.434733997674022	0.376782383579732	4.58816870410279	8.98419816452733	0.011392391389554	0.07276738571924	0.238238842241044	4.58816870410279	3.622445173365	0.0818648300747812	0.189703162447952
Tdg	0.453800034884392	-0.379536852733311	1.20058745021898	0.29534639474925	0.434733997674022	0.218729419098645	-0.379536852733311	0.259433112893827	0.620022674290239	0.789927656676369	-0.235070615785747	-0.379536852733311	0.351346584071501	0.564684419186429	0.702440194184579
Atp6v0a2	0.149208414636593	6.04335215647409	1.19984598882259	0.295367009593658	0.434733997674022	0.279456286566008	6.04335215647409	4.22294721970992	0.0628887560429545	0.205463726998007	0.130247871929415	6.04335215647409	0.920173950030045	0.356814482881931	0.519336776937777
Tex30	-0.134696071893478	5.55154916807033	1.19926576371074	0.295478336251224	0.43485258894591	-0.235659992648642	5.55154916807033	3.66276609042237	0.0803891268883568	0.239051152354298	-0.100963920755164	5.55154916807033	0.669675888815432	0.429500778841281	0.587742283249368
Ptrh2	-0.190603568521774	5.32139763986561	1.19827690226724	0.295668196930789	0.435086721261458	-0.0896382119676631	5.32139763986561	0.266206020522254	0.615489285303599	0.78674909547938	0.100965356554111	5.32139763986561	0.33579738458774	0.573243102505726	0.709280492599839
Lrrtm4	-0.312671189031388	1.19909598974697	1.19801356048057	0.29572685602181	0.435127756935316	-0.0926561716286553	1.19909598974697	0.110205998442428	0.745777411447091	0.869643130287141	0.220015017402733	1.19909598974697	0.587452588171956	0.458582386878064	0.613939345604374
Bst2	-0.373169375352545	1.27333153485876	1.1974405837962	0.295837711229902	0.435236344097976	0.59513062072308	1.27333153485876	3.72792659350447	0.0780826901153081	0.234563254351064	0.968299996075625	1.27333153485876	9.25371988025399	0.0104994198330841	0.0489004599604116
Mrpl10	-0.123512538607535	5.9786704408835	1.19726722372271	0.295862216369855	0.435236344097976	0.0377713487363945	5.9786704408835	0.112590540748431	0.743148042041856	0.868869961507512	0.161283887343929	5.9786704408835	2.04375862504143	0.17896083135861	0.321619999416718
BC051628	-0.582531228564998	-0.986215465698962	1.19798019797354	0.295929461772651	0.435289981219732	0.1252605053522	-0.986215465698962	0.0676168585991949	0.799396096323695	0.901678046353322	0.707791733917198	-0.986215465698962	1.88087351324594	0.196177348227464	0.342335888428525
Fbxo41	0.240620805270379	2.20127332528603	1.19517111014953	0.296267799530449	0.43574232217189	-0.0440730981941342	2.20127332528603	0.03832712094469	0.848143611469568	0.92795189770957	-0.284693903464513	2.20127332528603	1.67837163897229	0.220096164011181	0.372000927458534
Insl6	0.486129384067645	-1.31680407581745	1.19616242054148	0.296332458690584	0.43579209213571	0.624961463744858	-1.31680407581745	2.03861168754779	0.179774337973536	0.389579944666023	0.138832079677213	-1.31680407581745	0.122402246550988	0.732727791128856	0.829658149148144
Abcd3	0.0962616629007667	6.26432175101973	1.19425563481504	0.29644200958263	0.435907863508568	-0.168361331136629	6.26432175101973	3.63738366915568	0.0813142028622154	0.240691402233981	-0.264622994037396	6.26432175101973	8.98811251189298	0.0113786794923987	0.0513711775295393
Lrrc8b	-0.130678992646251	6.51983043158001	1.1938773029639	0.296514957766457	0.435969793367756	-0.142030310543677	6.51983043158001	1.41225214155364	0.258222547919961	0.48234264089289	-0.0113513178974254	6.51983043158001	0.00899248126365019	0.926054001604763	0.956765264810723
Ubox5	0.17859348507041	2.8562114264999	1.19366160649745	0.296557662847708	0.43598724814583	0.0873977958246215	2.8562114264999	0.283491937439285	0.604376771748011	0.77973426574059	-0.0911956892457882	2.8562114264999	0.315922880108822	0.584665667339035	0.717698805119711
Acot9	0.149988922563322	5.44942115370132	1.19153956383153	0.296966286664782	0.436542602499221	0.165187087841447	5.44942115370132	1.45065878983906	0.252198417086135	0.47598580053363	0.015198165278125	5.44942115370132	0.0123157964115497	0.913514040529895	0.949995479377268
Ikbip	0.176599046228048	4.15361264805385	1.19087810262644	0.297094481034488	0.436685650917636	0.383112691877193	4.15361264805385	5.67044492523793	0.035151010409721	0.145715416943259	0.206513645649145	4.15361264805385	1.67037840762915	0.221125834675739	0.373205932479703
Stxbp5	0.113510321537726	7.98780898697525	1.19061812885049	0.297144428228995	0.436713669593388	-0.202746073949091	7.98780898697525	3.79066862565181	0.0759183643253353	0.230460642241357	-0.316256395486816	7.98780898697525	9.215051959153	0.0106184313569344	0.0492219222351947
Rnf41	-0.10942034054232	6.33878951385336	1.18832337254544	0.297588762689538	0.437306363876711	-0.0338180273069775	6.33878951385336	0.113744266436844	0.741888100935548	0.868042842137248	0.0756023132353429	6.33878951385336	0.567270138200715	0.466216848540173	0.620641445410503
Lztr1	-0.147437431679715	6.36729114600268	1.18821609868736	0.297609557254992	0.437306363876711	0.605349853051266	6.36729114600268	20.1962745130127	0.000779491409021576	0.0143169027838655	0.752787284730981	6.36729114600268	30.9865691483782	0.000133932030281734	0.00389982567801523
Gm4925	-0.695781191508815	-1.08564356775312	1.18810102155854	0.29775212136105	0.43747038612274	0.292459735634008	-1.08564356775312	0.279400080277548	0.607021036261563	0.782146660537497	0.988240927142822	-1.08564356775312	2.67774455852395	0.128475792274084	0.257973260828678
Golga7b	-0.230720739559584	2.24696185621576	1.18687249275132	0.297872389387561	0.437601619318453	0.264299461901848	2.24696185621576	1.68467815638899	0.219286593323169	0.440004601900045	0.495020201461432	2.24696185621576	5.72630958389354	0.0344172347049027	0.107122980129281
Trim8	0.143156824757797	5.5018104050282	1.18641806957197	0.297958401114157	0.437682504857072	0.101981253823102	5.5018104050282	0.6019067903657	0.453233621466713	0.667714462131623	-0.0411755709346954	5.5018104050282	0.0984182513306681	0.759253230234656	0.848014860640459
Slco3a1	-0.16845895786741	6.42255919216346	1.1862140097157	0.297998018079316	0.437695229629327	-0.263352097282982	6.42255919216346	2.89824954684833	0.115042166291205	0.297875156813338	-0.0948931394155722	6.42255919216346	0.375000051731797	0.551995664196888	0.692203318240349
Emp2	0.258864000343025	1.80703404518411	1.18601558062479	0.298047318432462	0.43772217310293	2.35939767372026	1.80703404518411	145.375738277187	5.91950249656662e-08	5.0942643364099e-05	2.10053367337724	1.80703404518411	124.480223655494	1.37216515407758e-07	0.000161686793988809
Lincpint	0.386483049772208	0.189030940361505	1.1835622027156	0.298550994463455	0.438416352862526	0.211790657077296	0.189030940361505	0.339283537271551	0.571305918246324	0.756482655041608	-0.174692392694912	0.189030940361505	0.260420697522948	0.619328361656438	0.74622878328113
Arf2	0.120975902185185	6.61154502479906	1.18196177505816	0.298825434018439	0.438773794083149	-0.0594128316847881	6.61154502479906	0.28458983971413	0.603685426448245	0.778986164651274	-0.180388733869973	6.61154502479906	2.62542460677224	0.131758176426502	0.262624839959223
Rpl14-ps1	-0.180105125264823	2.77936606756166	1.1799566246999	0.299217888543772	0.439304427786205	-0.0677478641337863	2.77936606756166	0.169071250121134	0.688362941282355	0.834200547628771	0.112357261131037	2.77936606756166	0.457813233712839	0.511790586997776	0.659961923728813
Plekha3	-0.116937152702645	6.429830625076	1.17913211857844	0.299377828853474	0.439423463167933	-0.127077362906859	6.429830625076	1.39316965218172	0.26128841135637	0.485923367635764	-0.0101402102042143	6.429830625076	0.00884887774295204	0.926644908074259	0.957244228533754
Col6a1	-0.50670666035913	-0.862734878752464	1.17995596168818	0.299378658840858	0.439423463167933	0.732483356466204	-0.862734878752464	3.54552905964776	0.0849637807010241	0.246792904501331	1.23919001682533	-0.862734878752464	9.00153102976084	0.01141794806116	0.0514827122400518
Ctdp1	0.106834345734869	5.58234027534727	1.17905866308767	0.299392195485139	0.439423463167933	-0.204384203237932	5.58234027534727	4.27763121450088	0.061441103398424	0.202370423529825	-0.311218548972801	5.58234027534727	9.93432550597979	0.00857629204230517	0.0429574103713054
Cfap46	0.191521268153545	3.60702860752479	1.17867258878813	0.299468197782289	0.439489394565809	0.214359398633096	3.60702860752479	1.47533443125525	0.248428536657338	0.471387480989636	0.0228381304795516	3.60702860752479	0.0170479115979974	0.898333230688333	0.940183311944793
Tec	-0.156524804969329	4.01228553146814	1.17822901856477	0.299554816525386	0.439570890999269	-0.147252809327888	4.01228553146814	1.04237670299463	0.32789686386552	0.554468028588669	0.00927199564144141	4.01228553146814	0.00408408597109545	0.95012219885752	0.971911154730908
Evpl	-0.348328796881451	3.23233260924239	1.17780666004284	0.299637880368033	0.439579192973585	-0.389233740143568	3.23233260924239	1.46239864103565	0.250395870079685	0.474039041762853	-0.0409049432621175	3.23233260924239	0.0155590740442739	0.902847993233587	0.943043379633394
Anapc4	0.102786889369762	6.50990364379262	1.17776177467942	0.299645856964389	0.439579192973585	-0.0636842027331718	6.50990364379262	0.451554005981817	0.514635553966888	0.716058764435062	-0.166471092102934	6.50990364379262	3.08602965483593	0.10505214841028	0.224183123833589
Txndc16	0.100217134416353	6.67559991226722	1.1777215094322	0.29965373699239	0.439579192973585	0.103527597844825	6.67559991226722	1.25769779114888	0.284555076867124	0.510869576803089	0.00331046342847159	6.67559991226722	0.00128721738196335	0.971984034645079	0.98522252687322
Fam160b1	0.121670088167773	5.65868028577508	1.17711979077532	0.299771546944426	0.439705032803356	-0.11787393908239	5.65868028577508	1.09840306977036	0.315764162305054	0.54317582177536	-0.239544027250164	5.65868028577508	4.544679957481	0.0549243675414926	0.146010633020625
Ss18	0.133602400847709	7.2034631822317	1.17679210430854	0.299835718716557	0.439705032803356	-0.213771373054846	7.2034631822317	3.00242995488785	0.109361218042604	0.289636190882641	-0.347373773902554	7.2034631822317	7.92232274934155	0.0159390331150556	0.0642651634579089
Slc12a4	-0.179626525607743	3.48087239120833	1.17673153816258	0.299848160676497	0.439705032803356	0.33294627033448	3.48087239120833	4.24012400021214	0.0624302581776583	0.204675133464431	0.512572795942223	3.48087239120833	9.87072084979971	0.00873719349738631	0.0434554752209083
Dach1	-0.169306344017001	4.73321285203227	1.17664883659683	0.299863906034141	0.439705032803356	-0.434551538123578	4.73321285203227	7.63733576437124	0.0175064825983521	0.0951351513991925	-0.265245194106577	4.73321285203227	2.82247114991129	0.119406036101652	0.245157739288132
Elovl6	0.169591857250418	7.19749322542278	1.17637346165831	0.299917742113987	0.439738373443776	0.102609076655717	7.19749322542278	0.431022275658093	0.524178031314982	0.722798588383256	-0.0669827805947015	7.19749322542278	0.183803249037971	0.675904460743002	0.788490147257326
Nxph3	0.274486242483857	1.01733905737613	1.17539481977361	0.300119391325143	0.439988407811044	0.265591089495331	1.01733905737613	1.09340030333845	0.316830596445414	0.544348527892553	-0.00889515298852558	1.01733905737613	0.00133121508597688	0.971509763230451	0.984953613829396
Cnpy4	-0.131095564567946	4.84602948968735	1.17458703090559	0.300268137375163	0.440160839983911	-0.290352323524299	4.84602948968735	5.71907200085178	0.0345094973075561	0.144307380099518	-0.159256758956353	4.84602948968735	1.71049568203754	0.216010501442201	0.366962818144776
1810062O18Rik	0.680829989658375	-1.40553727516929	1.17507442272183	0.300361105895777	0.440251481016512	0.543894843576153	-1.40553727516929	0.709227003649719	0.416712929101784	0.63547138656902	-0.136935146082222	-1.40553727516929	0.0581861231944424	0.813593854235121	0.885516384969721
Msl3l2	-0.195756294358535	3.61682656599755	1.1727096341957	0.300637488589792	0.44060212257156	-0.410801421403285	3.61682656599755	5.09361703604072	0.0439621729958192	0.165988017666458	-0.215045127044749	3.61682656599755	1.36838534719754	0.26534541167288	0.425346799802123
Ppp1r26	0.111616757928857	6.00744813263558	1.17257887248915	0.300662650685501	0.44060212257156	0.532868363603331	6.00744813263558	26.867299429451	0.000246716835724709	0.0071103996226295	0.421251605674474	6.00744813263558	16.8426646825178	0.00153623261157115	0.0150535891390271
