genes	logFC_TgvDMSO_6h_GLUTag	FDR_TgvDMSO_6h_GLUTag	logFC_TgvDMSO_24h_GLUTag	FDR_TgvDMSO_24h_GLUTag	logFC_Tg_24hv6h_GLUTag	FDR_Tg_24hv6h_GLUTag
Nop9	0.0249022352308927	0.91440373961095	-0.0329528433408128	0.917119009485478	-0.0578550785717055	0.808910330052577
Smyd4	0.0218719536185998	0.914507451826832	0.273424847929969	0.195177444326927	0.251552894311369	0.182879265986533
Magohb	-0.0256034654233596	0.914507451826832	-0.163608542093605	0.537708702829248	-0.138005076670245	0.549790451471283
Sntg1	0.0212581725540097	0.914735431433395	0.0499705128626443	0.84318803986752	0.0287123403086346	0.893216054873991
Pcyt1a	-0.0150383453546344	0.915359358463667	-0.0282426210434325	0.87883670499967	-0.0132042756887981	0.932162422411998
BC003965	0.0306542125575154	0.915367953315918	-0.123722124100031	0.718244648925372	-0.154376336657547	0.581770055534709
Wdr5	0.0233221448335599	0.915367953315918	-0.0689179700088874	0.798662085284551	-0.0922401148424473	0.671061919676902
Drg2	-0.0174853373574896	0.915367953315918	-0.158688825864257	0.362106674990946	-0.141203488506767	0.356102960648024
Ptprz1	-0.0240559483736794	0.915517004608266	-0.0474961061244487	0.871849663324243	-0.0234401577507694	0.923949820776166
Gpr21	0.081830740052542	0.915545412524336	-0.52165369473823	0.586411731938828	-0.603484434790772	0.440029501427458
4930412O13Rik	-0.0544227370284183	0.916043925205346	-0.952273292735224	0.122284413503846	-0.897850555706806	0.10555094289972
Crabp2	-0.073502227557317	0.916114469465287	0.0690635657560355	0.941297572998458	0.142565793313353	0.842617228980858
Etfa	-0.0169295512410046	0.916114469465287	-0.115220486803217	0.512628195689659	-0.0982909355622127	0.522994868993229
Gm16701	-0.0777950048394292	0.916157210498653	-0.255875124319618	0.782847122304216	-0.178080119480188	0.822196255716398
Chd3	0.0234784977448745	0.916157210498653	0.0365752890912797	0.903472458664116	0.0130967913464052	0.95893904557156
1190002N15Rik	-0.0273333168858367	0.916157210498653	-0.580361887185411	0.0439259606330428	-0.553028570299574	0.0371186059626561
Pcdhga6	0.0855626602873897	0.916217754086674	1.10091131427968	0.136357266775315	1.01534865399229	0.117264975844938
Ralb	-0.0169426999461589	0.916262920055074	-0.137213897340959	0.429389674841945	-0.1202711973948	0.429772903568537
Mir8091	-0.048174300536472	0.916454066110255	-0.447200739125878	0.388752819332044	-0.399026438589406	0.375631314345269
Nup62-il4i1	-0.0604078647479981	0.916454066110255	-0.113249438354245	0.884042119445019	-0.0528415736062466	0.933897567364068
Gtse1	0.0162476275794245	0.916454066110255	0.0537749576666143	0.776346677289211	0.0375273300871898	0.815976306166435
Gnrh1	0.0799327005848657	0.916454066110255	-0.623975717144175	0.503858694938544	-0.703908417729041	0.361386675328562
Efna1	-0.0413390239415762	0.916454066110255	0.0423431443660632	0.93816065188031	0.0836821683076394	0.840018437139441
Psmg3	0.0421476886902061	0.916454066110255	0.0961111271809211	0.85191331087945	0.053963438490715	0.900495534800794
Cnn2	-0.0484446890321781	0.916748544627654	-0.167739277897417	0.772655909472003	-0.119294588865239	0.806358163504477
Ugp2	0.0176331519445178	0.916748544627654	-0.188087123376241	0.291376385445153	-0.205720275320759	0.19256412459652
Faap100	-0.0276602383948389	0.916748544627654	-0.0318300246721247	0.931401905811262	-0.00416978627728585	0.989881094062264
Ankrd13d	-0.0212686724191695	0.916748544627654	-0.0666065002977601	0.790344402916271	-0.0453378278785906	0.832058181797484
Prph	-0.0266253619503038	0.916748544627654	1.03058690872889	0.00233102641075229	1.05721227067919	0.00196875231432166
Actn3	0.0734159156199577	0.916748544627654	0.235853293910413	0.782155788280314	0.162437378290456	0.81653685517229
Cdh20	0.0484543176836993	0.917153539509047	-0.358529838272698	0.505313054983846	-0.406984155956397	0.367425068432503
Cyb5rl	-0.0351778042593708	0.917166702564916	0.357769316576534	0.302409109511481	0.392947120835905	0.200193135718252
C630043F03Rik	0.0317062855499284	0.917291024773914	-1.03700661318599	0.00878347061322521	-1.06871289873592	0.00572613901224226
Kif4	0.0176564371261533	0.91733890173221	-0.324849424367893	0.0767644690624911	-0.342505861494046	0.0447881057178036
Timm23	0.0229442172859438	0.91747284723662	-0.268573005732779	0.249413772917953	-0.291517223018722	0.163513351185993
Pnisr	0.0383676757770762	0.91747284723662	-0.152803059754073	0.731496975513492	-0.191170735531149	0.598567532808642
Hist1h1b	-0.110067669792045	0.91747284723662	-0.507952674148731	0.6999560978306	-0.397885004356685	0.725592794432523
Hr	-0.0333620650843243	0.917489731259342	0.842283403964383	0.0169905460077105	0.875645469048708	0.0100769059032215
Bloc1s4	0.052439102416162	0.917631343853457	0.339287000475856	0.541682180345126	0.286847898059694	0.548458463034136
Hs6st3	0.0566723952660663	0.917936036220535	-0.986796788377259	0.149953588482206	-1.04346918364333	0.0881300102763341
Dars2	-0.0192611184284942	0.917963090760514	0.247120172892306	0.20502589100939	0.2663812913208	0.13289471564758
Ybx2	-0.0434282728335447	0.918264807327534	0.0783208501487069	0.890764814688012	0.121749122982252	0.778480850036156
Smpd5	0.0707538977457489	0.918284011955058	0.870965086396468	0.179420509606407	0.800211188650719	0.156766886268464
Nsmce4a	0.0146842327971589	0.918337113499527	0.12058021484819	0.43759713173963	0.105895982051031	0.435320005941243
9330159F19Rik	0.0233300877417286	0.918337113499527	0.163769289335461	0.512907092642413	0.140439201593733	0.520667855078278
Map3k1	-0.0488153075348476	0.918656688152977	-0.252324665382477	0.65697457771167	-0.203509357847629	0.674560052243494
Cfap61	-0.0366813904174383	0.918736822951953	-0.407586412237221	0.304875322352785	-0.370905021819783	0.288087718063248
Sybu	0.0184889028511937	0.918736822951953	0.371661403099158	0.0579407277970161	0.353172500247964	0.0489261047463032
Map7d2	0.0306789400429498	0.919182030294282	-0.109141476267698	0.767841912447247	-0.139820416310648	0.638928766688163
Hist1h3e	0.170140520466915	0.919438613242299	-1.25750265747497	0.586529628010233	-1.42764317794189	0.451690449886642
Acvrl1	-0.0449503763643357	0.919438613242299	-0.399655552057987	0.427544172238926	-0.354705175693652	0.418765474126915
Zik1	0.0181047296144089	0.919438613242299	-0.0656255196641548	0.763798956607895	-0.0837302492785638	0.635049180600663
Bccip	-0.0219208490540446	0.919983503668834	0.0645336081236032	0.81316697489638	0.0864544571776478	0.690956625425982
Gabrq	0.027882055976295	0.919983503668834	0.370964199394215	0.197848746787903	0.34308214341792	0.183688755114803
Ypel4	0.0345694798096875	0.920402198014248	0.583163748776176	0.105630328289422	0.548594268966489	0.0913295863038602
Ets2	-0.0130733222806027	0.921565031418183	-0.0671847355884246	0.660799762504983	-0.0541114133078219	0.68043884879925
Cand1	0.0152784445239967	0.921904061220876	-0.364491707486999	0.0354474865416127	-0.379770152010996	0.0206664319880995
Hhex	-0.0779258647277215	0.921904061220876	-0.556455149384768	0.551268121234854	-0.478529284657047	0.55581779140801
Plekhg4	-0.0315784883843041	0.921904061220876	0.157607133696587	0.66753913604294	0.189185622080891	0.531410531767853
Ceacam19	0.103647243440007	0.921904061220876	-0.490346060353074	0.724451987680756	-0.59399330379308	0.587488885051964
Dnajb2	-0.0245395897238552	0.921904061220876	0.163844878916062	0.553111801806502	0.188384468639917	0.422342544489251
Ralgapa2	-0.0195443727770197	0.921959637911795	-0.215752445880448	0.304115241926748	-0.196208073103429	0.289269015108124
Uggt2	-0.0751313453849925	0.922171985698805	0.943483778581751	0.176002366221846	1.01861512396674	0.108062493659352
Ubtd1	-0.0465977806812957	0.922284316532173	0.0865659097658729	0.891579244834796	0.133163690447169	0.782200594706614
Mipep	0.0163575283795102	0.922391013158664	-0.106415534930823	0.570243605268231	-0.122773063310333	0.438365845880809
Dguok	-0.0331746153568406	0.922391013158664	0.100333452828557	0.811051300895373	0.133508068185398	0.690924738302011
Zfp862-ps	0.014768218414074	0.922552345049479	0.904501067119043	0.000293765049140164	0.889732848704969	0.000477541523629524
Pdik1l	0.0161617404599991	0.922842459288077	-0.0564920595510123	0.782155788280314	-0.0726538000110114	0.658808718739285
Cul2	0.013377440114692	0.923056857622608	0.0741949651289091	0.637634888280888	0.0608175250142171	0.655382896945839
Pidd1	0.0192363540330746	0.923122668048288	0.145630810504662	0.500691978531105	0.126394456471588	0.504266861583323
Msantd2	0.033462092429593	0.923217099153565	-0.145291997406066	0.728197258840551	-0.178754089835659	0.598863725893929
Kcnu1	-0.0454198977699997	0.923217099153565	0.989159706494993	0.0316818558598222	1.03457960426499	0.0174071951628495
Pnldc1	-0.058703844208795	0.923217099153565	0.861542996512324	0.127975931457665	0.92024684072112	0.0739401262362024
Hist1h2ae	-0.0609425774576449	0.923450983737772	-0.675061484909288	0.357340489439733	-0.614118907451643	0.337623708850065
Egr2	0.062246780335475	0.923450983737772	-0.471319017629666	0.544757414723829	-0.53356579796514	0.406742164931328
Ccdc177	-0.0320573832002819	0.923478219413295	0.452022123024733	0.179307683384267	0.484079506225015	0.116362049477551
Isoc2b	-0.0694328396570209	0.923588576114369	1.01650733464624	0.125200654202496	1.08594017430326	0.0718645936169406
Cd55	-0.045699871978206	0.923860354280204	0.30651572163226	0.550045020466482	0.352215593610466	0.419100598522685
Slc22a23	-0.0203612253772833	0.924111411254737	0.289065770286664	0.189589933880707	0.309426995663947	0.123315196537942
Ppard	-0.0221980523378246	0.924111411254737	-0.207462881209423	0.407870820941071	-0.185264828871599	0.399186732975196
Htra2	0.0252804624324621	0.924124036103814	0.319831262706907	0.244862888822707	0.294550800274445	0.228686164050224
Zfp513	-0.0176525539042117	0.924283897625288	-0.0185727935421706	0.94147053068562	-0.000920239637958909	0.996844522787903
Ppp1r3c	-0.0573226475472289	0.924327266807189	0.0183575782781888	0.981429463170343	0.0756802258254177	0.906329781813518
Brsk1	0.0158227422089175	0.924327266807189	-0.00866365248371655	0.968938905286514	-0.024486394692634	0.891497549845477
Tmed9	0.0257011502287514	0.92462256069169	0.445094764453928	0.120613918662334	0.419393614225176	0.104843940909175
Npepl1	-0.0147469604869401	0.924728948126294	0.29687877576806	0.0744674901972665	0.311625736255001	0.044369016698646
Pgam5	0.024888867343886	0.925221544003959	-0.0107723080900173	0.976816286359671	-0.0356611754339033	0.900374156355184
A430033K04Rik	0.0190853328108111	0.92571741783338	-0.272448444717989	0.202357514898859	-0.2915337775288	0.133614487984034
Atxn3	-0.019322446149808	0.925803849022883	-0.00599159887989572	0.982209260615617	0.0133308472699122	0.954568070308586
Tubb2b	0.0213706620610435	0.926462780871671	-0.385671962964008	0.115550790242139	-0.407042625025051	0.0701410940068849
Moap1	0.0621394265510614	0.926496092995657	0.37503328414206	0.605160076466459	0.312893857590999	0.60693958704275
Selk	-0.021827967131984	0.926683817441935	0.276524111679039	0.26050425975471	0.298352078811023	0.173851970678269
Evi5l	-0.0191269103681939	0.927292477045679	-0.00176688100373475	0.994982318413264	0.0173600293644591	0.940261639411515
Eva1c	0.0682966882678939	0.92734259603589	-0.182405251737361	0.854368017999764	-0.250701940005255	0.741846433347005
Myo1h	-0.0795975750541017	0.928395134176112	-0.227142850630558	0.842608577964553	-0.147545275576457	0.877190159655203
AF529169	0.029235991567005	0.928396361973603	-0.113813844340062	0.772420906782293	-0.143049835907067	0.652130390068058
Efr3b	0.0150318526357168	0.928577681370531	0.181393556193392	0.294980485518504	0.166361703557676	0.276941608011426
Slc9a1	0.01576144114492	0.92889006084756	0.357690107129	0.0571817552590777	0.34192866598408	0.0471291356352816
Apba3	-0.027067390480598	0.92889006084756	-0.090124361980095	0.808672492211381	-0.063056971499497	0.841051251474143
Ptgis	0.042387674511952	0.929064881941431	0.500538962498126	0.281616155108936	0.458151287986175	0.25696608941144
Ddx5	-0.0159533740566338	0.929203002526696	-0.145267388231654	0.446213626061104	-0.12931401417502	0.438348559955527
Osbpl5	-0.0210363624269654	0.929530636174828	0.166959732779775	0.508940272648331	0.187996095206741	0.383856663025698
Tnik	0.0172495856469551	0.929530636174828	-0.373214741815981	0.0717049976738064	-0.390464327462936	0.0430918156561344
Cd19	0.0647244031728604	0.929671066284329	0.254570836988414	0.765373559416961	0.189846433815554	0.786514469384972
Fkbp10	0.0509434289381233	0.929671066284329	0.533945531862406	0.344077697369138	0.483002102924282	0.319555218421394
Krba1	-0.0176038267305149	0.929942486609793	0.382705369151676	0.0679315162142724	0.400309195882191	0.0406874708410544
Cdc25b	0.0176543953170091	0.930056623084846	-0.283162588172385	0.172799678835623	-0.300816983489394	0.111580147353091
Ldah	-0.0135771239954825	0.930070498732987	-0.0840902179135695	0.627633159167066	-0.0705130939180871	0.636817706734126
Mlkl	0.0291924797390803	0.930078021674182	-0.0434546900359182	0.923604824132542	-0.0726471697749985	0.832058181797484
Nfkbie	-0.0222768753167251	0.930263235270392	0.102568460907142	0.729641665417449	0.124845336223867	0.606264315943714
A930006K02Rik	-0.0241627645315102	0.930263235270392	0.0561493075715312	0.872999426587261	0.0803120721030415	0.770350899088753
Bcorl1	0.0248725822973581	0.930571433140723	-0.267152857362568	0.372763943460184	-0.292025439659926	0.265544655719707
A730017L22Rik	0.0427916930668795	0.930571433140723	0.517898351424861	0.282365899520889	0.475106658357982	0.257810875637251
Cog4	0.0151466794514473	0.93060722473257	0.0336008674765129	0.88210576195193	0.0184541880250655	0.920776080047524
Des	-0.0606339755610652	0.930738670865553	-0.378874138276575	0.649814347175263	-0.31824016271551	0.654542825202693
Dennd6a	-0.0164042442699649	0.931368964539375	0.0391926132152187	0.871787859307046	0.0555968574851837	0.770697952175106
Ptpn9	0.0160233609239275	0.931494160148325	0.199304697275873	0.299310762654627	0.183281336351946	0.279271592536361
Spg7	-0.0156518513685145	0.931494160148325	-0.0903810098638933	0.662490024782638	-0.0747291584953788	0.673564709092879
Zfp133-ps	-0.0415859806344801	0.9316606502343	0.288334213978522	0.573631159859095	0.329920194613002	0.444377511875982
Efcab9	-0.038182620776452	0.9316606502343	0.367560764844429	0.41236199446041	0.405743385620881	0.295092466807265
Slc6a7	-0.0935381528146288	0.9316606502343	-0.125014262640666	0.934763918448469	-0.0314761098260377	0.980841013655912
Gm19345	-0.0299591137132822	0.93180505915763	0.0154933334148854	0.973498308377222	0.0454524471281676	0.902124423754795
Creb3l4	-0.0607458476837334	0.931813676580138	0.154538293759846	0.861073543063177	0.215284141443579	0.754267538103909
Pstk	0.0171287041731675	0.933015434037164	0.152843382212183	0.477320035682396	0.135714678039015	0.468896972391694
Armc8	0.0126402375854207	0.933770329954174	-0.187427910130622	0.226469654365071	-0.200068147716042	0.152256821105926
Fam189a1	0.0215275151709872	0.933987626573407	0.200117876111078	0.460227459019657	0.17859036094009	0.448840189225046
Msx1	-0.0200993383444063	0.93426863565819	0.134000955598031	0.615324332166019	0.154100293942437	0.490714651252175
Espn	-0.0449370986971595	0.934312259222033	-0.0343694888970911	0.961573371070667	0.0105676098000684	0.986903516938336
Fcgrt	-0.0883025150112461	0.934761672164147	0.450632275286935	0.692670698977484	0.538934790298181	0.562820149031992
Tex14	0.0540353091538057	0.934830162809963	0.0894810672739663	0.918701291433903	0.0354457581201606	0.960289077783029
Slc22a4	0.0323609471803701	0.934830162809963	0.782779839146514	0.0468316340238963	0.750418891966144	0.0367866901237891
Pqbp1	0.0189379950192696	0.934850071237999	-0.159552749488872	0.519401739662317	-0.178490744508142	0.398414883280239
Eif1	0.0295515868481333	0.934947500754551	0.0582850084994597	0.902708686922722	0.0287334216513263	0.941941879613472
Pdgfd	-0.0723550620745642	0.936035892763751	-0.134213386334113	0.911057598420925	-0.0618583242595484	0.950726878733383
Syndig1	0.033193093784957	0.936610557053313	0.247790673348204	0.571075274121749	0.214597579563247	0.566868676459393
Ccdc89	0.0582766896511939	0.936610557053313	0.263580588476996	0.750285284119761	0.205303898825802	0.765555892241667
Hmcn1	-0.0426938516456866	0.936610557053313	-1.37799758550531	0.0333984362227285	-1.33530373385963	0.0262739787106004
Dennd4b	0.0207730204851598	0.936610557053313	0.0918105392762632	0.763798956607895	0.0710375187911034	0.782959711417695
Foxp4	0.0209344559835209	0.936610557053313	0.375731878886063	0.156007019264994	0.354797422902542	0.137401587303506
Arhgap30	0.0146758119023746	0.936794728088262	-0.268110986474508	0.155045418806536	-0.282786798376883	0.0998808489251161
Gp1bb	0.0414044380422502	0.937100005632782	0.626324026445008	0.206862342973076	0.584919588402758	0.184350410560174
Tldc2	-0.0387103779002877	0.937198419029927	0.136534759679869	0.815057114852459	0.175245137580156	0.704065047431951
9030617O03Rik	0.0666868552024716	0.93726699786038	-0.982712745573254	0.333362163096937	-1.04939960077573	0.228752423472738
Cbr4	0.0263309518571148	0.93726699786038	0.188374301964949	0.600405741258212	0.162043350107834	0.600209592023186
Esr1	0.0221011534293517	0.937304801327037	-0.41932668575036	0.144307380099518	-0.441427839179712	0.0918946446763699
Rimkla	0.0157915347497848	0.937304801327037	-0.270941693238686	0.181956521970026	-0.286733227988471	0.121025189580087
Syt1	0.01673735529255	0.937409701356664	-0.325143065803294	0.13526212406598	-0.341880421095844	0.0851833391223829
Map2k7	-0.0121503540742098	0.937856862156066	-0.151675143119282	0.339536065307896	-0.139524789045072	0.316974891777801
Tmod3	0.0149634427216599	0.937856862156066	-0.0919936540330109	0.669407154357526	-0.106957096754671	0.549452602362681
Hcn1	0.0187531236838621	0.938182838650654	-0.325988954400918	0.181933904424539	-0.34474207808478	0.121045773312965
Epas1	0.0542300013818032	0.938190734960423	0.209382811600532	0.797711030591706	0.155152810218728	0.818683119110413
Fkbp3	-0.0154486465048846	0.93840842877165	-0.362513971600856	0.0798733096993948	-0.347065325095972	0.0660312393794941
Shh	0.0319867101066961	0.938456381159314	0.517855973621062	0.197899076902112	0.485869263514365	0.178954876661667
Bmper	-0.0300035493376589	0.938456381159314	-0.508435693974558	0.218154064557624	-0.478432144636899	0.192259511875146
Dedd	0.0184107437601582	0.938855458943397	-0.0991536997688206	0.718244648925372	-0.117564443528979	0.602501299772706
Ring1	0.0255838773127464	0.938878871143648	-0.0939285849025647	0.81609211559419	-0.119512462215311	0.710111100169729
Tmem234	0.0111928040769648	0.938884919343532	0.0893084627703756	0.569647461294164	0.0781156586934107	0.565419970681816
Cables1	-0.0182704823348805	0.938952759164755	-0.106140724805431	0.694177013531635	-0.08787024247055	0.702438596622753
Fam160a1	0.030647215139503	0.939097330077046	0.144838607536538	0.75485294228154	0.114191392397035	0.766651549445151
Sec22a	0.0150130789732352	0.939141352777276	0.293676733178434	0.13886594055569	0.278663654205198	0.119132625220368
Mtf1	0.0139662273930512	0.939141352777276	-0.106895849785632	0.590363405768622	-0.120862077178683	0.470721070958638
Klhdc9	-0.0308906528984969	0.939449844916044	0.558025638887919	0.148696324648603	0.588916291786416	0.092779950823474
Tcf3	-0.0121310435589318	0.939607283790453	0.163182510165346	0.315196365889136	0.175313553724278	0.221030164922589
Srgap2	0.0131244044184917	0.939607283790453	-0.100187547012104	0.594885795231	-0.113311951430595	0.475764023874583
Prkar2b	-0.022408637102177	0.939607283790453	-0.00592809433247588	0.987502816756931	0.0164805427697011	0.959644442504075
Myot	-0.042632575410041	0.939667004827488	-0.307668374250999	0.630142501380058	-0.265035798840958	0.628143890965056
Trp53rka	-0.0331613982920946	0.939795376247489	-0.148311090497009	0.77551742924661	-0.115149692204915	0.792389711404962
Rad1	-0.0224323527731208	0.939795376247489	0.0885389358863476	0.801964521894715	0.110971288659468	0.697308351716293
Psmc1	-0.0178397935945468	0.939795376247489	-0.160044573470173	0.524485457110803	-0.142204779875626	0.514742809297017
Asb11	0.0686806052442178	0.939864245945821	-0.659936162677273	0.548460416064959	-0.72861676792149	0.422829130443175
Pex26	0.0205627445386697	0.939977481071807	0.335291266989881	0.220468458723509	0.314728522451212	0.196534422667338
Msra	0.0223682564067468	0.939977481071807	-0.194372881400095	0.549814640814065	-0.216741137806841	0.430367418479268
Map1a	0.0249749280394081	0.940247155622116	-0.155151064431275	0.68030634122316	-0.180125992470683	0.562764038389813
Mal	0.0363352522960091	0.940462576916208	-0.110512003163863	0.855838174373437	-0.146847255459872	0.760473458482451
Msh6	0.0107902140440855	0.940819957586247	-0.369548549325988	0.0219347918534833	-0.380338763370073	0.0134945278406195
Fam155a	0.0197289187348104	0.940819957586247	-0.0864587751172771	0.784182586136812	-0.106187693852088	0.677038475956228
Vps33b	-0.0155391073616948	0.940844711374213	0.11802220216286	0.604747348652912	0.133561309524555	0.486196783228097
Exo1	-0.0107227441076081	0.940844711374213	0.022479173383734	0.90565345673807	0.0332019174913421	0.819429975730516
Zfp109	0.0234429853678849	0.940844711374213	0.307686490408802	0.332195314709363	0.284243505040917	0.306657708245899
Usp17ld	-0.109694244605253	0.941469519530548	2.34284677201417	0.0404775509482646	2.45254101661943	0.0240614594734228
Wdr64	0.0275160973221951	0.94178170764932	-0.535199341271081	0.186644932467274	-0.562715438593276	0.122020687146385
U2surp	0.0120793750936382	0.941783441807154	-0.31446850555097	0.0674101453212226	-0.326547880644609	0.0415598923467448
Arl8a	0.0143073203462334	0.941795731990736	0.0434494026472444	0.857654820757841	0.029142082301011	0.885822849072049
Trim2	0.0105026518553068	0.941812683825369	-0.312790820543343	0.0413888925702953	-0.32329347239865	0.0256221369941353
Gm14322	-0.0232188547792945	0.941907437005195	0.07156251623904	0.855123036328624	0.0947813710183345	0.76164183828879
9330162012Rik	-0.0408879709623519	0.941994396477644	0.487140378055453	0.363208904527556	0.528028349017805	0.256430724352017
Ccnyl1	0.0128383912100542	0.9419972151359	-0.152301733799027	0.405030716631905	-0.165140125009081	0.2973177447832
Mcts2	0.0158432518337439	0.942021425969179	-0.131854937013035	0.576245908083658	-0.147698188846778	0.458887077072348
Tbl2	-0.0210363942759776	0.942415241449747	-0.202296157330845	0.512205541064029	-0.181259763054867	0.499526891176241
Map2k6	-0.046713848437146	0.942415241449747	-0.505131066818983	0.490753646948918	-0.458417218381837	0.468431380782101
Gm11517	-0.0462239770532595	0.942532018371747	-0.188453869509611	0.812359379531309	-0.142229892456352	0.828374889579686
Rrm2	0.0206827804474836	0.942737057696286	0.169988332733074	0.585289728562713	0.14930555228559	0.579202672533267
Zfp26	0.0124068073075601	0.94281841024784	0.0294410273008019	0.895627183326097	0.0170342199932418	0.924839884787447
Mrpl46	-0.016508641747312	0.942956809033894	-0.0690983157137039	0.801343674638331	-0.0525896739663919	0.82044912222286
Hist1h3c	-0.0940059163170802	0.943013180432494	-0.318864373827248	0.848335304045901	-0.224858457510168	0.873319459058838
Hspg2	0.0512052736709655	0.943013180432494	0.624050705969268	0.353373167356778	0.572845432298303	0.321171760042759
Tmod1	-0.0208269090466073	0.943013180432494	-0.711653659922669	0.0313425522081707	-0.690826750876062	0.0247863556852678
Trp53rkb	-0.0281770264664658	0.943013180432494	-0.0131720192022402	0.979114893997848	0.0150050072642256	0.973127383873887
Gart	-0.0147325546743953	0.94302644550257	-0.269276430639244	0.196148349361959	-0.254543875964849	0.172711532542582
AI429214	0.0194516550007705	0.943057508954742	-0.340378444633813	0.228831439395989	-0.359830099634584	0.156447826350526
Bag4	-0.0133074329929565	0.943591186274919	-0.319362255384617	0.0988600228448084	-0.30605482239166	0.0819850770753141
Cdc37	-0.0144397802471144	0.943906703416122	-0.418099211465249	0.0537882875714637	-0.403659431218134	0.0425217912179039
Fam71e1	0.0380460030112025	0.944156839665978	0.585389933502714	0.254210604132687	0.547343930491512	0.220645777792948
Etv4	-0.0128607079944609	0.944729827540075	-0.81458859534112	0.00128870387051262	-0.801727887346659	0.00156516362447853
Ngef	-0.0776780944466216	0.944955642655482	0.482324876530399	0.677250563268305	0.560002970977021	0.555794049926641
Shroom4	-0.0304628469360587	0.945094515552086	0.210154263851193	0.663061737262917	0.240617110787252	0.545636752811724
Xylt2	0.0168522449876641	0.945126566845467	0.0783421553020281	0.784710537878393	0.061489910314364	0.799590957470742
Gm15455	0.0627596100863461	0.945134554433084	0.43291322370018	0.650519868015787	0.370153613613834	0.641729369589482
Mesdc1	-0.0166477588883789	0.945326223213707	0.0185934090396253	0.952567492243483	0.0352411679280042	0.887887473784395
Stac2	0.0343358066493389	0.945326223213707	-0.407440891420905	0.455760555226107	-0.441776698070244	0.339278529003168
Nup133	-0.0137211103052485	0.945326223213707	-4.03045863654163e-05	0.999887029146885	0.0136808057188831	0.950078409087551
Otop2	-0.0245134535835702	0.945363843242627	-0.127410639684807	0.763066708194781	-0.102897186101237	0.771342786892688
Jakmip1	0.0239806128730831	0.945446405966641	0.482831813635543	0.155273389789887	0.45885120076246	0.132221288761596
Slit3	0.0387156593694906	0.945446405966641	0.545831043357511	0.312190327954223	0.507115383988021	0.280432243208557
Iqch	0.0666955905657037	0.945605606595156	0.65868090539018	0.479443818940545	0.591985314824476	0.452999725893073
Mepce	-0.0138052542002228	0.945757206120391	-0.0245309826683157	0.927984819791804	-0.0107257284680929	0.961717314065355
Radil	0.022000305151309	0.945757206120391	-0.210806036696333	0.548642368601897	-0.232806341847642	0.434072381042539
Meis2	0.0403272520562358	0.945757206120391	-0.196685329136785	0.784710537878393	-0.23701258119302	0.680393976626274
Mtrf1	-0.0156863178058156	0.945757206120391	0.103770528968773	0.688126682137512	0.119456846774589	0.57680191843733
Gapvd1	0.00988486045483546	0.946141664175574	-0.198592055261905	0.177660065071054	-0.20847691571674	0.119568342262534
Dnah9	0.0210406973255629	0.946195799279433	-0.120357454802731	0.739774180659635	-0.141398152128294	0.632537731529531
Smurf1	-0.0133269321776903	0.946212265066233	-0.115324608833388	0.590520232264298	-0.101997676655698	0.581529786958071
Lrrc36	-0.0532273308132957	0.946212265066233	0.200404334417563	0.830411210432059	0.253631665230859	0.730415874051273
Ank3	0.0152824165044323	0.946212265066233	-0.114494411962693	0.649309856822084	-0.129776828467125	0.536852726997513
Serpine1	0.0454882302114315	0.946212265066233	-0.311023617155386	0.699138472285289	-0.356511847366818	0.585448092888846
Rwdd1	0.0123761867002483	0.946212265066233	-0.0348891103323296	0.881996496850213	-0.0472652970325779	0.796622172654566
AA792892	-0.13418868209739	0.946212265066233	2.74941479058071	0.044415307217663	2.8836034726781	0.0256180182603885
D7Ertd443e	-0.033715284302402	0.946212265066233	0.435473305868328	0.371928606674438	0.46918859017073	0.268562899124201
Bcl2l14	-0.0632187707373479	0.946212265066233	-0.136235727575472	0.913689621493273	-0.073016956838124	0.9437672174453
Zfp799	0.0126849815012188	0.946212265066233	0.0811964267552504	0.704966418964993	0.0685114452540316	0.705184859410908
Rbms2	0.0303731890690438	0.946284533397371	-0.234575407462898	0.64415767580052	-0.264948596531942	0.532235076145396
Rmi1	0.0145497482379844	0.946325746830292	-0.149733406269014	0.516924741227917	-0.164283154506999	0.405631333941517
Zdhhc24	0.014370553050629	0.946386592990672	0.175729484571486	0.428081941035794	0.161358931520857	0.404808360685155
Lrrn1	0.0159431529846639	0.94667684225927	0.184156598559104	0.461571073004645	0.16821344557444	0.44042055051179
Sh3bgr	-0.0280707788369177	0.946794120434663	-1.58179492853423	0.00782634477240243	-1.55372414969731	0.00628779394507839
Polr3h	-0.0169270129548773	0.947063444144407	-0.167102845265669	0.541217969803907	-0.150175832310791	0.525739010397836
Daxx	-0.012746939124254	0.947063444144407	-0.0205668728973376	0.935776424490798	-0.00781993377308362	0.971035601161068
Nt5c3	0.0156621160220039	0.947671045753631	-0.113208859273689	0.672861547528801	-0.128870975295693	0.562699884218724
1110008F13Rik	0.0151324568825228	0.94768084145729	0.0758310563530063	0.781015738021412	0.0606985994704836	0.790757628031076
Synpo	0.0276899022432395	0.94768084145729	0.0334893299879187	0.950838460828541	0.00579942774467927	0.990965395091919
B230219D22Rik	-0.0112930112627691	0.94768084145729	-0.200121076137357	0.250682782263351	-0.188828064874588	0.222722888951804
Maf	-0.0205493264299081	0.94768084145729	-0.476518251413206	0.142263514144934	-0.455968924983297	0.120231545910353
