genes	logFC_TgvDMSO_6h_aTC1	FDR_TgvDMSO_6h_aTC1	logFC_TgvDMSO_24h_aTC1	FDR_TgvDMSO_24h_aTC1	logFC_Tg_24hv6h_aTC1	FDR_Tg_24hv6h_aTC1
Zbtb11	0.537675113656776	0.0141354255571807	0.391141596566288	0.0608642004281479	-0.146533517090488	0.528746417546642
Aup1	0.450822791668601	0.0141386707584281	0.590938832520766	0.00431533756594641	0.140116040852165	0.465968008721777
Eif4ebp3	0.544543649757925	0.0141386707584281	0.443130128138714	0.0434118495050642	-0.101413521619211	0.670487738957743
Pex3	0.382758330495937	0.014177626509898	0.385682231050871	0.0166251753951479	0.00292390055493363	0.988099380056859
Lhfpl4	-0.383626716501309	0.014177626509898	-0.192310144916568	0.177019402009433	0.191316571584741	0.237329248497134
Pkig	-0.433739196729549	0.0141854474621609	-0.430796840175275	0.0179447134697651	0.0029423565542748	0.989193047486435
Aoc2	0.577987393158051	0.0142026840361381	0.627077694397925	0.0119041792367559	0.0490903012398741	0.85729184901643
Med16	-0.473149938680476	0.0142026840361381	-0.357465295151457	0.0558529125588542	0.115684643529019	0.579411737325061
6430503K07Rik	-0.929149857889579	0.0142075554492104	-1.4932317553422	0.00400948459263598	-0.564081897452619	0.232073135271672
Mob1a	0.375689832171676	0.014227798301838	0.373605604233825	0.0170634722021199	-0.002084227937851	0.991532594207419
Ninj1	-0.490508060617534	0.0142500990076019	-0.33847175287577	0.0748934444051255	0.152036307741764	0.473473465424979
Ahi1	0.458815308820615	0.0142599522202671	0.770615911979577	0.00115559835181815	0.311800603158962	0.112469506688104
Ksr1	-0.456995434487656	0.0142704109347154	-0.163328643543926	0.342959506781917	0.29366679094373	0.136592360554961
Tbl1xr1	-0.375906628204108	0.0142704109347154	-0.413873411235522	0.0107765395005469	-0.0379667830314145	0.83310698387648
Ldhd	-0.790156292633408	0.0143217120777484	-1.36656354568438	0.00167316189596532	-0.576407253050976	0.125688879718544
Rbsn	0.338471372023807	0.0143430172101122	0.336702680249871	0.0170606866585691	-0.00176869177393548	0.991536766914915
Engase	0.751676348117695	0.0143430172101122	0.201099528818804	0.501706424516594	-0.55057681929889	0.0893717418617515
Hcfc2	0.420042421850717	0.0143790018165576	0.200029675132142	0.201290786861718	-0.220012746718575	0.215895642462016
Fam63b	-0.491831233514464	0.0143790018165576	-0.227590914025058	0.212526732330626	0.264240319489406	0.205885230168557
5031425E22Rik	-0.606555901580941	0.0144141354474066	-0.489056854709156	0.0451935523190691	0.117499046871785	0.670458480426842
Ptpn2	0.638757225470098	0.0144501353375705	0.412993995969492	0.091002519613928	-0.225763229500606	0.403684920279711
Rbks	0.575403059443234	0.0144612330315478	0.048174206528846	0.856052772126427	-0.527228852914388	0.0438859564150009
Tmem17	0.824791810032208	0.0144612330315478	0.657730881637917	0.0533146980827185	-0.16706092839429	0.625819075064777
Smap1	0.51937155641629	0.0144895141975748	0.455153134595719	0.0302813291195241	-0.0642184218205704	0.792609256640288
Zfp953	-1.02161689702883	0.0144908294352715	-0.964035889797853	0.030125068714348	0.0575810072309765	0.917056813801934
Kctd9	-0.332144991553969	0.0144908294352715	0.0346009738435213	0.803170617679327	0.366745965397491	0.022791245891775
B230354K17Rik	-0.352090144917664	0.0144946475596545	-0.244141122064032	0.0733928357757927	0.107949022853633	0.479302161308325
Zfp14	0.669875271514099	0.014510021089861	0.552817310937861	0.046269926641461	-0.117057960576238	0.683954172183562
Pcdh9	-0.685634200244781	0.0145278345414086	-0.571578667750348	0.0385095926212935	0.114055532494433	0.719005274256711
Zfpl1	0.526933147000192	0.0145456966649135	-0.0861528759473153	0.69112006266747	-0.613086022947507	0.0186116555613397
Ryr2	0.842364053410231	0.0145942312937544	0.428871947004746	0.184760305418257	-0.413492106405485	0.239474539551881
1700029J07Rik	0.602010345752763	0.0146091826942124	0.479194328510072	0.0522530585318192	-0.122816017242691	0.636081713350351
Dynlt1a	-0.649134104755112	0.0146115892793373	-0.250773791662516	0.299920501766105	0.398360313092597	0.154267426772984
Reep3	-0.482155306291589	0.0146115892793373	0.0606185137134102	0.756251918628263	0.542773820004999	0.0212461649902445
Twistnb	0.603247495725409	0.0146115892793373	0.337073747308265	0.138414651762807	-0.266173748417144	0.29678478165644
Slc9a5	-0.385702296977605	0.0146115892793373	-0.287787229587929	0.0578834649915383	0.0979150673896762	0.563522275465864
Atp6v1e1	-0.402882871826178	0.0146115892793373	0.0839171363318396	0.590487214256029	0.486800008158017	0.0158899538314961
Abce1	0.527031010076308	0.0146140635346201	0.479588422623398	0.0258952826553792	-0.0474425874529097	0.85138301601426
Tpm1	-0.416329904936125	0.0146140635346201	-0.0636665754573174	0.702861080804331	0.352663329478808	0.0604302607975819
Dnajb1	-0.458220425400945	0.0146140635346201	-0.295599323466391	0.0914749369210656	0.162621101934554	0.406952944955893
Pde3a	-0.663224860746759	0.0146140635346201	-0.545385003277755	0.0393838509270578	0.117839857469004	0.695249737599013
Pou3f4	-0.703380121949303	0.0146526464791908	-0.209571739482406	0.42743695390334	0.493808382466897	0.108469305336348
Thap2	0.511136515362857	0.0146588818581585	0.539763421349883	0.0135352151077231	0.0286269059870259	0.91104871595958
Cep55	-0.502693198915269	0.0146603236641031	-0.546449909197519	0.0119860801034417	-0.0437567102822499	0.857991685955761
AI414108	-0.586713079664597	0.0146933245541336	-0.399244695156057	0.079935778459035	0.18746838450854	0.462852881506795
Pcdhb9	-1.37046622900776	0.0148081764987027	-1.43037427099703	0.028660737709049	-0.0599080419892611	0.943205976681874
Itm2a	-1.47035819495898	0.0148092307881618	-1.47727476935231	0.0249933274644771	-0.00691657439332495	0.993605120850981
Tmem145	-0.48108372504935	0.0148092307881618	-0.453463164708206	0.0252531757490843	0.0276205603411436	0.91104871595958
Tpp1	-0.523216187864313	0.0148332316223423	0.593473310779114	0.00952032247263938	1.11668949864343	0.00118566154863992
Cldn15	1.19771310437219	0.0148341094309118	1.18143935588766	0.0238411434792947	-0.0162737484845308	0.975297547808241
Rb1	0.543152531302144	0.0148647773027991	0.331002593768373	0.109662507937753	-0.212149937533771	0.358289232279604
Far1	0.432852731062787	0.0148709763562436	-0.0268332965215959	0.887282858626632	-0.459686027584383	0.0273367237900579
Nt5dc1	0.437159910947503	0.0149237900073192	-0.0417877982156241	0.826761748420624	-0.478947709163127	0.02419680405201
Actr3	0.368734426287643	0.0149237900073192	0.352736177744211	0.0209976048999644	-0.0159982485434325	0.931646876886412
A230056P14Rik	0.704541951440077	0.0149237900073192	0.402812212649707	0.150965642231672	-0.30172973879037	0.298596662178728
Ccnd2	-0.580582328929755	0.0149865255450118	-0.991643101286245	0.00117684010119417	-0.411060772356491	0.109842463716591
Rab3d	-0.704693712414034	0.0149865255450118	-0.782969819922593	0.0113208381387608	-0.0782761075085594	0.818398839055987
Mob3c	0.72645161751635	0.0150079096971336	0.955522660163914	0.00488411393619852	0.229071042647564	0.442999169769428
Skiv2l	-0.343710189374004	0.0150118864901627	-0.266964832830369	0.0504469985200669	0.0767453565436349	0.618169247027533
Pfn1	-0.475225732040845	0.0150118864901627	0.0603713334810841	0.755324367135916	0.535597065521929	0.0216206675623242
Iars2	-0.316720801103768	0.0150118864901627	-0.0856173555287774	0.479720542672866	0.231103445574991	0.0976633951001091
S100a4	-1.05773408836967	0.0150504592337371	-0.253434883147514	0.540142120656333	0.804299205222159	0.0894361521613997
Fam161a	-0.632641923043269	0.0150504592337371	-1.17596920182568	0.00112015586349049	-0.543327278782407	0.0766080637173366
Elac2	0.404260172111193	0.015082238553789	0.124403105659499	0.422231123182513	-0.279857066451694	0.113063182469903
Mrps25	-0.446708242594867	0.015082238553789	-0.109404407980656	0.526819696672194	0.337303834614211	0.0887192025393651
Camkk2	-0.458872925594073	0.015082238553789	-0.345999170211948	0.0583545481903633	0.112873755382125	0.581113220725628
Cntn2	-1.75830613651902	0.0150944981249209	-0.873281591414855	0.199171386483989	0.885024545104165	0.288879918258166
Abcd2	-0.494700487787828	0.0150944981249209	-0.8419196943121	0.00154704184075209	-0.347219206524272	0.124257484103972
Lasp1	-0.396851604941943	0.0151021947877117	-0.679404230635959	0.00109774552586743	-0.282552625694015	0.106575331686925
Stk11	-0.348166769763319	0.0151021947877117	-0.175487638781421	0.180117741768032	0.172679130981899	0.245495944916484
Pitpnm2	-0.405058109101989	0.0151067519549759	-0.356998221224089	0.0305586689975989	0.0480598878778999	0.804074330843589
Tspan3	-0.446551297649203	0.0151344771171796	-0.293413055459669	0.0884980940443116	0.153138242189534	0.428742827416367
Itgb5	-0.510660189118036	0.0151344771171796	-0.0092911393190201	0.966284042012728	0.501369049799016	0.037560402689986
Ccdc85c	-0.571030495659413	0.0151383845424311	-0.318510241705381	0.148701209945908	0.252520253954033	0.307356221511215
Alkbh2	0.555272843472696	0.0151383845424311	0.125732987325483	0.573315204055856	-0.429539856147213	0.0810992646153462
Pgm3	0.555548513141065	0.0151563019345434	0.205308849963181	0.3390050188457	-0.350239663177884	0.142064743934067
Gm10785	1.25910848755448	0.0151828423212742	0.102756223398118	0.87874009976992	-1.15635226415636	0.0422727141471639
Atp5h	-0.467331415694791	0.0151947356734908	-0.115741395718245	0.519875891764675	0.351590019976545	0.0898073959909872
Epb4.1l4aos	0.851331949188285	0.0151980238206103	0.180434612128164	0.615886472225869	-0.670897337060122	0.0730552915072475
Fbxl4	0.407303517746155	0.0151986761964414	0.143432287246741	0.355411699542032	-0.263871230499414	0.135195250372889
Nub1	0.389256646634805	0.0152067972492527	0.191977795701977	0.190990055349624	-0.197278850932828	0.235924643807774
Orai3	-0.630113367123135	0.0152206359195713	-0.437148027967644	0.078934482606474	0.192965339155492	0.488636655932588
Nr4a2	0.90389577554886	0.0152223309254861	-0.0792246333534986	0.840966069236573	-0.983120408902359	0.0259455246978268
Tmem57	0.513145130968696	0.0152449740740096	0.541829111492267	0.0139159859906785	0.0286839805235706	0.91213298600723
Ttll9	0.920473580498485	0.0152449740740096	0.168497486975973	0.689730288385913	-0.751976093522513	0.0609161565188411
Bcorl1	-0.629914746429587	0.0152661605432014	-0.158294065539644	0.519875891764675	0.471620680889943	0.0937220229756278
Gm20554	-0.482574474442049	0.0152677724902845	-0.140104693848219	0.447254428784299	0.34246978059383	0.108352805028243
Tshz1	-0.450261881766199	0.0152757329052612	0.102657619730235	0.557014737824508	0.552919501496434	0.0156068631173323
Gm10509	0.843361114636081	0.0152948335425256	0.12021163756957	0.737919812896224	-0.72314947706651	0.0592408604778183
Tmem161b	0.356773179020384	0.0153133048610406	0.111501875702264	0.414955558338078	-0.24527130331812	0.116825552163385
Isca1	-0.45938056947627	0.0153133048610406	-0.368791532471364	0.0449165976199129	0.090589037004906	0.664184607226894
Hk2	-0.71936915942982	0.0153457500309692	-1.10501600321251	0.00227011060373514	-0.385646843782688	0.221154954518404
Ddx11	-0.338247410532408	0.0153593281813576	-0.436820429714998	0.00550749841934985	-0.0985730191825901	0.512552552998696
Ssr3	0.365584702379193	0.015360160861002	0.26369400717186	0.0656269337945552	-0.101890695207333	0.528115820673021
Dpp6	0.57740259144233	0.0154154370980348	-0.872717977355758	0.0052515800766259	-1.45012056879809	0.000780754791370948
Nmi	1.40650598345359	0.0154285914570014	2.1113969572045	0.00221525326177981	0.704890973750905	0.129391515782714
Pgpep1	-0.462568543016118	0.0154289743480667	-0.198827216750939	0.2576618730385	0.263741326265179	0.189157444409305
D130017N08Rik	-0.540467966674657	0.0154295262338687	0.286256356502746	0.163385328725536	0.826724323177403	0.00612949085965762
Acat1	-0.417545025874888	0.0154524932479961	-0.321127385718397	0.0532738547401405	0.0964176401564907	0.607370495099815
Wbp1	-0.626390040192611	0.0154673263642917	-1.01993439930354	0.00161136041075581	-0.393544359110925	0.154213926441318
Rsad2	0.787995818076525	0.0155136336370771	1.06254708388296	0.00524257287586146	0.274551265806437	0.345049768448429
Npl	-0.655389585492616	0.0155427415437858	-0.535877367878068	0.0500265798183349	0.119512217614549	0.701950328348765
Phf21b	-0.382305262623457	0.0155436381818257	-0.157393703344962	0.275489870910775	0.224911559278495	0.174962123624374
Gtf2e2	-0.350533006796047	0.01558634387327	-0.621266052190984	0.000960084620907785	-0.270733045394937	0.085874433706321
Pde6g	1.49819151882882	0.0155897990307477	0.571467895043469	0.40017433249672	-0.926723623785348	0.114796206846351
Mtif3	0.545240219718542	0.0156122106494889	0.313269455586329	0.13878406972563	-0.231970764132213	0.319299369619897
Mpp3	-0.611291467322533	0.0156325989441807	-0.640889114726208	0.0155678384828448	-0.0295976474036758	0.92523220263816
Vezt	-0.292977778698484	0.0156378296174112	0.252087848843319	0.0347731069794591	0.545065627541803	0.00277647562377904
Adam15	-0.500736370726281	0.0156457820049022	-0.173831409526168	0.359136902294548	0.326904961200112	0.136592360554961
D17Wsu92e	-0.33317186674504	0.0156490170112136	-0.190348926712982	0.134529344227313	0.142822940032058	0.31992870019708
Gpcpd1	0.345619758388132	0.0156490170112136	-0.574073689046198	0.00146764487875749	-0.91969344743433	0.000378650415211681
Mfge8	-0.557513652149452	0.0157237329936519	-0.209053029020206	0.324034274171182	0.348460623129246	0.153523972500655
Sesn3	-0.624411208867287	0.0157237329936519	-0.409772992754631	0.0900399210206576	0.214638216112656	0.430379779077918
Llph	0.56722122909381	0.0157237329936519	0.701643262630307	0.00696664118069935	0.134422033536497	0.592204532130539
Samd10	-0.668071116555193	0.0157309829187775	-0.7017116059851	0.0165342166504261	-0.0336404894299068	0.923870285903524
Lca5l	1.74135282657438	0.015753863027402	-0.4624608307136	0.67395235973524	-2.20381365728798	0.0158656157983475
Cfap53	2.45986105745506	0.015753863027402	0.100881957564205	0.951801392408551	-2.35897909989086	0.0350585904311119
Ak7	1.9903145028531	0.015753863027402	1.99733208761601	0.0266337306028831	0.00701758476290612	0.991536766914915
Slc25a53	-0.471345206759799	0.0157797318352494	-0.589620713154133	0.00742235141670502	-0.118275506394334	0.582587042741766
Prdx1	-0.759140276651427	0.0157983759084044	-0.699069669204844	0.0263972941217729	0.0600706074465837	0.872725300222914
Ccdc50	-0.371398578512309	0.0158120160869449	-0.26990233692307	0.0656269337945552	0.101496241589239	0.539060165771166
Rab36	0.399437243406053	0.0158348838648367	0.224461523082842	0.148587034384681	-0.174975720323211	0.307356221511215
Cyp2s1	-1.47339341351131	0.0158348838648367	-1.76436547220051	0.0210121402410972	-0.290972058689197	0.747537214254083
Fhl4	0.593423640424063	0.0158354445339087	0.282231451496383	0.230404250520212	-0.31119218892768	0.215895642462016
Krcc1	1.03125989552447	0.0158600263580716	1.05900726130592	0.0164939630303083	0.0277473657814466	0.958153446931427
Lztfl1	0.410743440650682	0.0159306890712123	0.0619539267038095	0.716121790393013	-0.348789513946873	0.0634146236033491
Mrps35	0.422438952434791	0.0159406787610535	0.320258390849292	0.0585921270071701	-0.102180561585499	0.58873417795017
Kank3	-0.919861142119861	0.0159465373219301	-1.46029049112926	0.00434986790091801	-0.540429349009396	0.248921635284548
Dopey2	-0.462307635669709	0.0159794525708274	-0.511110708573232	0.0123188272524384	-0.048803072903523	0.831268950134818
Rab39	-0.676228834469258	0.0159972516435907	-0.630301270549157	0.032524624017838	0.0459275639201008	0.899717438023574
Phf14	0.618625798630305	0.0159972516435907	0.576986850392586	0.0256245086791365	-0.041638948237719	0.894403757452414
Birc5	-0.454245892721817	0.0160094028350021	-0.403307953366246	0.0314238342289544	0.0509379393555704	0.81829377483957
Stard4	-0.630772554152574	0.0160233818950178	-0.566326308229561	0.0295746874117239	0.0644462459230137	0.834459666381478
Wdr12	0.328963057587584	0.0160324475529981	0.400378726270752	0.00749456109232471	0.0714156686831688	0.633190168039478
Gata4	0.541062526909082	0.0160378663802453	0.318746300057282	0.13854915150274	-0.222316226851799	0.333821925819604
Wdr78	0.600422084487541	0.0160688185041341	0.120780885045219	0.622884363397014	-0.479641199442323	0.0777236035414737
Ttc37	0.378349668906862	0.0160990498137981	0.173581661034981	0.228104126574274	-0.204768007871882	0.212678663236198
Fam53c	-0.484329511334886	0.0160990498137981	-0.493789690087603	0.0174244869069451	-0.00946017875271665	0.970893304168973
Agpat3	-0.394523446661639	0.0160990498137981	0.0190266483600812	0.91369686635781	0.413550095021721	0.0311497773580594
