genes	logFC_TgvDMSO_6h_PCCL3	FDR_TgvDMSO_6h_PCCL3	logFC_TgvDMSO_24h_PCCL3	FDR_TgvDMSO_24h_PCCL3	logFC_Tg_24hv6h_PCCL3	FDR_Tg_24hv6h_PCCL3
Ddx23	0.198416363085113	0.538542108328027	0.269295248839802	0.492734171382643	0.0708788857546898	0.860732884894246
Dock8	0.221012702692613	0.538542108328027	0.204682443274826	0.659768439812708	-0.0163302594177868	0.975165111716124
Lrp6	0.170261413625462	0.538542108328027	0.00411832439449655	0.99200791306304	-0.166143089230966	0.599842211168722
Exosc7	-0.208322896350562	0.538786687725898	-0.0792278043259886	0.875930605549956	0.129095092024574	0.749075828517552
Inpp5d	-0.147522479821093	0.538786687725898	0.119485960026512	0.70717777656873	0.267008439847605	0.315768665616397
Chmp4c	-0.246941234261667	0.538786687725898	-0.0532555892305153	0.932103185800803	0.193685645031152	0.68143948882001
Engase	0.376163965288012	0.539225338411932	0.316906958179005	0.693926292362997	-0.0592570071090072	0.945511137881429
Tanc2	0.194601271826937	0.540054132643874	0.544289554866168	0.136616211683387	0.349688283039231	0.32003858724821
Zfp819	-0.475176392204425	0.540054132643874	0.526380173074194	0.524484174805736	1.00155656527862	0.220638595744666
Rufy2	0.831486490929155	0.540059770154779	0.522352267383279	0.783486384560996	-0.309134223545875	0.845818985610019
Tipin	0.299049284470333	0.540506160642542	-0.484813890926788	0.407084682178835	-0.783863175397121	0.156854306995244
Atl3	0.160400869817168	0.540506882513463	0.355086009897889	0.237827744519258	0.194685140080721	0.50705541310779
Pde10a	0.679520011411111	0.540547658110826	1.14762716748511	0.369442159508642	0.468107156074	0.713147040184916
Ndufs6	-0.51788553491401	0.54059765712837	-0.123821151635676	0.923536738110516	0.394064383278334	0.693577090743906
Arrb1	0.186707581090818	0.54059765712837	0.706136045851469	0.0491441073162658	0.519428464760651	0.128900782641265
Cahm	0.67031115396244	0.54069797487469	-0.185144593432498	0.922040009311714	-0.855455747394938	0.494942615540411
Kctd15	-0.301917306280045	0.54071621246543	-0.265599168815708	0.680043009446434	0.0363181374643378	0.959812557735265
Vps39	-0.169450909536368	0.540737526143722	0.52903998858864	0.0964346286385751	0.698490898125007	0.0406022515010333
Glrx2	-0.194313663828399	0.540749898085611	0.167928571757525	0.684610783448983	0.362242235585924	0.303193061740895
Echs1	-0.70782764499204	0.541118147729695	0.617201014044053	0.59492028254165	1.32502865903609	0.260833232896624
Zfp867	-0.230916232313401	0.541118147729695	-0.902810018956067	0.0468127257248978	-0.671893786642666	0.125502948357071
Krtcap2	-0.276660072148747	0.542557085730988	0.501080583072291	0.341420914343619	0.777740655221038	0.128947198736052
Tmx4	0.151362441048022	0.542557085730988	0.159222584022317	0.61170995265607	0.00786014297429577	0.981031226843469
Rpl41	-0.374082337078262	0.542592571599243	0.255674869442981	0.760452490301081	0.629757206521243	0.3545265198846
Hnrnpf	0.142831396478814	0.542639971282846	-0.130197892352282	0.669876152543712	-0.273029288831097	0.293152130107555
Grwd1	-0.213546417172431	0.542806975809188	-0.0508571302086325	0.925676559581281	0.162689286963799	0.693203337397916
RGD1562963	-0.379003246786386	0.542806975809188	0.246854222398705	0.74732146529145	0.625857469185091	0.352013789352618
Grsf1	0.154876984950393	0.542806975809188	-0.0432003226874421	0.914307077785918	-0.198077307637835	0.485756718885289
Ppp2r1a	-0.230329970463615	0.542953309791366	-0.272017811226652	0.563295221426231	-0.0416878407630378	0.936026598615173
Coq6	-0.345234703095707	0.543033818069633	0.00680155519215354	0.994105497078922	0.35203625828786	0.584918343230996
Rpusd4	-0.234317089919901	0.543122912635066	-0.0837213675487092	0.886691712581001	0.150595722371192	0.742475518291776
Kpna6	0.143297121581707	0.543122912635066	0.351020479016405	0.193539778367514	0.207723357434698	0.425740215136558
Tgfbrap1	-0.172119628979422	0.543122912635066	-0.132237537935345	0.728223051723602	0.0398820910440768	0.914896399199959
Prep	0.147482781412946	0.543122912635066	0.035671996106933	0.925325252391256	-0.111810785306013	0.695103126736177
Alg1	-0.327623866381567	0.543512671401891	0.22189881917739	0.759747604038314	0.549522685558957	0.354742423162901
Spata6	0.234072224349138	0.543732597137907	0.320574613344394	0.491876139651886	0.0865023889952556	0.85805625948494
Trpv1	-0.406895154935057	0.543732597137907	0.556999164830257	0.421678781489865	0.963894319765314	0.171943114067882
RGD1310769	-0.174427023203957	0.543764309224563	0.223778437811337	0.523118930347817	0.398205461015294	0.210527309212458
Hdhd2	-0.234386684713945	0.543764309224563	0.171329593562319	0.741894021333915	0.405716278276263	0.342817000185623
Aplf	0.174199700761392	0.543764309224563	0.205366117885336	0.562780239502023	0.0311664171239438	0.9371141779083
Tsr2	-0.263407386205409	0.543929121790187	-0.0305172686929966	0.964100714977466	0.232890117512412	0.642660365432355
Aifm3	0.351772499506918	0.543929121790187	0.484410056407768	0.481517827222354	0.13263755690085	0.850377968985725
Mir3102	-0.202217766540655	0.544357285265427	-0.504746638501693	0.189121607103763	-0.302528871961037	0.422472828939437
Tm9sf4	0.160988867798604	0.544388962972089	0.2534979000739	0.423953319535826	0.0925090322752958	0.77101281865081
Sgsm2	0.135677622046004	0.544439157643081	0.138367740478392	0.626143699132044	0.0026901184323877	0.993587189398312
Pdlim1	-0.132322893698695	0.544695224491971	-0.273875637166141	0.276826363304191	-0.141552743467445	0.568451559525193
Raf1	-0.140424349023734	0.544712611974692	-0.00260512504631502	0.994257441765217	0.137819223977419	0.603222079059603
Osbpl2	-0.129030218120392	0.544874050911449	0.0328659108955497	0.922040009311714	0.161896129015942	0.497654709061569
Cpne1	0.632533098012132	0.545180037617669	0.0892006560116775	0.958043875232608	-0.543332442000454	0.650501899682161
Sgcg	0.545759690525696	0.545458823361983	1.38524390294983	0.169245225249879	0.839484212424132	0.377558473236004
Tmem208	-0.316769442939575	0.545809892249679	0.148571759307135	0.845200505271639	0.465341202246709	0.421893024705912
Rfx1	0.308579312634409	0.545902784568652	-0.481414930638888	0.434995839589947	-0.789994243273297	0.170028875809053
Ndrg2	-0.151843928417017	0.545973449665982	0.571451403432712	0.0537215002496277	0.723295331849729	0.0255139831562466
Atp5g1	-0.416692897902355	0.545973449665982	0.196588981765374	0.845200505271639	0.613281879667729	0.422394905388167
Capg	-0.262109907406295	0.545973449665982	-0.45479848261684	0.372889098385326	-0.192688575210545	0.707875394366277
Eef1e1	0.182869182709145	0.546325324922678	0.441259156971639	0.203702550263992	0.258389974262494	0.441873896476656
Dvl1	0.226812340067352	0.546629382273312	-0.201359243803001	0.682806821310154	-0.428171583870353	0.304942034095183
Tsc1	0.170521960803595	0.546772665268336	0.00152731019580518	0.997321237770627	-0.16899465060779	0.6012544019021
Psma2	-0.159445532146866	0.546824819818953	-0.00279501565020209	0.994381918986061	0.156650516496664	0.604353008944816
Vps54	0.156036944905063	0.54711298438941	0.166623332884206	0.610160241172099	0.010586387979143	0.976976493902399
Tyw5	0.193463336746192	0.54711298438941	-0.165185943192615	0.69777404706247	-0.358649279938807	0.315942439426982
Sec31b	-0.480612499853328	0.54711298438941	-1.21109823380854	0.21680664330792	-0.730485733955217	0.483628874705461
Lsm14a	0.126758620935507	0.54711298438941	-0.258250749798923	0.28904789188886	-0.38500937073443	0.109846957448884
Sdha	-0.131531980678227	0.54711298438941	-0.0455290634298116	0.892163590366208	0.0860029172484155	0.740398198987488
Ehmt2	-0.228780302562243	0.547251452498371	-0.491433112985235	0.26293731280719	-0.262652810422992	0.541231098917262
Tnik	-0.232772449774488	0.547251452498371	0.566737626860457	0.200705694956929	0.799510076634945	0.0773531285984188
Sft2d3	-0.341094129407521	0.548171750105211	0.203474167328175	0.781909089911303	0.544568296735696	0.378640234541418
Slc25a33	0.428124005051774	0.548171750105211	0.355072527813202	0.70701556876613	-0.073051477238572	0.940934001127327
Cpsf7	0.179939697473919	0.548171750105211	-0.308840931182788	0.38298893273713	-0.488780628656707	0.147717930280617
Sms	-0.13580484154273	0.548171750105211	0.192510659129732	0.481517827222354	0.328315500672462	0.191749660601184
Tbc1d10a	0.212333849850468	0.548171750105211	0.107994296813767	0.832519603766458	-0.104339553036701	0.807766759546363
Psme2	-0.258755281366429	0.548171750105211	0.11371158507845	0.858770750005226	0.372466866444878	0.436893948681377
Nab2	-0.221638687856508	0.548171750105211	-0.564579805264654	0.184293937467052	-0.342941117408146	0.403519309543291
Fbxw17	-0.268251359478486	0.548337996728215	0.304167838891366	0.573839794027278	0.572419198369852	0.243444466798754
Ctnnbl1	0.19803816182495	0.548465700948146	0.256233678780577	0.527566114363573	0.0581955169556264	0.892427898407364
Ung	-0.344229189509454	0.54848069895553	-0.793669613343249	0.232694964273803	-0.449440423833795	0.488158838767869
Brap	0.138976514254946	0.548520587846804	0.0817887567626844	0.802259822066776	-0.0571877574922616	0.842385103399305
Dnal4	-0.223657477159287	0.548520587846804	-0.313835599548859	0.488964648245275	-0.0901781223895723	0.846950552077486
Pdcd2l	0.38761702268322	0.548520587846804	0.660432209076273	0.380514010420178	0.272815186393054	0.716897184207798
Flot1	0.150855106788531	0.548520587846804	0.112810480563775	0.740610893481117	-0.0380446262247563	0.908552176790073
Cand1	0.125633314949109	0.548691104079838	-0.0756903412787795	0.796668306977508	-0.201323656227889	0.384373976785255
Herpud2	0.137220074400536	0.548691104079838	0.613117934477569	0.0279130632606681	0.475897860077033	0.074850732416992
Dnaja3	-0.139900321948249	0.54888708435532	0.418779378949102	0.118941597410376	0.558679700897351	0.0483761375441232
Qtrt2	0.279635130042589	0.54888708435532	0.0798550035383325	0.913608310748423	-0.199780126504256	0.71829523280968
Wars2	-0.286520955503129	0.549359055881668	-0.125766618562663	0.858654145740969	0.160754336940466	0.781135109564371
Klhdc1	0.38690930109258	0.550105206615317	0.356767513895542	0.6672021375988	-0.0301417871970372	0.973930482655512
Fam35a	-0.210715775681108	0.550321156139918	0.193096985795541	0.67246510244844	0.403812761476649	0.301645862052191
Rmnd1	-0.201142540450704	0.550321156139918	0.0825604533310841	0.869605529450801	0.283702993781788	0.448434172165425
Klc3	0.597664412078468	0.550985520309164	0.928333203953949	0.401190101821105	0.33066879187548	0.755425521375507
Timm44	-0.195285769567582	0.551014298475108	-0.0812896345566689	0.86902378168055	0.113996135010913	0.771752354365917
Fahd1	-0.209251053005964	0.551290237025035	0.263805331758447	0.537462258726393	0.473056384764411	0.223585755327655
Klf15	0.454262649530154	0.551298120588341	1.0537065064759	0.215700695840844	0.599443856945746	0.46074494787355
Atf5	0.25659973738543	0.551345327940333	0.241799700854236	0.666707551857788	-0.0148000365311943	0.979495824689856
Kcnj2	0.156948007325316	0.552028245624187	0.207288260523859	0.521736540234173	0.0503402531985432	0.881421263090281
Zfp110	0.203046732266046	0.552058752387034	0.0953633956801312	0.849650985667582	-0.107683336585914	0.79451068128367
Lsm2	-0.262381059763623	0.552449896536086	-0.970289284490655	0.0640360061579951	-0.707908224727032	0.160492122410355
Chmp3	0.270246343182413	0.552623259274043	0.354150574756548	0.526477277683335	0.0839042315741358	0.886026159703416
Magea11	-0.503884861984827	0.552793570393453	-0.456407831783436	0.66834864958332	0.0474770302013908	0.971407537674791
Timp3	-0.27356172754838	0.553168686037507	-1.16894297533184	0.03691100541293	-0.895381247783456	0.094633803542378
Mgat4b	0.248334925745444	0.553207929447723	0.280967425249936	0.591217291838883	0.0326324995044921	0.957503946381409
Cdc42ep5	-0.301070912761395	0.553669718413379	-0.0587655419236864	0.939872281125479	0.242305370837708	0.684609242772741
Ccdc93	0.170709591466748	0.553669718413379	0.442300304875023	0.179808837912218	0.271590713408275	0.392911911124621
Rnf185	0.25701242299707	0.553669718413379	0.608571026241323	0.222390828871293	0.351558603244253	0.466597346078115
Dpf2	0.128368281781502	0.553669718413379	-0.0900310289195364	0.761546068028643	-0.218399310701038	0.361985638486336
Wdr60	0.324038156113983	0.553893004734159	0.573048502069298	0.371088914450968	0.249010345955315	0.697811004897507
Lime1	-0.434197197233131	0.553893004734159	-0.587198271171751	0.513307893195564	-0.15300107393862	0.871586515308931
Dctn3	-0.235767201969817	0.553993573016199	0.370542151867199	0.434253698375117	0.606309353837016	0.172801046118215
St7l	0.157978685292024	0.554066877226473	-0.0861133576150893	0.819562724270682	-0.244092042907113	0.409420841177561
Gpd2	-0.268978844301627	0.554066877226473	-0.412295353265151	0.452122066568795	-0.143316508963524	0.794731249463361
Vwa7	0.393931041261939	0.55411149882158	-1.11028018574125	0.216025070908514	-1.50421122700319	0.0887042010325697
Hsd17b13	-0.650867476850584	0.55421398338305	0.870485079261653	0.391205116141107	1.52135255611224	0.165659256203874
Golga5	0.172555177507987	0.55421398338305	0.453607287464216	0.175111338498065	0.281052109956229	0.382222462100799
Slc6a6	0.142496140871504	0.55421398338305	0.401458773071711	0.146804529807587	0.258962632200207	0.331955437577523
Cinp	0.162408730963435	0.554215899379606	0.425743424002049	0.176334909543283	0.263334693038614	0.384135088123687
Tmub1	-0.208029971625616	0.554275974015004	0.356658357986172	0.385552524318608	0.564688329611788	0.151639484061709
Zfp949	-0.154559645174556	0.554275974015004	-0.239056310693231	0.447957278763229	-0.0844966655186749	0.789314485463521
B4gat1	-0.888179598417866	0.554275974015004	0.524224223033766	0.74732146529145	1.41240382145163	0.365615427193035
Slc15a4	0.249642105373024	0.55508093342657	0.0793206949428662	0.903309195878154	-0.170321410430158	0.734402995269288
LOC691000	-0.53347568374631	0.55508093342657	-0.104442083457783	0.935273709338104	0.429033600288527	0.691155614094437
RT1-CE15	0.234955225891239	0.555772309664948	0.372746982067143	0.42569077788366	0.137791756175904	0.768940082152699
Duoxa1	-0.32123452912658	0.555812777313682	-0.0887940633140983	0.91624351178977	0.232440465812482	0.719931753591703
Dym	-0.154749571615365	0.556008585041214	0.414885871009273	0.167446597450068	0.569635442624638	0.0670193680552529
Spred2	-0.235289066057723	0.556013930430129	0.189829169542752	0.720805027582557	0.425118235600475	0.336389495778625
Osm	-0.418747260942928	0.556034267587184	0.240202269559849	0.784521105457228	0.658949530502777	0.386558494157327
Rbm48	-0.171655285314622	0.5563748180964	-0.523348703044486	0.121068414431899	-0.351693417729864	0.28398477670373
Fau	-0.296852238508904	0.556399366791575	0.287430671670237	0.659726513003384	0.584282910179141	0.297328832914439
Btbd1	0.175062863943961	0.556477210430231	0.0664107377351124	0.884014423305176	-0.108652126208849	0.760147608611549
Ascc2	0.181330388649885	0.556522466712056	0.518764802408595	0.142046110331844	0.33743441375871	0.322262710394283
Klhl9	0.128651694490353	0.557121996271188	-0.528480786320538	0.0428159209161315	-0.657132480810891	0.0220530374010112
Cox6c	-0.345301281492202	0.557121996271188	-0.333669887541774	0.661622531578713	0.0116313939504279	0.988449790009174
Paqr4	-0.433732360592411	0.557154557734607	0.392717228743402	0.678323445848333	0.826449589335813	0.312380308411682
Gmeb1	0.186836196818371	0.557532773552662	-0.448312762793906	0.22613916067918	-0.635148959612277	0.0892830752523194
Letm1	0.178899331419787	0.55755079081128	0.450464468325041	0.198530408389619	0.271565136905255	0.420220092381813
Klf1	-0.635445730949868	0.557996321381734	0.148688936872253	0.922040009311714	0.784134667822121	0.510541656687003
Pard3b	0.317343697015706	0.5583821340153	0.278519002485396	0.696860054761893	-0.0388246945303098	0.960747289290879
Tom1l1	-0.203981422485634	0.558429741110852	0.102212756729346	0.839354622757732	0.306194179214979	0.428536037386658
Ezh2	-0.383289467023713	0.558429741110852	-1.36867112213929	0.0775728107023425	-0.985381655115574	0.185082433734295
Ercc1	0.185862576914439	0.558429741110852	0.234226050919846	0.548794834093299	0.0483634740054078	0.90781570662437
Ccdc92	0.246528215295264	0.558525682189501	0.212095620902325	0.703234652912565	-0.0344325943929384	0.954934009190902
Cidec	0.528802526022975	0.558781697965061	0.293391100384036	0.818684863852704	-0.235411425638939	0.82518244197723
Giot1	0.285350746854333	0.558781697965061	0.642974548712383	0.245491914218931	0.35762380185805	0.507995497343093
Rnasek	-0.278630842233703	0.55884923248011	0.733344275797839	0.179229906929169	1.01197511803154	0.0721002216451363
Myo9b	0.143434263416904	0.559120033721486	-0.0370440789580645	0.923776133082908	-0.180478342374969	0.512152618145845
Anpep	-0.800985430987513	0.559120033721486	0.0317083503531758	0.986852687182348	0.832693781340688	0.593065327946625
Foxm1	-0.400798849518337	0.559145869131015	-2.60613856301831	0.00813654878043781	-2.20533971349997	0.0214532975194765
Rpl7	-0.214643524984412	0.559337466213185	0.0193902175461485	0.974881201975125	0.23403374253056	0.575595774977999
Slc45a1	0.525065135662512	0.55972104100232	0.102018263343005	0.944490926041572	-0.423046872319507	0.685118100416054
Hps5	-0.124768416268795	0.55979422512837	-0.226037687331829	0.367117177375381	-0.101269271063034	0.687166055985747
Mlana	-0.852255485846994	0.55979422512837	0.0800789616940829	0.966954143751213	0.932334447541077	0.567229435538639
RGD1305014	0.168863794202112	0.559922810999994	-0.122737893524949	0.757027278714645	-0.291601687727061	0.363678384242623
Vdac2	0.174516477954939	0.559922810999994	0.308164878421921	0.383122984548424	0.133648400466983	0.705453246547136
Ints6	0.19495646089242	0.559922810999994	0.15920667137288	0.722131138832778	-0.0357497895195395	0.938537084014182
Tbrg4	0.284630629523815	0.559922810999994	0.0320378302283846	0.966954143751213	-0.252592799295431	0.654063102110042
Ctsk	0.518917469204786	0.559922810999994	-0.313555959423356	0.820478664486227	-0.832473428628142	0.418858566996942
Rp1	1.11209185066352	0.560137004107124	3.07902651438752	0.0670868086084123	1.966934663724	0.175352649172544
Cpne9	0.351683893762415	0.560137004107124	-0.989356214735855	0.193611770968407	-1.34104010849827	0.0802145486965722
Sphk1	0.350560430333865	0.560137004107124	0.922338118357749	0.168499351776578	0.571777688023884	0.368974791059944
Rspo1	-0.405565965223567	0.560302928912484	-0.0400987042671985	0.970185980637853	0.365467260956369	0.652540817719023
Gemin6	-0.184552633513848	0.560673463223237	-0.539345094142006	0.140990907925841	-0.354792460628158	0.320849308756211
Becn1	0.14154141333685	0.560917315572826	0.305912095480322	0.276454421434442	0.164370682143472	0.550082883422991
Ubxn2b	-0.169746110720539	0.560917315572826	-0.018275380581633	0.968683878465124	0.151470730138906	0.653126515533884
Anp32e	-0.25940513814621	0.562460038447758	-0.381783967285984	0.482571457237676	-0.122378829139774	0.822914011695794
Trappc4	-0.271647634438956	0.562668787653369	0.285316431249603	0.628730120610448	0.556964065688559	0.281751659077106
Mirlet7d	-0.619695980191754	0.562984562050774	-0.20347895913407	0.892163590366208	0.416217021057684	0.750414939154375
Taf1b	0.244185362947581	0.563180513135001	-0.248527073749991	0.654858633324667	-0.492712436697572	0.29922782540365
Eif4h	-0.14427440356543	0.563293673550795	-0.397562676231639	0.165338458958188	-0.25328827266621	0.358796573984041
Lysmd1	-0.247815199967692	0.563506557974809	0.0702159315376817	0.916039641304977	0.318031131505374	0.507315759750674
Mrpl4	-0.189608027725511	0.563571242146453	-0.0526909727564374	0.919206091711471	0.136917054969074	0.725232524866126
Mib1	0.17284768814574	0.563756383909448	-0.0051306402223979	0.991443183155346	-0.177978328368137	0.603055529398565
Trnau1ap	0.171894194917653	0.563756383909448	0.581729560932151	0.0899272482352175	0.409835366014498	0.211720175680831
Rps27	-0.570388756413773	0.563787856825408	0.183906502701622	0.903734056900306	0.754295259115395	0.495682642323936
Spop	0.567158523088361	0.564358563990175	-2.3646167647632	0.148704232666967	-2.93177528785156	0.0633730193427037
Hist2h4	0.423169851924397	0.564811296303325	-0.162346450860118	0.891674811517883	-0.585516302784515	0.485006085485461
C1d	-0.205466386970758	0.564811296303325	0.1735857416555	0.712316114515084	0.379052128626258	0.336441868477349
Ankrd40	-0.166088073683621	0.564992148992148	-0.148440801657551	0.696196265660953	0.0176472720260696	0.966924852291258
LOC297756	-0.443791562646091	0.564992148992148	0.280665734317271	0.782218235308336	0.724457296963361	0.387966106502045
Irf2	0.183304393877543	0.564992148992148	0.27138544340678	0.479331194466519	0.0880810495292374	0.81995419551604
Wnt4	0.36816879660063	0.564992148992148	-0.949165712251939	0.204159248728164	-1.31733450885257	0.0836495356339068
Limk2	-0.206063260018168	0.565192529349619	-0.415697688363996	0.317851901085277	-0.209634428345828	0.609719164190593
LOC100365289	0.209279223607199	0.56533316818354	0.0481901824190863	0.932257884356462	-0.161089041188113	0.707251470324436
Kif20a	-0.547232302520867	0.56533316818354	-2.17344448891546	0.0625701865853315	-1.62621218639459	0.143473604405286
Maip1	-0.247836564791293	0.565542845648253	-0.113305203754368	0.858770750005226	0.134531361036924	0.796959811752339
Fam210a	0.187443121368668	0.565542845648253	0.281241355959664	0.476706049249284	0.0937982345909966	0.812752457593748
Trmt2a	-0.145096416021969	0.565542845648253	0.097060188896089	0.781558465725374	0.242156604918058	0.384373976785255
Dgat1	-0.178566675435576	0.565565420346876	0.341496911987294	0.344583296637872	0.520063587422869	0.137122838269207
Snx10	0.148222814621804	0.5656411071765	1.0155204355008	0.00465030569702147	0.867297620879	0.0146811197361915
Arid3b	0.225017107295322	0.565918585454226	0.0961443662960608	0.869785579415689	-0.128872740999262	0.783541616272924
Donson	-0.317962223748552	0.566674107594353	-1.40193459704235	0.0408159381757793	-1.0839723732938	0.10232784361291
Dhcr7	-0.383693963498345	0.567388719358518	0.148033334691964	0.883021382432361	0.531727298190309	0.475460930103899
Gfod2	0.221663897505173	0.56751711334147	0.0709518378023761	0.90509474866303	-0.150712059702796	0.743016266884271
Tsr3	0.261650662799271	0.567527823308252	0.223783722078569	0.712316114515084	-0.0378669407207018	0.954273704958642
Zfp746	0.130287140240201	0.568057253975766	0.0101242005926026	0.977749116989063	-0.120162939647599	0.648207600118412
Mrps18a	-0.176088198686169	0.568057253975766	-0.283856813103168	0.443167351793891	-0.107768614416999	0.77101281865081
Ctsc	0.152432133365492	0.568373738408103	0.922115327588988	0.00912529832651734	0.769683194223496	0.0247810930167061
Tmc7	0.282669262426346	0.568503883045614	-0.258038694004275	0.698105840524771	-0.540707956430621	0.331751271808995
Peli3	-0.320029679523399	0.568529510815119	0.411751899125044	0.522271781492522	0.731781578648443	0.227925411212168
Mms22l	-0.392460641311401	0.568840516164743	-2.10131182951071	0.0199453849607418	-1.70885118819931	0.0492275111707599
Syngap1	-0.155009591117053	0.568840516164743	0.0765499267513513	0.847728083992411	0.231559517868404	0.442999008161796
Miga2	-0.252921441519403	0.568840516164743	-1.16086744954475	0.0328922683705858	-0.907946008025346	0.081779021441756
LOC683897	-0.254809770917388	0.568840516164743	-0.150496680801156	0.810182623527162	0.104313090116231	0.852649333541252
Phgdh	0.148395224928188	0.568851388138985	-0.749743899390769	0.0211498810504371	-0.898139124318957	0.0133486619936031
Ywhah	0.227787058013052	0.568855879348916	0.125044777227944	0.827293432272445	-0.102742280785108	0.835478504379611
Alyref	0.220899601051111	0.568871696865639	-0.54109348097185	0.226328746292266	-0.761993082022961	0.0911676753021719
Pole2	-0.422627207652134	0.569619108531344	-1.75537493965606	0.061007128545617	-1.33274773200392	0.150163915530774
Arvcf	-0.220441978393272	0.569921000388037	-0.662972870377911	0.139084120612856	-0.442530891984639	0.304999275110481
Slc22a17	-0.316008804153383	0.569921000388037	-1.49084625655008	0.0349306843810906	-1.17483745239669	0.0881513775649669
RGD1309079	-0.208282935168256	0.570185175514548	0.387597939164612	0.364451200046493	0.595880874332868	0.147799353951186
Casp3	-0.301313756066283	0.570185175514548	0.666286232095346	0.270157686307622	0.96759998816163	0.110027224478052
Rrm2	-0.568059496837131	0.570301399464749	-3.2234771507368	0.0198562664583217	-2.65541765389967	0.0459190108773135
Pggt1b	0.163628937979472	0.57046473678315	0.0552280887478386	0.900929105341933	-0.108400849231633	0.751567752993673
Eif2ak4	-0.211123471083939	0.570489876235504	0.0134294707099252	0.982009452539314	0.224552941793864	0.59684887322215
Ppox	-0.277118761378815	0.570577127033127	0.572578520396585	0.304367607057673	0.8496972817754	0.123243018131094
Pir	-0.174409147640237	0.570577127033127	0.57812777039336	0.0998021532030719	0.752536918033597	0.044377252646577
Ltbr	-0.260741875567116	0.570577127033127	0.0374111189045117	0.958078528749216	0.298152994471628	0.567142573936818
Ipo9	-0.131605862943657	0.570577127033127	-0.412052745620359	0.123073942679675	-0.280446882676702	0.274810444688378
Fmr1	0.268421191012954	0.570816458217146	0.316139845730442	0.592969317128718	0.0477186547174873	0.942661119911337
Plekha8	-0.147835871968502	0.570816458217146	0.129464581720941	0.707507420515344	0.277300453689443	0.336351596669704
Abcd4	-0.344863827194424	0.571050213167653	0.681010495755453	0.331973772347613	1.02587432294988	0.134907396573568
Polr2b	0.153771065222347	0.571060263794076	0.050058031252646	0.904318770569315	-0.103713033969701	0.74798041767601
Kdm4b	0.192514324226555	0.571060263794076	0.205516970649842	0.635489203769265	0.0130026464232876	0.978196280473953
Tinf2	-0.188849165104959	0.571112800488905	-0.122296627776517	0.792105776966443	0.0665525373284416	0.87517533306863
Ube2k	0.183091608788929	0.571485606422396	-0.0779242475495489	0.872223691402798	-0.261015856338477	0.469639381631766
Hnrnpm	0.251144837180976	0.571558971709391	-0.0462222106895567	0.946426685530998	-0.297367047870533	0.553519918777336
Plekhg1	-0.252052175600439	0.572435099702742	0.567194287831549	0.258535440507578	0.819246463431989	0.106224843716379
Sept6	-0.332863132724574	0.57247935086245	-0.690664221603548	0.314023585523284	-0.357801088878974	0.599473042068763
Hnrnpd	0.209856930322304	0.57247935086245	-0.234292581833022	0.618908410689951	-0.444149512155326	0.280863971083377
Plxna2	-0.334329538773529	0.572530853503308	0.692532063665887	0.275326348013745	1.02686160243942	0.115667303455722
Cuta	-0.266589428510874	0.573144580057098	0.598157886482799	0.269910796956502	0.864747314993674	0.109808812775303
Lrriq3	-0.290307638976269	0.573283399471909	0.669425317488706	0.216025070908514	0.959732956464976	0.0926771553967997
Commd8	-0.170517450033484	0.573638316004196	-0.0459900643175714	0.92290812509444	0.124527385715913	0.729304589807523
Eef1b2	-0.167131033722854	0.573638316004196	0.113437071831364	0.783329715173048	0.280568105554219	0.39237010693454
Wbp11	0.598408245101075	0.573638316004196	0.192289164194464	0.906951997883	-0.406119080906611	0.746614548634738
Impg2	0.528720980633272	0.574322482010379	0.14341258027166	0.923776133082908	-0.385308400361612	0.724360949194207
LOC361635	-0.169083038934398	0.574322482010379	0.280254052422849	0.43655912547708	0.449337091357247	0.180397444021521
Snrnp40	-0.124644064736229	0.574322482010379	-0.216102420270192	0.411678476471203	-0.0914583555339634	0.728662906109622
Jrkl	0.149748776703219	0.574890012491736	0.0151511489184783	0.972791167122132	-0.134597627784741	0.663804607593448
Mfge8	0.218467326838076	0.574890012491736	0.0996660317916822	0.864005371479674	-0.118801295046394	0.801375379050727
Actb	0.20179454738581	0.574893829820796	-0.922941418383433	0.0345097892497116	-1.12473596576924	0.0195475145963013
Ipo4	0.230679543977209	0.574893829820796	0.295651917834251	0.5626580860741	0.0649723738570421	0.903891308873023
Chrac1	-0.257698050180327	0.575234046238792	-0.0337300535719275	0.961848930458074	0.2239679966084	0.676824170191382
Cp	0.209218521707869	0.575234046238792	0.731561379613294	0.0876138390896882	0.522342857905425	0.203995911482648
Bcat2	-0.288175960963582	0.575394058233266	0.379641734905946	0.546580201978604	0.667817695869528	0.240671605471463
Tmem151a	0.692693105744907	0.575394058233266	1.22262780906588	0.351461346052892	0.529934703320972	0.665626648556816
Rxrb	-0.335224832969694	0.57545346646879	-0.202132336700868	0.810287848138966	0.133092496268826	0.859811015558262
Slc30a1	0.139616055833587	0.575668117733072	0.271110595501203	0.351204237945384	0.131494539667617	0.647417249139313
Naa40	-0.175234865419675	0.575877154736464	-0.14850605210322	0.722263167875385	0.0267288133164553	0.953491551930856
Cdc6	-0.508563182212981	0.576109530236397	-3.06021048887147	0.0171696071670643	-2.55164730665849	0.0405781379468022
Smc2	0.465656295003453	0.576228826252563	-1.42044570177983	0.144902569882702	-1.88610199678328	0.0646992200510557
