Geneid	KRS7_37_PCCL3_1_DMSO	KRS7_38_PCCL3_1_Tg6h	KRS7_39_PCCL3_1_Tg24h	KRS7_40_PCCL3_2_DMSO	KRS7_41_PCCL3_2_Tg6h	KRS7_42_PCCL3_2_Tg24h	KRS7_43_PCCL3_3_DMSO	KRS7_44_PCCL3_3_Tg6h	KRS7_45_PCCL3_3_Tg24h	KRS7_46_PTH-C1_1_DMSO	KRS7_47_PTH-C1_1_Tg6h	KRS7_48_PTH-C1_1_Tg24h	KRS7_49_PTH-C1_2_DMSO	KRS7_50_PTH-C1_2_Tg6h	KRS7_51_PTH-C1_2_Tg24h	KRS7_52_PTH-C1_3_DMSO	KRS7_53_PTH-C1_3_Tg6h	KRS7_54_PTH-C1_3_Tg24h
Eif2b4	110.419478237561	114.980585248317	113.74630029738	95.8266534423751	91.1386290639078	117.536381315841	132.251727836967	124.823459408942	119.743672827359	58.1047904782412	101.373092607105	68.1093633342763	68.3127974437718	95.5153083096363	69.2046317606202	58.1598807906768	88.8475241149584	77.1147300550769
Kcnh6	0.122098543042164	0.228243007854175	0.120133392322528	0	0.336681064976314	0.307629259891365	0	0.12183577544877	0	27.3523694961319	104.133244868362	25.5898115354031	30.2910335175103	71.3086254828807	50.6395448340302	51.5467356617124	74.1456259515814	58.8823453660911
Ptf1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crym	0.372258581228551	0.811855070960376	0.366267156592638	0.742155094104404	0.17108095976122	0	1.47451107110308	0	0.108320385505884	0	0	0	0	0	0	0	0	0
Mcfd2	54.1236877822622	145.743982381643	190.230881531825	49.7947680811602	103.26554885817	181.080262085839	78.2611773436174	143.891726884429	183.834946211789	93.038040703398	120.421600289217	175.926091628051	135.370096290178	118.159023641662	164.49376793809	140.662541650697	169.39636903769	202.068689197672
Zdhhc12	2.90327934296142	1.896041017286	3.5981564232409	3.42835788849624	0.821093130908402	1.71148953955257	2.22156177009426	1.46708631873662	3.73661880939377	1.97939539160472	1.3837964278407	2.26138223702795	1.77290014560591	1.59914014609785	2.0678049454373	1.48577254608804	0.94817070057726	1.70138487084419
Mir672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rad51ap1	45.5350854420752	25.4142415132846	7.87932486957284	61.5975776010772	74.0783541472187	10.67495006815	20.7222260317802	15.9819619997057	14.3878962318549	55.7871057599549	66.2118194450755	23.3130531897661	63.717969351745	90.5145068274564	40.8823173430774	78.8765164288796	104.448104740966	43.4213139695682
Vps26b	131.28881433435	76.2709817323978	98.4342983342712	129.257018587627	70.2321785650633	112.385459412351	95.163990909874	64.0514793382343	83.6602319700352	82.6133008426902	66.1253448812053	84.4700011790903	78.7512725751191	94.7140053875755	72.6491575995028	70.1391202962778	74.1911627095345	66.353626785393
Adh5	80.3736544993619	43.7096205801415	72.4831228846517	66.5886315056632	21.1294921369295	34.6731797469267	59.9528812677075	24.4284589408642	67.1860908536919	61.1411829539878	54.9058685546382	78.3640992101877	103.122131700539	68.6862987949972	79.0506972897832	82.7957142115683	67.2957428688165	57.800325649459
Ky	0	0	0	0	0	0	0	0	0	0	0.0228666698863931	0	0	0	0	0	0.0190797425429897	0
Lalba	0.0291568651964075	0.0272519656918783	0	0	0	0	0.0314972558655898	0.0290941168694603	0.0254523310205083	0	0.11485815824903	0	0.0472773372161577	0.0782912363193739	0.026231263815264	0.0394527173255015	0.0239591521113608	0.14311425311799
Myc	18.4285439542594	107.328008918464	126.44920037693	22.7810318193313	90.1095095288515	127.887753290632	77.3741474888527	201.743163282709	169.545873283314	84.2546528386188	361.001007657818	131.979593953143	127.86526094317	248.030527639895	164.468838974244	94.4161754007352	167.082972052978	122.732326391932
Per2	37.2215939924859	65.866409038037	16.3568562944158	34.0694244574205	53.7621426127069	12.0112840236622	44.3689179533423	89.7128591344861	20.3811071285184	21.2914555643067	30.9988749260591	24.921326881613	41.4253451662402	29.458759177972	44.3741039118214	40.1102626142599	35.4076747955008	52.5748159585771
Usf1	148.756921081941	115.604808486564	116.634760564432	118.269120466267	64.878846860773	90.0545741377408	116.668871606228	100.326329848699	115.37817640728	171.096674957483	145.867093309804	152.870902072439	141.65942088731	144.999142735111	131.864247160009	142.30927873069	156.046823694743	119.590063295234
Gda	0	0.072910960842306	0	0	0.161326343634484	0	0	0	0	0	0	0.0636149659872753	0.12648761272744	0.0523658488539672	0.596531152991859	0.422213290676419	0.384607441787635	1.43585023687457
Polr1b	26.594254088938	26.3971971224763	33.1131735779451	29.3027526239439	15.1054459206511	28.66572370755	44.9142687537892	41.5061430072801	43.8475141412832	14.7997298686544	22.557291628253	23.2454310674346	20.4070825605272	21.5739209888561	20.5896546225069	14.191345986372	18.0367255466347	19.5573990705721
Pak2	34.7511132240241	26.2538509529272	32.0658861615354	35.7536764570342	6.62000564205396	13.3073012580229	31.5107192595481	34.9757756813607	25.358423657463	17.6394146828493	14.4816240863196	20.5571512135258	14.3547078156033	20.8704709101764	19.1688869939103	22.8208895728826	15.5357179241777	14.1407828952579
Pabpc1	1541.30038486126	1530.84743604598	1816.39911504437	1780.24834863986	2830.07300340238	3034.13136582486	1641.57281076729	1983.91798327701	1776.90931104252	2852.33512382945	1562.44574647559	3631.9336675665	2987.69650172587	2250.1080551609	3376.374615293	3133.42329717418	1725.82112969032	3221.90615681844
Cox8a	258.731420198536	183.644826541185	185.972724651667	154.947047194275	61.3040105811039	58.4449642882133	255.392230602979	100.791901856634	174.300444224405	88.7111393488121	124.346146439295	121.096489027476	125.151139838244	94.7268564721745	135.85814938283	107.843630613812	100.09952928337	109.330513508132
Clk3	23.3413314834657	28.8389690120479	23.3033878544036	21.0317947540123	22.6110575124014	18.3537465585079	25.4209196357371	33.7188128733421	26.5350102335393	44.5225996737634	79.929455714743	47.0272385588049	54.8851360301588	91.4018005714978	63.7869710947916	59.5547087221877	96.4344740638906	66.9724067311784
Adh7	0.0984447662535527	0	0	0	0	0.124016592779084	0	0	0	2.02325492904459	2.22988001877383	6.10140293705262	57.3857029417932	14.6709398833528	43.1320380531391	88.4497894401537	47.6473270964438	80.8166451405729
Glyatl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gbp2	62.2499071943298	353.516638494138	213.758870081737	53.8610448042015	392.65606777264	320.202470127389	119.90088299315	147.932535882395	192.305248116153	444.309770347412	120.061305512748	481.484767250272	373.722862338927	232.440734462374	470.208685541172	397.548552240069	215.341219812033	509.432393915316
Ctsd	196.764963239775	150.359744155288	269.414780726767	156.594124406924	73.7136088395118	185.771237108313	194.208486533669	150.465309799187	316.208764203354	125.342034251311	67.0237079809183	189.417266953286	136.321103590692	98.3842450580142	155.855091338105	150.384278301571	96.665292711431	125.413851029535
Gzmc	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0198329128549909	0	0.0199885029639169	0	0.0906350647861027
Epha7	6.63166536388496	0.709740472715427	3.48660386256748	6.9638651619474	2.09387512421228	3.76262106630886	2.89840497761249	0.959774614374892	3.09340000353616	0	0	0	0	0	0	0	0	0
Zhx1	33.7633277221338	19.4708519517884	31.6343301804529	39.6351823295625	31.5935807016871	43.5486892046178	32.8855713755107	17.394424104485	28.6157323389467	13.0259611536777	27.5415268245595	14.9850148609584	13.8937907248721	29.0239887128729	19.9438762497313	15.6629467490381	25.9841637632923	20.546778903448
Gpha2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hadhb	730.725475156255	919.158429467848	1374.75657868305	683.32044035958	670.24207353995	954.456455499214	1298.23130273872	1035.91082019839	1443.22197331074	445.533450840977	598.226828040697	1120.87265349924	1006.62583062107	844.277642027137	1074.61536044731	811.932547026401	808.827317320939	1004.75332198501
Cd69	0	0	0	0	0	0	0	0	0	0.0982620225396208	9.41713394246079	0	0.0775246658652048	0.898665535171309	0.516163578300356	0.129387943916967	1.41436285044485	0.352014896782153
Alb	0.0424479421713807	0	0.0835295026968094	0.101551850585487	0	0	0	0	0	0.087239790894365	0	0	0	0	0.0763774268606733	0	0.139523463369261	0
Kcnh5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625100185272489	0.460763822514191	0	0.0765187580519902	0.57133307854695
Slc6a13	0.627162588627968	0.045091407971191	0	0.173124786870648	0.133028594389375	0.121549716611688	0.208462850755984	0.0481394519630311	0.0421137122672063	0	0	0	0.0391128061055915	0	0	0	0	0.0591996119362392
Hopx	0	0.0322164710698561	0	0.0412308385613558	0	0	0.0372351280581585	0.0687884158541504	0	0.920920815894585	1.6633286579765	2.83900278440887	1.59286144864903	0.925535933232909	0.930294821355293	1.07271632573021	0.538152273198977	1.31118727057228
Ehhadh	0.173237218537096	0.161919146805641	0.553959254695034	0.518062809196256	0.0597116986179584	0.436473982378333	0.233928483092652	0	0.189033140290301	0.578565512583125	3.79605280722799	0.74169267162437	0.877815818847083	3.48878967040067	2.10403692388343	2.34410625667753	4.23505239877521	3.66701232573227
Chrnb3	0.642856184450911	0.212067032811356	0.111619331916963	0.4523411629552	0.625639796150174	0.428740566673543	0.40850445240276	0.339603192657698	0.330104647537421	0	0.0744827886590095	0.0308381550214715	0	0	0.476289850423148	0	0.093221647832297	0.510434074285106
Khsrp	84.8338920243386	81.5093995703906	71.554245556092	109.283672418194	50.2781093974521	59.2599783844885	71.4373830958049	119.368461550146	69.7904914149193	123.538305132857	74.5083144806297	94.7374543438858	92.2891345383796	113.100369976845	85.9285764448337	105.063179705762	76.1054866955524	92.9664665860131
Serpina10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc2a13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il13ra2	0.150090192150283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0920882852341496
Lgals2	0	0	0.0178687176463393	0	0	0	0.0588563426487707	0	0.0475606866244351	0.354586100396548	0.0894275142936202	0.0592411664197362	0.103067169799009	0.0731482109246705	0.049016214549285	0.0737220619867269	0.0298470036513209	0.0891419616085507
Slain1	44.6654149875282	15.0942184636072	7.17925366768475	51.8881707875046	24.040788463178	13.8894842838885	20.9520886190062	10.7876421568921	5.17530730750335	3.36313999316602	1.63798474546693	1.77200783084917	1.56592809240848	2.08894716514287	1.71353851559439	1.63344960872551	1.78555310078784	1.64592184015788
Pagr1	30.3380998712231	18.8517969581419	35.9517102188417	26.332129014276	16.2535868891471	27.8721773207961	29.5744390938999	13.2687451951045	23.9960845629579	21.4153589521062	18.2128356534515	22.3714184680947	18.8889051324723	23.7788110477655	16.4869673219624	19.6561286947368	17.6758331100097	13.7119938851268
Ptpn18	0	0	0	0	0.14576911366709	0.0443969572564488	0	0	0.0307647065835734	2.29968179963433	3.97404296378971	7.4293372497187	5.51449231551345	5.46500236613094	10.859379377683	3.57654257128473	4.43086063385728	12.736010568716
Adrb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Semg1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tat	0	0	0	0	0.0153164298766031	0	0	0	0	0.0114158252294625	0.164108705180922	0.0181189409682683	0.0180132265470682	0.014914945082704	0.0399776912612393	0.0150319535094041	0.0547723277498941	0.109056457716395
LOC298795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175239011421524	0	0
Alg8	8.36764089270271	2.94534007582792	7.05932994838596	9.88153382553959	3.55919180550953	6.48171873864868	5.71206991508399	2.25617741128838	6.38754145160322	7.9034534885922	11.4668452582252	6.31564797459255	9.49758639230297	12.0230730930298	7.30379213498882	9.51564788746705	12.7863687253763	8.27992597055759
Nit2	41.160027988507	21.7234488990621	35.3767346706441	36.5938274993251	13.9132259308417	25.425340721833	35.5367847935788	14.1926431316889	35.1327451396188	28.7827975032475	22.1067745200269	28.7384279852627	28.8928599455305	19.1492902176989	17.5856892693307	24.8904637846047	17.8906895780768	14.9183022079323
Per1	11.8071908854701	18.0429505624999	15.5766373065973	10.604975778083	12.5612199322384	13.1500319943647	12.269459379066	22.2793880632182	14.8720737557887	7.45203830201894	11.7890114608628	4.63113055605374	6.57493458286958	8.11806984867505	7.81062995111851	5.47293169820912	7.21801561884757	8.02141143050297
Htr4	0	0	0	0.104289768125782	0	0	0	0	0	0	0	0	0	0	0	0	0	0.267462299025656
Coq7	7.87684503284203	5.85777329303795	3.63916276255072	8.02937501041324	7.12983743087036	4.65945781445215	8.47211490089393	4.13498735456008	5.41115250572719	11.472816428843	13.3224036730281	9.21641214547354	10.0789031897694	12.2765985166911	10.1983719068163	9.17541565835829	8.35817635689714	11.0945696351674
Scn2b	0.248403460472186	0	0.0977621833239193	0	0	0	0.0536685085977927	0.0495737745541085	0.130105490970755	0	0.146781026253998	0.0405145593438513	0.0402781783545478	0	0.134087186541713	0	0	0.243853894977581
Aqp1	6.29909775180719	1.55847178800429	6.19771508030597	8.08897514025599	2.6820504629233	3.03410039139383	9.9068712589738	1.2940820732562	10.6740713217257	73.1069447694778	40.0493049446715	36.4871589290766	36.1240716473771	10.1982490643101	11.0840751736061	42.8678431689902	21.9226241818952	9.09371816687228
Fth1	3145.14994951441	3834.95106472216	12246.0555029798	2882.12608234939	1956.64374582328	5676.00310696464	7463.75243130711	4756.22259051641	11306.7197151628	1138.15317031313	1613.57309053457	3781.04717855549	7691.8240309275	4051.54602196254	7700.14966654884	5113.57080906015	3770.07149243822	5925.25077101391
Fnta	191.483601340153	198.798404033516	185.368798770527	173.478498035386	201.36723145485	182.234791976926	227.547094266388	213.84776190323	175.035015236441	132.06010346426	225.441523352498	174.469513182103	170.238407874162	234.025643640357	194.984164161002	173.39550666313	217.236017340265	173.818855085086
Cpe	580.976591750666	500.923251505562	590.056853487667	502.027944493062	457.519056914794	472.307998452527	646.166802889722	576.689645960111	684.852548376575	50.3826377926535	55.8776205420827	86.6943788946589	104.775028072713	83.8936738385017	93.8770054784826	105.50676683097	84.5229692792461	79.1672133645278
Sdc1	22.1106738188743	6.73155041205216	11.6907962167314	24.6384577197161	4.09552003461997	6.74288115424175	10.5955842341966	4.22246707696322	7.90158526413458	378.685526674882	103.742886666272	255.17967530794	392.782302678852	137.253090091998	175.171387819785	419.994896894946	176.992951115595	87.1736050324333
Amh	0.630911221564154	0.252725154811507	0.532077288293359	0.431252284412019	0	0.340626655166875	0.194729656196045	0.0899362058633658	0.393393291955492	0	0.621339952352227	0.367505377831895	0.365361178655273	0.363022708947098	0.162173016155179	0.975655036563078	1.03688087346802	0.331797825007503
Gabrb1	0	0	0	0	0	0	0	0	0	0	0	0.0354626216261584	0	0	0	0	0	0
Cebpg	51.9092741410523	93.5682146186318	60.2439421499366	75.0101062155471	83.0047293068741	59.6935536759297	80.1876689847067	119.366138797531	76.6992830304214	46.5545354905691	119.02671726824	67.519608727184	64.1178507831546	122.620274262964	83.6867768340768	70.6067596273631	109.922937531606	97.6754777530283
Anp32a	494.736794117573	242.568295335295	311.106744873445	385.029184531312	496.453662019519	456.996007608974	276.092085091401	125.702078784461	222.553525782725	1235.46410805697	613.469996438409	758.896430634827	769.570843913881	501.667310877757	487.133194798907	600.016301272842	463.099220883821	425.392297869974
Ambp	0	0	0	0	0	0	0	0.01826491727997	0	0.413812894921573	0.270399351967056	0.268688665946941	0.385841458789842	0.835554155024262	0.57636790647261	0.198143321319157	0.345948786403835	0.134767967344385
Acadvl	62.7630464126754	38.9939706660852	42.5489072171574	51.391391868407	29.6751653125259	33.5907049561845	44.0004492395291	25.8460182423558	43.2490212579396	23.3659703041674	26.2877125420805	18.1513804909547	22.6026467054516	23.0950857969435	14.0782318058184	26.0281418277182	26.9941894373151	15.874772380666
Ptgds	3.23892716574788	1.75265836861825	0.503178521836531	1.42740372731901	0	0	2.76229927639119	1.27577237710333	0.223216129876343	0	0.0839418648545227	0	0	0	0	0	0	0
Gpc2	0	0	0	0.0394714521292386	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0404915094628823
Lbr	193.260553713009	168.982869585037	165.30712323438	249.50768328907	125.782693138729	103.426147407733	209.288016206893	214.078148690098	180.558154500619	170.52847608059	108.379440260295	233.427165819558	166.855230846454	107.987731381319	192.012851127732	148.90934995544	91.0832838033502	198.665264381278
Nsa2	92.8231150030154	77.5610835536618	74.2640078527758	74.6337165145635	108.682613795172	102.90251137644	102.994647238616	67.1292593479574	92.6342232077352	134.07386768855	107.345428642683	115.504347148925	143.753818151807	110.504936985966	124.948508598813	129.500520872551	121.294519196179	130.376039960904
Marc2	46.3736324400141	25.4048232610862	33.5468130507902	51.4315384803987	22.1827172590308	31.3660135480382	40.7276492911106	20.7913428247757	32.0745093608741	17.377752162377	14.0246822142571	19.1135491561802	15.1350165039254	18.1389208252688	14.2695606858184	16.6754385205563	12.3021740490361	12.3780362250874
Aagab	37.8141039255945	26.9057156569105	23.0858412906341	34.434100998287	26.0089481443853	29.5046658479208	40.8034003939218	29.1493794378157	33.3441786859334	44.2404955079462	54.81222894685	47.2284006065467	37.8039473984827	49.2822400815482	42.5631040708122	39.9886193597234	42.0606452779537	38.7205148953687
Micu2	82.5810338911357	69.6669806704672	75.440008007193	78.7473581423933	79.833627763302	84.7923032569615	94.6672621396478	67.8615508189706	73.7509561388278	123.797266270237	124.767079475977	122.171314358753	124.483157171923	119.063692769077	122.053325434617	123.152820886143	131.376075578029	122.461188214277
Bzw2	49.7454102373955	37.6421691631381	45.8941011220494	47.8893820301724	26.8234406450654	41.6350469269958	63.2346632222621	41.7166161940326	37.0599592249952	113.967004417936	60.9699889168952	116.61720075226	56.6010258746201	34.4458942323545	46.317276189975	55.7855376589132	37.489647228043	36.3748726674892
Ipmk	31.7748152656771	33.119523535845	41.5611481855812	34.6538854902263	34.3774028566344	40.7610741338494	34.879576572387	41.1262127017246	37.1427824453895	29.875434160604	11.7221585736077	27.8648231401032	30.7248141131314	16.8988622393972	33.2329934644153	27.3058326258615	14.2215997897935	27.532980542161
Dcxr	4.67777532933667	2.23940065902826	2.80639482064922	3.73034762909783	1.20598053602171	1.58101267173677	4.97108864313439	1.78359586025822	2.95468364455465	0.429887593975903	0.71162119784725	0.465209943713075	0.524161782179139	0.153178505842253	0.273717535463624	0.46314059469067	0.312510679713402	0.420009221107145
Exoc2	182.291378938279	173.679772878719	151.865033641006	176.418025667188	225.953763396519	181.708136453035	186.724683734009	179.615221504423	137.027707691429	125.928182344208	117.351627247479	126.143872716087	126.181058298738	125.347837580608	121.83121027765	128.395854052081	110.063719976664	109.592712878617
Nacc1	103.614838453023	80.7154655933787	88.2941578546001	133.970016591203	138.97194319455	159.368607184329	88.6476232906195	111.404542159358	83.4710455833957	245.016839648201	108.251539730735	152.595801303386	137.971185139969	159.06608769981	127.596658661944	162.077231466651	105.518003653056	98.2769827079648
Rab3il1	8.01923957379277	20.9366487053473	22.6126146299384	13.4510158365556	10.0680642062669	15.0687969835704	15.8255859634993	23.8271290120092	26.9845998149419	0.0460371188724672	0.838290966061874	0.438414475922381	1.41653381910881	2.58637169856068	1.53158865299199	0.969920708052632	0.662648589880963	1.75918779651333
Foxe3	0.0957936504657549	0	0	0	0	0.120676828162053	0	0	0	0	0	0	0	0	0	0.0648101191253749	0	0
Spata19	0	0	0.0486997146984645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gprasp1	57.6794176729254	59.0283463899376	66.6269958122161	54.7484673290807	89.7874761634312	85.8514072666135	67.3936379171955	54.6319951512765	67.036766392692	74.6204098727163	52.2165243640144	65.406033616512	75.3037342133975	64.995115285405	77.5569459438072	69.079186756188	71.391588019889	85.8656535173331
Akr7a2	82.09740186017	28.9649463925107	63.4405594885046	76.381142307991	13.6103517636736	36.0484577577384	38.6066364752516	17.0824029047831	41.1236948345641	21.8293570447504	16.4903498628964	23.1320106297711	18.0329271953058	18.1188289767694	21.6970024986255	18.9373043162407	10.9869826110669	20.5471177690829
Pacs1	89.8717053569622	53.8544116902697	73.631790362079	95.1874371303594	52.0359409942098	71.5979091426204	58.2660994033447	48.4113091364812	59.3754905471072	32.6879134839886	23.6380291430336	26.2744036516646	26.7292168406022	26.228564693972	21.5631045276032	23.9892688862282	19.1910512007645	16.3582334718076
Sulf1	0	0	0	0	0	0	0.0525432800674836	0	0	0	0	0	0	0.0653021706765971	0	0	0.0399683212067369	0.119370593986291
Cad	173.803557891999	170.188793446818	294.361741921164	249.282459978078	96.0389352404169	225.553289848601	195.624877012349	202.613373297338	286.146706395023	134.544067805125	61.9937882967744	201.919151215658	171.88771961789	115.687991302339	180.695787210577	161.630961980567	92.9019653444948	193.401410412624
Pkd1	172.177824604158	183.195293067513	193.566439664343	194.862903217081	94.1602680361913	122.810920029888	167.699113251796	208.536141996553	165.941280785693	64.9133484892756	33.0766275301598	74.4452247895737	65.8182285345656	45.2233962033273	83.9287645254109	60.1764031426013	32.171902276084	61.3414138158426
Tyk2	42.8411039596673	31.4952859025649	44.7607549123565	49.9336192621161	17.1462116998049	29.778222389887	35.2161992123933	32.8943021603017	41.6685410979447	18.9814946573708	13.5984382471955	24.2358302295995	18.3117645202017	17.310615002132	22.95269300113	19.4880196249232	21.5657005662517	21.3760819840309
Il31ra	0.0955363711896609	0	0	0	0	0	0	0.0953307678981422	0.0833979691450853	0	0.329304612168772	0	0	0.0641329285874908	0	0	0.0392526843006181	0
Dgkg	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222750252587771	0.238821954138971	0.0448995477025297	0.0545338909997392	0.325745128365575
Shox2	0	0	0	0	0	0	0	0	0	5.76553192188312	3.4258166758504	1.60141144661974	6.55022287234588	5.34825464509793	4.18955484847576	3.94776086298078	3.27340970959949	3.85550700828908
Cnga2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cdh6	0	0	0	0	0	0	0	0	0	88.8288683758172	46.7089843546055	19.0270311172263	34.8860996393421	28.2437739625268	3.95725410030273	38.8163831750902	16.3437484940294	2.58144257640246
Fosl1	0.269727801656104	11.7343758155617	0.506647123779338	0.263983475568387	11.8663829304968	1.05026552009787	0.715201935808269	8.41697079580086	0.856208929550187	10.9861998803397	72.7359345062411	12.3379121625358	41.2707689042188	78.7474554721909	39.7085399850549	68.8141692975896	80.3762388433638	46.819275444441
Ywhaq	251.062933623005	223.0121300106	165.534059008538	259.620545785013	223.567619098327	169.706012825218	188.098908088544	157.976666857326	148.054615084725	409.636361063316	192.898080834514	285.305594927952	280.512840687022	141.11223333216	188.003302032258	286.504534766265	164.818120396135	194.626667885143
Ywhah	349.605064748681	319.319958000816	327.542186548843	414.906854366642	447.025281912409	496.535569956122	312.10868002812	288.999126785206	262.792123636884	612.910468929315	229.27971894144	314.532560390412	362.527867871682	289.763415499445	254.917985975391	474.67873006091	273.844563096435	233.010611016101
F2r	115.053203668432	136.947616164949	73.5873500937686	109.648657749476	101.409857796434	61.4719511250442	64.1851772276371	84.3814646699681	54.1416764477273	466.023299029611	178.23840458392	396.554725997865	283.05703770375	225.58056788512	166.751087136263	314.358673587804	184.267820351851	80.4244437439431
Eno3	7.96774938681019	19.2037194817173	11.9794761283766	8.13880150178924	26.5993576111971	7.72544302031718	5.89939374542918	7.68260421630145	21.8821718370947	10.5796543395427	24.2900433530294	21.0992483498333	21.5567999583505	25.4213352023759	19.3704239497565	15.7479890129812	21.113399799342	16.5884066963482
Cenpa	11.6522102121134	7.63932753899982	1.60835302855683	27.9768567603159	9.13058947853676	1.58406111436599	8.19547216053363	7.82112940604716	4.82974476144067	23.990908230518	21.0107872474909	5.2297198904166	6.69440410047014	12.4927720609226	7.39091100177445	10.3221697034026	10.608276901844	11.4696574145563
Sp140	67.7550010278421	169.447387631197	81.7103052604299	69.9039417208815	208.174148100278	96.9133897910411	89.5605305541092	135.453125853756	81.2441099542987	45.5467870190795	109.172983273264	37.1046911137844	49.8200574955346	72.2050247340703	45.6750146311339	54.6263576556111	100.063053585088	62.4146624659616
Bmp8a	9.5076054407141	3.92311372618005	3.84820618041013	7.18890876017461	3.24421700810609	1.68242772230218	4.22509971560525	2.18934096371082	2.05408502192922	1.11098158022746	0.876837310590031	0.700143737695472	0.876518451009932	0.64037378932265	0.400503563138893	0.731450557804739	0.496459904000009	0.312156237432565
Tmed7	231.473965682508	432.653641638244	494.845015823645	315.20759075743	457.449809950225	597.353357489424	316.289549178933	499.47027388836	493.606283811263	262.12687433793	321.124267437913	522.109230846231	409.735540161752	415.296091977863	590.776381868878	403.28406147776	469.007408179921	789.462368016681
Pkn2	211.140036097727	301.608341351006	205.592728112854	260.713442444127	415.361559410918	289.308228413391	258.256315732781	357.490983565394	239.335264255769	322.51492082149	400.509054444095	253.908534243878	370.524380216246	477.576541548181	334.899607303194	383.017823525292	495.887194944857	381.680900744303
Sez6	0.450904760361344	0.280963927978238	0.295765027858844	0.599298949229847	0.207224824499506	0.378687286119793	0.216488181160674	0.0499927078601995	0.0874699826620284	0	0	0	0	0.269057206506018	0.0901468784637242	0.0677919931508619	0.0823384945798879	0.0614786580295591
Rasgrf1	0.349882382356889	0.32702358830254	2.58188323499728	0.0697544678611791	0	5.28920602908301	0.0629945117311798	0.0581882337389207	0.610855944492199	1.4381694053012	11.1412413501559	1.52175341587922	1.46559745370089	6.18500766923054	2.46573879863481	2.5249739088321	6.32521615739926	4.50809897321669
Eef1e1	52.3260089459584	62.7845793938424	74.0048393016177	47.236916888137	40.0874921365132	63.9048515880997	71.0614610885232	61.781567999233	79.6097271910733	48.7909392265863	86.0562266098437	80.9713414030731	85.9323844101685	64.715082079355	88.3537394681957	57.4797502506959	80.4041366130186	91.6014184739553
Il16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0363110535415531	0.0546130655867382	0.0663316919270657	0
Igsf21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140360271292202	0	0	0.191446698249943
Gbx1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adamts10	30.1443227760199	13.761007691059	12.529803937011	25.3244543893591	6.29708870017381	7.03984622534882	21.9415022884825	11.7422449322997	13.8842081240573	36.719122561709	40.6410498311976	18.0097620324338	21.5204725025936	32.8965110190288	14.0674067669109	15.4139740318243	26.3159798840071	10.2860667120151
Slc9a9	0	0	0	0	0	0	0	0	0	1.42701243544026	3.26121287160534	1.30668578784674	2.20840534653853	4.94786507009377	3.2194346910806	3.10764196831203	3.11612876259171	2.62161244450372
LOC689589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100361793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ces2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp496	273.137347893488	285.343054401489	218.358282312215	275.173710386212	263.405144364963	191.433012014907	282.710369433572	420.672155531097	289.191622622578	117.192039211512	162.551115195595	87.3440473660893	107.037709816505	210.317361566411	109.194121383078	86.7439525547948	146.311433184663	85.5009369623729
Dhrs7	118.269799463642	68.9366955869016	106.677321182854	100.606041400797	72.456491602073	102.154639514152	97.0435791736765	54.2449124750881	86.4890339864119	45.1239192998048	52.2507282610841	76.45440691908	69.9798077059164	60.0343392624127	83.8926204550544	77.0932844145266	55.4052008514186	64.98155218904
Cxadr	18.481995456546	49.9454761829026	26.8363754444516	15.2305057343424	43.8591109258099	24.9369531393855	14.8505685904975	39.2864954626889	16.5505633021835	26.9244536525174	12.3238050163787	24.7901972153366	24.7423353057312	12.9009770451774	18.5068314752121	23.8508004538485	11.9830600487167	11.0589377975655
Vamp5	7.2472219080259	5.2735162051704	8.08770412324125	3.66544785766423	2.34709976700671	3.30876721737304	6.67299656857041	2.9605982371357	6.45380163779817	11.3459046007326	13.1249265517841	15.3900665937055	10.5287965985355	10.2524407962258	5.77613863921164	11.7149755165076	14.8282471676994	3.16332074063671
